Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,13,4,80,90,90,75,90,75,80,75,85,100,100,85,90,100,95,95,90,85,14,160031,208
Bella,P,Surabaya,12,5,90,85,85,90,75,100,80,95,95,85,90,100,75,95,95,95,95,100,16,160032,208
Cakra,L,Surabaya,12,2,80,80,100,75,90,100,75,90,75,90,85,85,90,85,90,90,100,85,16,160033,208
Citra,P,Gresik,13,3,75,75,85,100,85,85,85,75,95,75,80,100,80,85,90,90,85,90,16,160034,208
Citra,P,Malang,12,2,75,85,100,100,100,80,85,100,85,85,85,95,85,85,90,80,80,85,16,160035,208
Desi,P,Jakarta,12,5,85,90,90,75,80,90,90,95,75,80,85,100,100,85,100,90,85,90,14,160036,208
Diah,P,Surabaya,13,4,95,80,90,75,75,95,80,75,80,90,95,95,90,85,85,95,95,75,14,160037,208
Fani,P,Surabaya,13,4,95,90,95,90,95,90,90,75,85,85,90,85,95,95,90,80,80,90,14,160038,208
Farhan,L,Gresik,13,2,75,80,80,80,75,75,100,75,80,95,95,80,100,85,90,80,100,80,15,160039,208
Fikri,L,Gresik,13,3,95,100,95,100,85,75,85,85,90,85,90,75,85,90,90,100,85,80,13,160040,208
Hanif,L,Malang,13,3,80,100,75,80,85,85,80,80,80,85,100,90,80,100,85,95,85,80,16,160041,208
Indra,L,Surabaya,13,2,85,95,85,85,85,85,80,90,80,80,85,80,85,90,100,100,85,90,14,160042,208
Intan,P,Malang,13,2,80,95,90,100,90,95,75,75,80,95,80,85,95,90,75,95,80,95,14,160043,208
Irfan,L,Gresik,13,4,85,80,100,95,90,75,80,90,95,100,90,95,95,95,95,90,100,80,16,160044,208
Kunto,L,Malang,13,5,80,95,100,75,95,95,100,85,75,100,90,100,100,100,80,90,85,90,16,160045,208
Laksamana,L,Gresik,12,3,80,80,90,95,85,80,95,85,90,80,75,95,80,100,85,75,95,85,16,160046,208
Mita,P,Surabaya,12,5,95,95,90,95,100,75,100,80,90,95,95,85,95,80,90,95,90,75,16,160047,208
Nia,P,Surabaya,14,4,90,95,80,80,90,80,85,100,95,95,90,95,95,90,80,95,95,90,16,160048,208
Opan,L,Surabaya,12,5,80,85,85,95,100,100,90,75,100,95,85,90,80,100,80,85,80,75,16,160049,208
Prasetyo,L,Surabaya,13,2,80,95,90,75,75,90,90,80,90,80,85,90,90,90,90,85,85,100,16,160050,208
Qori,L,Surabaya,12,3,80,85,85,80,90,85,75,100,85,95,90,100,80,80,75,95,90,85,13,160051,208
Satria,L,Surabaya,13,3,85,95,75,85,90,75,85,85,95,80,85,95,75,75,95,85,80,90,16,160052,208
Tama,L,Malang,13,5,75,90,80,80,75,80,75,85,90,100,95,95,80,100,100,80,90,100,16,160053,208
Tania,P,Malang,13,3,95,95,85,85,80,90,95,75,100,85,85,90,95,90,90,95,80,85,13,160054,208
Toni,L,Jakarta,12,3,95,80,85,90,90,95,80,75,80,95,95,95,85,75,90,90,95,95,14,160055,208
Usman,L,Gresik,12,5,90,90,85,85,100,100,80,90,95,90,80,80,80,80,100,95,75,90,15,160056,208
Utari,P,Surabaya,13,2,100,75,80,100,80,85,90,85,75,85,80,75,80,85,80,95,90,90,14,160057,208
Vira,P,Malang,13,3,85,80,95,80,75,80,100,100,90,90,95,95,80,75,100,100,90,80,16,160058,208
Wira,L,Malang,13,3,80,90,85,85,80,80,75,90,95,95,95,90,80,85,95,85,90,100,14,160059,208
Zaki,L,Surabaya,13,5,100,90,90,95,90,90,85,95,80,95,90,85,80,80,80,80,95,85,16,160060,208
