Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,13,4,95,95,95,95,75,80,85,85,90,95,85,90,90,75,75,100,85,90,14,160031,107
Bella,P,Surabaya,12,5,90,80,80,75,80,90,85,90,80,90,100,85,75,95,80,75,90,95,13,160032,107
Cakra,L,Surabaya,12,2,100,75,85,85,90,75,100,90,95,85,75,80,100,75,80,80,95,100,14,160033,107
Citra,P,Gresik,13,3,95,80,95,95,95,80,100,100,90,85,90,90,80,85,80,90,100,95,16,160034,107
Citra,P,Malang,12,2,100,80,100,100,95,95,90,95,85,90,90,100,100,100,95,100,75,85,14,160035,107
Desi,P,Jakarta,12,5,100,90,95,95,80,100,80,75,90,95,90,100,95,75,85,95,85,95,13,160036,107
Diah,P,Surabaya,13,4,80,75,90,90,80,80,90,75,85,95,95,90,75,80,80,100,90,80,16,160037,107
Fani,P,Surabaya,13,4,80,95,75,90,80,100,85,75,90,100,90,80,75,85,85,80,95,95,16,160038,107
Farhan,L,Gresik,13,2,85,80,100,75,80,100,75,90,80,80,95,100,85,90,95,75,85,80,15,160039,107
Fikri,L,Gresik,13,3,95,100,90,75,80,80,85,85,80,90,80,80,100,75,100,90,95,75,16,160040,107
Hanif,L,Malang,13,3,90,95,95,95,85,75,85,95,95,90,80,80,95,100,75,75,90,75,15,160041,107
Indra,L,Surabaya,13,2,90,100,95,85,90,100,80,85,85,75,80,85,80,85,85,95,85,80,16,160042,107
Intan,P,Malang,13,2,80,95,95,90,80,95,90,90,80,80,85,90,95,80,90,80,85,100,14,160043,107
Irfan,L,Gresik,13,4,75,95,100,95,90,80,95,95,100,95,95,90,100,90,80,100,90,75,13,160044,107
Kunto,L,Malang,13,5,80,85,80,85,95,85,80,90,95,85,95,85,90,100,90,95,95,95,16,160045,107
Laksamana,L,Gresik,12,3,100,75,95,75,80,90,90,90,80,80,85,80,95,80,85,85,85,100,16,160046,107
Mita,P,Surabaya,12,5,90,90,85,90,95,80,85,95,95,80,95,100,90,85,100,95,95,80,16,160047,107
Nia,P,Surabaya,14,4,95,80,100,75,85,75,100,75,90,90,80,100,90,90,85,90,80,95,14,160048,107
Opan,L,Surabaya,12,5,85,90,90,90,95,75,90,90,90,95,85,75,85,85,100,80,95,90,16,160049,107
Prasetyo,L,Surabaya,13,2,80,85,75,90,95,100,80,75,80,95,75,80,80,95,100,95,100,80,16,160050,107
Qori,L,Surabaya,12,3,90,75,75,95,85,95,95,90,80,85,100,80,90,95,75,90,85,90,16,160051,107
Satria,L,Surabaya,13,3,95,90,75,95,80,85,75,95,95,95,85,80,85,90,85,75,85,100,16,160052,107
Tama,L,Malang,13,5,100,80,85,80,95,90,80,95,95,95,95,95,75,75,85,95,95,95,16,160053,107
Tania,P,Malang,13,3,95,100,95,90,95,85,80,80,90,85,90,100,85,75,75,80,75,85,16,160054,107
Toni,L,Jakarta,12,3,100,95,75,85,100,100,95,100,90,75,85,80,80,80,90,80,85,95,16,160055,107
Usman,L,Gresik,12,5,90,90,80,85,80,95,95,80,85,100,95,95,95,100,85,80,95,100,13,160056,107
Utari,P,Surabaya,13,2,100,100,80,85,85,90,95,90,80,75,85,95,95,90,100,90,85,90,16,160057,107
Vira,P,Malang,13,3,95,85,80,80,90,90,85,90,75,95,95,80,80,80,90,90,75,80,16,160058,107
Wira,L,Malang,13,3,80,80,90,100,95,100,95,95,80,90,80,85,100,80,75,100,90,80,15,160059,107
Zaki,L,Surabaya,13,5,95,75,80,80,80,90,95,90,90,80,95,85,85,75,90,85,75,90,16,160060,107
