Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,13,4,75,85,75,85,85,75,95,100,90,90,85,80,85,80,80,90,90,80,14,160031,202
Bella,P,Surabaya,12,5,90,95,85,90,95,90,100,95,80,90,80,95,95,80,80,95,85,85,13,160032,202
Cakra,L,Surabaya,12,2,85,90,90,95,75,100,85,95,100,85,80,90,80,90,75,75,90,85,16,160033,202
Citra,P,Gresik,13,3,80,85,85,85,75,95,85,95,95,75,95,100,85,95,95,75,85,80,16,160034,202
Citra,P,Malang,12,2,100,90,85,80,95,90,85,85,95,95,95,80,85,95,85,95,95,90,16,160035,202
Desi,P,Jakarta,12,5,85,85,95,90,75,75,85,85,100,85,85,80,80,85,85,75,95,85,16,160036,202
Diah,P,Surabaya,13,4,85,95,85,95,85,80,75,80,90,85,75,95,100,80,90,85,80,85,16,160037,202
Fani,P,Surabaya,13,4,85,85,80,75,90,95,80,95,90,90,80,90,95,85,85,95,90,80,16,160038,202
Farhan,L,Gresik,13,2,95,95,95,90,95,75,80,90,80,90,80,95,75,85,90,80,95,85,16,160039,202
Fikri,L,Gresik,13,3,85,100,95,80,100,95,80,80,100,85,100,95,95,85,80,90,75,85,16,160040,202
Hanif,L,Malang,13,3,90,85,100,75,75,95,90,80,95,75,90,95,85,80,90,95,90,80,16,160041,202
Indra,L,Surabaya,13,2,100,90,80,85,80,80,85,80,90,75,100,85,85,90,90,80,85,100,15,160042,202
Intan,P,Malang,13,2,75,80,100,95,90,95,80,90,85,85,95,85,90,75,95,90,85,75,16,160043,202
Irfan,L,Gresik,13,4,95,90,95,95,90,85,95,95,95,100,85,85,75,95,75,80,75,90,16,160044,202
Kunto,L,Malang,13,5,85,85,85,95,95,80,90,85,100,85,95,85,80,85,95,75,100,85,16,160045,202
Laksamana,L,Gresik,12,3,85,80,100,100,100,95,90,90,90,100,85,90,85,80,90,85,85,85,16,160046,202
Mita,P,Surabaya,12,5,85,100,80,95,90,80,100,75,95,90,90,95,75,85,95,75,80,85,16,160047,202
Nia,P,Surabaya,14,4,95,85,90,100,95,95,85,75,80,100,75,85,80,75,100,100,90,85,14,160048,202
Opan,L,Surabaya,12,5,90,80,100,90,90,90,75,90,80,95,80,95,90,80,85,80,80,90,14,160049,202
Prasetyo,L,Surabaya,13,2,85,90,95,80,75,95,80,100,90,85,95,85,100,95,90,85,75,80,15,160050,202
Qori,L,Surabaya,12,3,100,100,80,80,95,75,95,90,80,95,95,100,75,75,95,85,75,95,15,160051,202
Satria,L,Surabaya,13,3,90,75,80,95,85,90,80,100,80,95,95,80,80,80,85,90,80,90,14,160052,202
Tama,L,Malang,13,5,90,80,85,85,90,95,75,85,100,90,90,75,95,75,80,95,90,80,14,160053,202
Tania,P,Malang,13,3,75,90,100,80,75,90,90,85,80,85,80,85,80,85,80,85,100,80,15,160054,202
Toni,L,Jakarta,12,3,100,75,90,95,90,95,75,85,100,80,85,95,80,85,90,90,100,80,16,160055,202
Usman,L,Gresik,12,5,85,95,85,85,80,85,90,95,80,95,80,90,80,95,90,85,85,75,14,160056,202
Utari,P,Surabaya,13,2,95,80,85,80,80,100,90,85,95,95,75,95,95,85,85,80,100,80,16,160057,202
Vira,P,Malang,13,3,100,80,80,90,85,90,85,85,100,90,80,95,100,100,85,90,80,100,14,160058,202
Wira,L,Malang,13,3,90,80,90,85,75,80,100,85,80,75,95,85,85,75,100,85,90,80,16,160059,202
Zaki,L,Surabaya,13,5,80,80,85,80,75,80,85,85,85,75,75,80,95,85,100,80,100,75,14,160060,202
