Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,13,4,90,100,85,100,75,95,75,80,95,75,85,90,85,90,90,95,90,85,16,160031,105
Bella,P,Surabaya,12,5,95,85,95,95,85,85,100,95,80,75,80,80,80,95,95,95,85,90,14,160032,105
Cakra,L,Surabaya,12,2,95,80,80,95,100,80,90,80,80,90,90,90,90,85,100,90,95,80,15,160033,105
Citra,P,Gresik,13,3,90,80,90,85,95,95,100,85,85,95,100,85,85,95,90,85,95,100,16,160034,105
Citra,P,Malang,12,2,85,80,90,100,100,95,80,75,95,85,90,80,95,95,75,75,95,90,16,160035,105
Desi,P,Jakarta,12,5,85,100,95,80,95,75,95,80,95,85,85,90,90,95,90,75,85,85,16,160036,105
Diah,P,Surabaya,13,4,90,85,75,95,85,75,95,75,75,75,85,90,95,85,85,95,80,90,15,160037,105
Fani,P,Surabaya,13,4,85,85,95,85,95,90,95,80,75,80,95,90,80,90,90,75,75,80,16,160038,105
Farhan,L,Gresik,13,2,85,75,80,100,90,85,90,80,95,95,80,85,90,95,85,90,90,95,15,160039,105
Fikri,L,Gresik,13,3,80,80,80,90,95,75,80,100,95,100,80,80,75,95,75,80,80,80,13,160040,105
Hanif,L,Malang,13,3,90,90,90,80,80,95,100,80,85,80,90,80,85,95,85,80,80,95,15,160041,105
Indra,L,Surabaya,13,2,90,90,95,95,80,85,100,80,95,75,100,95,85,80,95,85,80,80,15,160042,105
Intan,P,Malang,13,2,85,85,90,90,75,100,90,85,90,85,85,85,95,80,75,100,95,85,14,160043,105
Irfan,L,Gresik,13,4,85,90,80,80,80,80,75,95,90,75,85,80,95,90,95,95,75,95,16,160044,105
Kunto,L,Malang,13,5,90,80,80,90,95,85,95,90,85,95,90,75,80,80,85,85,85,80,16,160045,105
Laksamana,L,Gresik,12,3,85,85,95,85,100,95,75,90,90,100,80,90,90,95,80,95,90,90,16,160046,105
Mita,P,Surabaya,12,5,90,85,75,75,95,90,95,80,95,80,75,80,95,100,85,95,90,80,14,160047,105
Nia,P,Surabaya,14,4,75,95,85,95,80,100,100,75,90,85,90,95,80,80,90,80,95,95,13,160048,105
Opan,L,Surabaya,12,5,95,75,90,85,95,90,85,90,85,90,95,90,75,100,80,95,90,75,14,160049,105
Prasetyo,L,Surabaya,13,2,95,90,90,100,90,75,100,90,80,75,80,95,95,80,100,95,90,90,16,160050,105
Qori,L,Surabaya,12,3,95,100,100,90,85,90,90,95,80,75,80,95,80,95,95,75,80,75,15,160051,105
Satria,L,Surabaya,13,3,100,100,85,100,85,95,100,80,75,85,80,90,90,100,95,75,80,80,16,160052,105
Tama,L,Malang,13,5,80,75,85,75,95,95,95,80,95,90,80,75,100,95,80,100,85,80,16,160053,105
Tania,P,Malang,13,3,80,95,85,75,90,75,90,80,95,80,95,85,95,80,90,85,100,80,13,160054,105
Toni,L,Jakarta,12,3,85,100,95,75,90,95,75,100,95,85,100,95,95,80,100,90,90,75,16,160055,105
Usman,L,Gresik,12,5,85,80,90,80,85,100,85,90,90,100,80,80,90,90,95,85,90,95,16,160056,105
Utari,P,Surabaya,13,2,85,85,85,95,85,75,95,90,90,80,95,75,90,80,80,85,80,75,15,160057,105
Vira,P,Malang,13,3,95,90,95,85,80,90,80,100,100,95,100,80,95,75,100,85,95,100,14,160058,105
Wira,L,Malang,13,3,80,80,100,80,80,80,85,85,95,95,90,85,90,80,95,90,85,75,16,160059,105
Zaki,L,Surabaya,13,5,90,90,100,85,95,75,85,90,95,90,100,85,95,95,95,90,100,75,16,160060,105
