Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,15,5,85,90,85,80,75,90,80,90,100,90,75,80,80,80,85,75,95,75,16,160181,109
Bintang,L,Surabaya,14,2,75,100,85,95,100,80,90,80,85,80,80,90,95,95,90,80,95,90,14,160182,109
Bulan,P,Sidoarjo,15,4,95,100,95,90,85,95,85,75,90,80,85,85,75,90,90,100,80,80,15,160183,109
Bunga,P,Surabaya,15,3,85,100,90,80,95,95,80,85,75,90,95,85,75,100,80,75,75,90,15,160184,109
Edi,L,Surabaya,14,3,90,75,90,90,95,75,95,85,80,85,95,75,85,100,85,75,100,75,14,160185,109
Elok,P,Malang,15,2,90,85,95,75,100,100,95,95,75,95,75,90,80,85,85,80,90,80,16,160186,109
Erni,P,Gresik,14,4,95,100,75,75,80,95,75,85,75,75,95,100,100,90,90,90,90,95,15,160187,109
Fadhil,L,Surabaya,14,5,90,100,85,80,100,85,100,90,75,90,85,95,90,100,100,85,75,75,16,160188,109
Fitri,P,Gresik,15,3,95,85,90,85,95,80,75,75,85,80,90,80,100,80,100,100,90,90,14,160189,109
Gilang,L,Surabaya,15,3,90,85,100,85,80,80,90,90,80,95,90,95,100,90,75,80,95,95,14,160190,109
Gisel,P,Surabaya,14,3,95,80,90,100,80,80,100,90,95,80,90,80,100,95,75,80,85,75,15,160191,109
Hadi,L,Surabaya,14,2,90,90,90,90,90,95,90,85,90,80,95,80,85,85,75,85,100,85,14,160192,109
Hani,P,Malang,15,3,75,90,95,95,90,80,100,85,95,90,85,75,100,100,90,90,90,90,15,160193,109
Joni,L,Jakarta,15,5,85,95,95,95,85,100,75,90,100,85,85,85,85,100,80,80,90,90,16,160194,109
Maya,P,Surabaya,15,4,75,100,95,95,75,80,90,95,80,90,95,90,90,80,100,75,85,90,16,160195,109
Nando,L,Gresik,15,3,80,100,90,80,90,80,100,95,80,95,90,80,85,90,80,95,80,90,16,160196,109
Oktarina,P,Gresik,14,3,95,90,85,90,95,95,90,85,80,90,90,80,80,95,100,95,85,95,14,160197,109
Oktavian,L,Surabaya,14,5,75,80,100,75,85,75,85,85,95,90,80,75,75,100,100,85,85,95,13,160198,109
Olla,P,Surabaya,14,5,90,85,90,100,80,85,100,80,100,75,90,80,80,90,75,85,95,80,15,160199,109
Prita,P,Gresik,15,2,95,75,85,90,80,85,80,80,85,90,80,100,95,75,75,95,90,100,16,160200,109
Puspa,P,Surabaya,16,3,90,90,90,95,90,90,95,75,85,90,80,85,90,80,100,95,95,85,15,160201,109
Rizwan,L,Surabaya,15,3,95,80,80,75,90,95,95,80,80,75,80,75,80,85,95,80,95,100,14,160202,109
Taufik,L,Surabaya,15,3,90,75,80,85,90,90,100,80,90,75,90,85,100,95,90,90,75,75,15,160203,109
Tuti,P,Surabaya,15,5,90,95,95,100,85,80,80,85,90,85,80,90,95,85,90,85,85,85,13,160204,109
Umar,L,Malang,15,3,90,75,100,85,80,75,80,75,85,95,90,100,85,80,80,90,90,95,13,160205,109
Vini,P,Sidoarjo,15,2,90,85,95,75,75,95,85,95,95,75,75,85,90,95,85,95,95,85,15,160206,109
Vino,L,Surabaya,15,5,80,100,75,80,75,90,100,75,90,85,100,90,90,95,75,80,95,75,16,160207,109
Widya,P,Surabaya,14,4,85,95,90,95,95,90,80,100,85,90,85,85,90,80,75,80,95,95,16,160208,109
Yasmin,P,Sidoarjo,15,2,80,100,100,95,75,75,95,100,95,95,90,90,75,75,95,100,80,85,15,160209,109
Yola,P,Malang,15,4,95,75,95,95,90,95,90,80,75,75,95,95,80,95,95,95,80,100,16,160210,109
