Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,15,5,54,54,57,55,56,50,42,56,53,47,49,44,43,59,44,60,51,54,16,160181,105
Bintang,L,Surabaya,14,2,54,52,51,50,42,52,46,44,43,56,52,51,43,44,53,59,48,40,16,160182,105
Bulan,P,Sidoarjo,15,4,49,54,42,54,45,58,58,55,40,58,40,46,47,43,56,58,55,59,16,160183,105
Bunga,P,Surabaya,15,3,48,46,59,59,42,59,56,51,50,51,49,55,42,43,53,57,50,59,16,160184,105
Edi,L,Surabaya,14,3,59,44,42,50,54,41,50,40,48,52,48,48,51,42,56,54,41,46,14,160185,105
Elok,P,Malang,15,2,60,57,40,45,56,43,51,45,54,45,43,44,56,59,48,51,49,44,16,160186,105
Erni,P,Gresik,14,4,53,55,50,42,53,50,56,59,46,40,41,55,53,52,42,58,52,54,16,160187,105
Fadhil,L,Surabaya,14,5,58,50,46,49,42,45,58,41,51,55,55,54,60,51,52,45,56,59,16,160188,105
Fitri,P,Gresik,15,3,53,46,45,45,50,42,56,45,46,59,45,40,44,55,56,49,52,59,15,160189,105
Gilang,L,Surabaya,15,3,46,54,60,52,55,58,54,43,46,49,47,52,60,46,60,51,41,59,14,160190,105
Gisel,P,Surabaya,14,3,51,46,56,46,47,47,44,52,57,44,49,51,52,46,45,52,45,57,16,160191,105
Hadi,L,Surabaya,14,2,53,56,59,41,47,51,53,51,47,59,40,42,40,43,50,53,47,43,14,160192,105
Hani,P,Malang,15,3,50,47,45,51,53,56,42,59,40,49,46,59,58,60,51,57,57,57,16,160193,105
Joni,L,Jakarta,15,5,44,47,47,56,58,53,42,52,44,52,60,49,45,45,54,57,60,47,16,160194,105
Maya,P,Surabaya,15,4,56,44,53,46,43,45,58,40,55,54,47,46,45,58,56,51,48,41,16,160195,105
Nando,L,Gresik,15,3,55,45,48,48,44,47,46,47,53,44,46,52,47,48,58,43,55,47,16,160196,105
Oktarina,P,Gresik,14,3,44,47,42,55,50,44,60,42,47,48,60,50,58,48,49,47,45,42,16,160197,105
Oktavian,L,Surabaya,14,5,58,45,59,44,41,42,45,60,54,43,56,53,56,59,43,58,57,60,16,160198,105
Olla,P,Surabaya,14,5,53,52,44,57,50,55,44,53,60,53,47,48,60,48,57,57,58,49,14,160199,105
Prita,P,Gresik,15,2,51,60,57,45,60,60,42,43,49,51,50,57,44,51,42,50,54,56,15,160200,105
Puspa,P,Surabaya,16,3,43,44,56,41,46,42,53,46,48,49,50,52,58,55,52,50,47,46,16,160201,105
Rizwan,L,Surabaya,15,3,50,52,60,44,50,47,60,54,47,60,46,55,50,46,52,48,40,40,16,160202,105
Taufik,L,Surabaya,15,3,56,60,52,42,58,49,45,56,59,53,59,43,51,60,43,55,46,54,16,160203,105
Tuti,P,Surabaya,15,5,58,46,55,42,45,55,57,45,53,46,46,41,45,44,54,55,57,58,14,160204,105
Umar,L,Malang,15,3,60,44,42,40,55,55,54,54,49,40,42,54,51,57,50,54,52,41,13,160205,105
Vini,P,Sidoarjo,15,2,55,55,54,50,59,59,42,46,55,46,50,45,54,60,46,45,46,51,16,160206,105
Vino,L,Surabaya,15,5,51,42,57,40,44,46,54,49,48,60,40,53,55,59,56,45,42,44,16,160207,105
Widya,P,Surabaya,14,4,56,55,50,50,50,45,56,45,52,47,48,60,56,57,55,43,60,48,16,160208,105
Yasmin,P,Sidoarjo,15,2,55,55,48,52,54,53,44,45,57,48,58,46,56,53,58,53,45,42,14,160209,105
Yola,P,Malang,15,4,40,40,60,49,43,57,43,54,56,45,53,56,51,48,41,40,46,54,14,160210,105
