Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,15,5,90,90,100,75,75,75,100,85,80,90,95,85,75,95,80,85,80,90,15,160181,206
Bintang,L,Surabaya,14,2,95,85,90,80,90,95,80,80,85,100,85,85,85,95,95,95,75,80,15,160182,206
Bulan,P,Sidoarjo,15,4,75,90,75,90,80,95,85,90,95,80,75,80,80,95,75,75,75,95,16,160183,206
Bunga,P,Surabaya,15,3,75,90,80,100,95,80,85,90,80,75,90,85,100,90,85,80,95,100,16,160184,206
Edi,L,Surabaya,14,3,90,100,80,85,100,95,90,95,85,90,85,95,85,90,90,80,75,80,16,160185,206
Elok,P,Malang,15,2,80,85,90,90,75,90,80,85,85,80,80,85,75,90,85,80,85,90,16,160186,206
Erni,P,Gresik,14,4,80,95,80,95,95,80,90,100,75,90,85,85,75,100,75,95,75,75,13,160187,206
Fadhil,L,Surabaya,14,5,90,80,80,90,100,100,85,75,85,100,100,80,90,85,100,75,100,100,14,160188,206
Fitri,P,Gresik,15,3,80,90,90,80,90,90,95,80,80,100,90,80,75,90,85,90,95,85,14,160189,206
Gilang,L,Surabaya,15,3,80,80,90,100,100,95,80,80,90,85,90,95,95,85,90,85,80,100,16,160190,206
Gisel,P,Surabaya,14,3,90,90,85,80,95,95,80,75,85,95,80,90,95,80,75,85,75,85,15,160191,206
Hadi,L,Surabaya,14,2,95,80,85,85,95,90,80,85,75,95,75,100,100,75,95,90,90,80,16,160192,206
Hani,P,Malang,15,3,80,85,75,75,95,85,85,100,100,95,85,80,95,85,95,90,80,95,16,160193,206
Joni,L,Jakarta,15,5,95,85,80,100,85,85,85,80,90,95,100,95,85,80,90,80,90,90,13,160194,206
Maya,P,Surabaya,15,4,85,85,95,95,80,95,90,90,95,80,80,85,75,85,80,85,85,85,16,160195,206
Nando,L,Gresik,15,3,85,80,85,95,80,75,85,90,90,80,80,85,75,90,95,80,75,100,14,160196,206
Oktarina,P,Gresik,14,3,80,85,95,95,90,95,95,85,80,75,80,100,95,75,80,80,95,95,14,160197,206
Oktavian,L,Surabaya,14,5,80,75,95,90,95,80,95,95,100,80,90,95,80,95,95,75,90,80,16,160198,206
Olla,P,Surabaya,14,5,85,80,100,85,95,100,90,90,75,75,95,80,80,80,90,80,95,95,16,160199,206
Prita,P,Gresik,15,2,90,85,95,95,90,95,85,85,85,75,90,95,80,75,85,90,85,80,16,160200,206
Puspa,P,Surabaya,16,3,95,100,80,90,80,85,90,75,90,75,80,90,75,80,75,95,100,95,16,160201,206
Rizwan,L,Surabaya,15,3,75,80,100,90,90,95,80,90,95,85,80,95,100,80,75,95,80,75,13,160202,206
Taufik,L,Surabaya,15,3,95,95,75,80,95,75,80,90,80,80,80,95,100,80,90,100,95,85,13,160203,206
Tuti,P,Surabaya,15,5,95,90,95,85,85,90,85,75,90,95,90,85,85,95,95,100,75,80,13,160204,206
Umar,L,Malang,15,3,90,100,85,90,80,90,80,80,100,90,100,80,95,100,95,85,95,85,13,160205,206
Vini,P,Sidoarjo,15,2,80,90,90,85,75,85,95,85,75,100,95,85,80,80,85,85,90,95,16,160206,206
Vino,L,Surabaya,15,5,85,100,100,100,95,85,85,100,80,95,100,100,90,85,100,80,80,90,16,160207,206
Widya,P,Surabaya,14,4,95,90,95,100,90,85,85,80,100,80,80,85,95,95,80,80,85,85,15,160208,206
Yasmin,P,Sidoarjo,15,2,85,75,100,95,95,95,80,80,90,85,95,95,95,75,95,100,90,75,15,160209,206
Yola,P,Malang,15,4,80,100,85,100,95,75,90,80,75,80,95,100,80,95,75,75,80,95,16,160210,206
