Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,15,5,85,90,85,85,90,95,100,100,85,85,75,80,80,95,95,75,85,90,16,160181,103
Bintang,L,Surabaya,14,2,95,95,90,85,80,100,95,85,90,75,95,80,100,90,100,95,95,80,16,160182,103
Bulan,P,Sidoarjo,15,4,90,80,80,80,90,95,80,75,95,85,100,90,75,80,90,75,95,85,14,160183,103
Bunga,P,Surabaya,15,3,100,85,100,85,90,90,90,95,80,100,85,90,100,75,95,95,75,100,16,160184,103
Edi,L,Surabaya,14,3,90,85,75,75,100,90,80,90,85,80,95,95,90,85,95,80,85,90,16,160185,103
Elok,P,Malang,15,2,100,80,95,80,80,75,90,90,100,80,100,95,85,95,95,75,75,85,16,160186,103
Erni,P,Gresik,14,4,80,80,100,85,85,75,85,95,95,80,75,90,85,80,75,90,75,90,16,160187,103
Fadhil,L,Surabaya,14,5,80,90,100,90,85,85,75,95,75,90,75,100,80,85,95,90,85,90,16,160188,103
Fitri,P,Gresik,15,3,80,100,90,80,100,100,95,80,95,95,80,85,90,80,90,95,75,85,14,160189,103
Gilang,L,Surabaya,15,3,100,95,85,75,90,85,85,95,95,75,80,75,80,80,75,100,90,85,16,160190,103
Gisel,P,Surabaya,14,3,75,95,90,95,100,95,95,80,90,90,80,90,80,75,95,85,80,85,16,160191,103
Hadi,L,Surabaya,14,2,85,100,80,80,80,80,100,90,85,80,80,80,90,100,75,80,80,95,13,160192,103
Hani,P,Malang,15,3,75,75,85,85,90,80,95,85,100,80,80,80,80,100,85,95,80,75,16,160193,103
Joni,L,Jakarta,15,5,95,95,90,100,100,100,95,80,80,95,100,95,85,75,90,85,75,75,14,160194,103
Maya,P,Surabaya,15,4,75,95,90,80,85,85,80,100,80,80,90,95,85,80,80,100,95,85,13,160195,103
Nando,L,Gresik,15,3,80,100,75,75,90,75,95,85,85,85,80,80,80,75,85,95,85,80,16,160196,103
Oktarina,P,Gresik,14,3,75,100,85,100,75,95,95,80,90,95,75,95,95,90,90,90,90,90,16,160197,103
Oktavian,L,Surabaya,14,5,95,95,85,85,90,80,100,90,75,85,95,100,85,100,85,95,90,75,14,160198,103
Olla,P,Surabaya,14,5,90,90,85,100,75,80,75,85,90,85,90,95,90,90,90,80,90,90,16,160199,103
Prita,P,Gresik,15,2,80,85,75,100,85,85,85,80,80,90,80,90,95,80,90,95,85,80,16,160200,103
Puspa,P,Surabaya,16,3,75,90,80,85,85,100,85,90,85,90,100,85,80,90,75,90,80,75,16,160201,103
Rizwan,L,Surabaya,15,3,85,80,80,75,90,100,95,75,85,90,90,95,80,75,100,90,85,90,15,160202,103
Taufik,L,Surabaya,15,3,80,75,75,95,90,80,95,85,75,80,90,85,95,80,90,85,75,95,16,160203,103
Tuti,P,Surabaya,15,5,95,95,80,85,100,95,85,95,80,75,85,90,80,95,75,100,100,90,14,160204,103
Umar,L,Malang,15,3,95,80,90,85,80,95,75,80,90,80,95,90,95,75,75,95,80,80,13,160205,103
Vini,P,Sidoarjo,15,2,90,95,95,75,80,95,80,85,95,80,90,80,95,80,95,90,80,85,15,160206,103
Vino,L,Surabaya,15,5,90,90,80,90,95,90,95,85,95,95,85,80,100,95,90,80,100,95,16,160207,103
Widya,P,Surabaya,14,4,80,75,90,90,95,90,80,100,85,75,95,80,90,80,90,85,100,75,14,160208,103
Yasmin,P,Sidoarjo,15,2,85,90,100,75,85,80,75,95,85,85,100,80,75,95,95,95,95,85,16,160209,103
Yola,P,Malang,15,4,80,80,80,80,80,95,100,90,90,80,90,90,90,100,85,90,80,95,16,160210,103
