Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,15,5,95,95,80,90,75,90,85,95,95,95,90,90,80,90,85,95,95,100,14,160181,202
Bintang,L,Surabaya,14,2,80,80,80,95,100,75,100,100,90,85,95,85,90,100,85,95,85,95,16,160182,202
Bulan,P,Sidoarjo,15,4,95,95,90,80,80,85,85,100,100,90,80,100,85,90,80,85,85,100,16,160183,202
Bunga,P,Surabaya,15,3,85,85,95,85,90,85,95,85,80,85,80,90,100,95,90,90,80,95,16,160184,202
Edi,L,Surabaya,14,3,75,80,90,80,100,100,95,95,90,90,90,80,85,95,75,90,85,75,15,160185,202
Elok,P,Malang,15,2,85,80,85,80,80,85,95,95,85,80,95,95,90,80,75,75,85,80,16,160186,202
Erni,P,Gresik,14,4,95,95,80,85,95,95,80,95,90,100,100,80,80,100,95,80,90,90,14,160187,202
Fadhil,L,Surabaya,14,5,80,80,75,85,75,75,95,75,95,75,75,95,95,90,95,95,95,75,15,160188,202
Fitri,P,Gresik,15,3,80,80,90,100,80,80,100,100,90,95,90,90,95,80,95,80,90,80,16,160189,202
Gilang,L,Surabaya,15,3,90,80,95,100,75,85,95,90,85,100,100,80,80,95,100,100,100,75,14,160190,202
Gisel,P,Surabaya,14,3,75,100,95,90,90,80,90,75,100,80,85,85,90,95,80,95,80,85,13,160191,202
Hadi,L,Surabaya,14,2,85,75,75,90,80,95,90,75,95,95,90,90,75,100,80,80,90,85,15,160192,202
Hani,P,Malang,15,3,85,100,80,85,85,100,90,80,80,85,100,85,75,90,85,75,90,95,15,160193,202
Joni,L,Jakarta,15,5,85,80,95,80,100,100,90,95,90,80,100,95,95,100,90,75,75,75,16,160194,202
Maya,P,Surabaya,15,4,75,100,95,80,75,75,80,85,90,80,90,95,90,80,85,75,75,80,16,160195,202
Nando,L,Gresik,15,3,80,100,75,100,80,80,80,85,95,95,75,100,85,85,80,90,95,80,14,160196,202
Oktarina,P,Gresik,14,3,75,85,80,95,85,95,80,75,95,100,80,95,80,75,100,80,90,85,16,160197,202
Oktavian,L,Surabaya,14,5,90,75,80,90,80,85,85,90,80,90,85,80,95,95,100,90,80,95,15,160198,202
Olla,P,Surabaya,14,5,100,95,85,100,85,85,85,90,90,85,100,85,80,95,100,95,90,95,16,160199,202
Prita,P,Gresik,15,2,75,80,95,100,95,90,75,75,100,85,95,80,80,100,90,85,95,100,15,160200,202
Puspa,P,Surabaya,16,3,90,75,85,95,90,80,90,90,75,80,100,75,80,100,80,100,100,100,16,160201,202
Rizwan,L,Surabaya,15,3,90,80,90,100,100,95,95,80,90,95,100,80,75,95,85,95,95,90,15,160202,202
Taufik,L,Surabaya,15,3,95,95,95,85,80,90,80,85,75,80,100,90,80,90,75,80,75,85,16,160203,202
Tuti,P,Surabaya,15,5,80,85,95,95,80,85,80,90,95,90,85,80,80,85,80,90,80,95,14,160204,202
Umar,L,Malang,15,3,90,85,85,100,95,80,75,100,95,80,90,75,75,90,80,75,80,100,15,160205,202
Vini,P,Sidoarjo,15,2,75,90,90,80,95,90,95,100,80,75,75,90,75,95,90,80,100,100,16,160206,202
Vino,L,Surabaya,15,5,95,95,80,75,80,80,100,95,80,95,95,75,95,85,90,100,85,90,13,160207,202
Widya,P,Surabaya,14,4,95,100,90,90,100,90,80,95,75,85,75,95,90,90,100,80,95,85,16,160208,202
Yasmin,P,Sidoarjo,15,2,80,100,85,80,100,80,95,85,80,90,95,80,85,90,100,80,100,90,15,160209,202
Yola,P,Malang,15,4,90,80,100,100,85,85,85,95,100,95,100,80,90,90,80,100,90,90,16,160210,202
