Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,15,5,75,80,80,80,90,95,95,100,75,95,75,95,85,75,90,85,95,100,16,160181,102
Bintang,L,Surabaya,14,2,80,95,80,75,75,90,100,100,95,80,90,85,80,80,80,95,100,80,13,160182,102
Bulan,P,Sidoarjo,15,4,95,90,80,90,85,85,85,85,90,85,85,80,80,90,80,85,90,95,15,160183,102
Bunga,P,Surabaya,15,3,95,90,95,75,90,95,100,95,80,100,80,95,75,95,95,100,95,85,16,160184,102
Edi,L,Surabaya,14,3,80,100,95,100,75,90,85,80,75,75,85,90,95,95,90,85,80,100,15,160185,102
Elok,P,Malang,15,2,90,80,100,80,85,85,95,100,90,95,90,100,100,80,85,95,95,80,16,160186,102
Erni,P,Gresik,14,4,90,75,95,100,80,100,80,90,90,95,80,85,75,100,80,100,85,75,15,160187,102
Fadhil,L,Surabaya,14,5,80,95,95,95,90,80,85,100,100,90,80,85,95,90,95,95,100,90,13,160188,102
Fitri,P,Gresik,15,3,95,90,95,100,95,85,90,90,90,75,75,85,90,75,85,85,90,90,15,160189,102
Gilang,L,Surabaya,15,3,100,80,90,75,95,85,100,95,100,100,80,85,90,85,75,75,95,95,16,160190,102
Gisel,P,Surabaya,14,3,80,90,85,95,90,90,90,80,100,85,100,100,75,95,85,95,95,90,13,160191,102
Hadi,L,Surabaya,14,2,95,100,90,90,85,90,85,85,95,75,75,90,85,95,80,90,85,100,16,160192,102
Hani,P,Malang,15,3,90,90,85,85,80,80,95,100,95,80,85,90,95,100,80,80,100,90,16,160193,102
Joni,L,Jakarta,15,5,100,85,100,95,95,85,85,85,100,100,80,100,80,85,95,100,90,80,16,160194,102
Maya,P,Surabaya,15,4,85,90,95,100,80,80,100,100,90,100,80,80,80,95,95,85,75,85,16,160195,102
Nando,L,Gresik,15,3,75,100,90,75,100,100,85,85,85,85,100,85,90,95,90,95,90,95,15,160196,102
Oktarina,P,Gresik,14,3,100,100,80,100,85,85,90,95,90,90,90,80,100,80,100,80,90,80,16,160197,102
Oktavian,L,Surabaya,14,5,90,95,85,95,100,100,80,95,90,90,100,85,75,100,80,95,85,90,15,160198,102
Olla,P,Surabaya,14,5,95,90,75,75,95,85,95,95,85,75,85,100,100,75,90,95,85,100,16,160199,102
Prita,P,Gresik,15,2,85,80,90,95,90,90,100,85,90,75,90,100,85,90,80,90,95,95,16,160200,102
Puspa,P,Surabaya,16,3,90,75,100,80,100,75,85,90,95,80,95,95,100,90,95,100,75,85,16,160201,102
Rizwan,L,Surabaya,15,3,75,95,95,80,95,75,80,95,90,75,75,95,95,85,100,85,90,75,16,160202,102
Taufik,L,Surabaya,15,3,80,85,75,95,100,80,75,95,85,95,95,95,95,80,80,85,90,75,13,160203,102
Tuti,P,Surabaya,15,5,90,85,80,95,85,80,85,75,85,95,80,75,75,90,90,90,90,85,16,160204,102
Umar,L,Malang,15,3,75,95,95,85,90,85,95,75,95,90,75,90,100,85,100,100,90,90,14,160205,102
Vini,P,Sidoarjo,15,2,90,100,80,80,95,95,75,95,85,85,75,100,85,100,85,90,95,85,16,160206,102
Vino,L,Surabaya,15,5,80,90,95,85,75,80,95,95,80,80,90,90,80,80,85,75,95,85,15,160207,102
Widya,P,Surabaya,14,4,85,100,75,75,75,100,85,75,80,90,95,80,95,95,90,90,85,90,13,160208,102
Yasmin,P,Sidoarjo,15,2,95,75,80,90,80,90,90,75,95,95,85,95,95,85,95,80,85,95,16,160209,102
Yola,P,Malang,15,4,95,95,85,85,75,95,100,90,90,90,85,80,80,85,85,100,90,85,14,160210,102
