Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,15,5,55,49,59,51,46,58,48,46,59,60,59,52,59,54,42,50,44,53,16,160181,205
Bintang,L,Surabaya,14,2,55,46,51,42,57,41,51,51,43,57,47,48,54,40,40,53,49,48,16,160182,205
Bulan,P,Sidoarjo,15,4,43,52,49,44,52,52,49,60,50,59,57,60,47,59,60,47,43,54,16,160183,205
Bunga,P,Surabaya,15,3,47,41,49,46,49,52,56,46,47,40,56,42,45,58,53,57,45,51,16,160184,205
Edi,L,Surabaya,14,3,46,42,50,41,45,60,59,48,50,44,55,47,58,45,47,42,42,48,15,160185,205
Elok,P,Malang,15,2,50,42,53,44,46,58,55,47,46,53,50,47,47,43,53,51,43,45,15,160186,205
Erni,P,Gresik,14,4,47,51,43,42,41,59,57,54,50,53,53,60,43,57,44,43,52,58,16,160187,205
Fadhil,L,Surabaya,14,5,56,49,51,46,45,55,46,58,47,55,50,49,44,50,41,53,49,53,15,160188,205
Fitri,P,Gresik,15,3,57,50,52,53,58,56,51,45,49,51,53,57,46,47,45,58,56,60,16,160189,205
Gilang,L,Surabaya,15,3,60,60,60,49,40,41,52,60,47,50,46,54,49,53,59,52,55,49,16,160190,205
Gisel,P,Surabaya,14,3,47,52,51,52,44,58,41,47,42,48,45,60,56,49,48,40,45,49,14,160191,205
Hadi,L,Surabaya,14,2,57,41,46,48,50,51,47,60,57,48,55,51,56,58,57,45,40,48,13,160192,205
Hani,P,Malang,15,3,41,40,54,55,56,40,53,53,47,51,40,55,47,49,40,48,50,57,14,160193,205
Joni,L,Jakarta,15,5,49,46,46,55,53,54,46,56,54,40,44,52,55,50,58,48,50,45,16,160194,205
Maya,P,Surabaya,15,4,58,57,51,53,44,60,46,55,51,58,43,43,49,56,43,41,59,46,15,160195,205
Nando,L,Gresik,15,3,40,60,48,57,60,45,46,47,50,44,49,49,50,45,44,45,52,55,14,160196,205
Oktarina,P,Gresik,14,3,45,56,42,58,44,50,57,59,40,44,46,45,59,54,42,43,45,47,15,160197,205
Oktavian,L,Surabaya,14,5,53,54,58,57,53,60,53,49,48,51,52,50,48,52,44,53,48,44,16,160198,205
Olla,P,Surabaya,14,5,41,56,50,50,49,51,49,56,60,49,55,55,51,55,56,56,44,47,16,160199,205
Prita,P,Gresik,15,2,45,54,53,57,44,51,45,55,55,58,45,58,52,47,55,53,51,47,16,160200,205
Puspa,P,Surabaya,16,3,58,45,43,58,51,49,40,56,41,50,55,59,56,56,46,57,56,45,15,160201,205
Rizwan,L,Surabaya,15,3,48,55,50,54,55,55,59,46,45,60,42,54,58,49,55,59,47,59,16,160202,205
Taufik,L,Surabaya,15,3,57,57,48,53,51,47,57,54,49,58,57,42,60,54,41,52,42,41,13,160203,205
Tuti,P,Surabaya,15,5,48,46,54,41,49,42,50,41,59,45,45,56,59,50,43,49,46,49,14,160204,205
Umar,L,Malang,15,3,56,47,53,44,40,53,56,58,51,52,51,47,41,52,52,59,52,42,16,160205,205
Vini,P,Sidoarjo,15,2,56,58,58,49,44,43,55,55,57,54,45,41,60,41,43,54,50,46,16,160206,205
Vino,L,Surabaya,15,5,48,54,55,46,57,54,41,47,56,52,47,45,60,54,58,51,58,48,16,160207,205
Widya,P,Surabaya,14,4,45,42,46,47,40,53,60,58,48,42,56,46,46,54,56,54,47,44,16,160208,205
Yasmin,P,Sidoarjo,15,2,43,41,50,50,50,56,42,50,47,45,54,58,58,53,41,43,44,57,14,160209,205
Yola,P,Malang,15,4,42,46,49,48,46,48,50,49,59,44,51,50,60,41,53,45,49,45,16,160210,205
