Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,14,5,75,90,95,95,95,85,100,95,75,95,90,95,75,95,85,80,80,100,14,160181,102
Bintang,L,Surabaya,13,2,80,75,100,90,85,90,90,95,75,85,80,100,80,80,85,80,95,85,14,160182,102
Bulan,P,Sidoarjo,14,4,95,80,85,85,75,90,95,90,95,80,80,90,80,85,95,80,75,85,16,160183,102
Bunga,P,Surabaya,14,3,80,75,95,85,80,85,75,85,90,75,75,85,85,90,85,90,100,75,14,160184,102
Edi,L,Surabaya,13,3,75,90,85,95,80,85,95,95,100,85,90,95,90,75,100,90,100,80,16,160185,102
Elok,P,Malang,14,2,80,95,90,75,75,80,100,95,95,95,75,90,90,100,90,85,80,85,15,160186,102
Erni,P,Gresik,13,4,95,90,80,80,100,75,90,90,100,80,100,75,90,75,75,100,90,90,13,160187,102
Fadhil,L,Surabaya,13,5,95,85,85,95,95,75,95,90,90,100,75,100,90,90,90,100,95,75,16,160188,102
Fitri,P,Gresik,14,3,80,85,90,75,75,90,100,75,90,80,85,80,90,100,95,85,100,85,15,160189,102
Gilang,L,Surabaya,14,3,90,90,75,100,90,85,75,85,75,85,95,85,75,80,80,95,75,90,14,160190,102
Gisel,P,Surabaya,13,3,95,90,75,80,85,95,90,80,90,100,95,90,90,100,80,90,75,75,15,160191,102
Hadi,L,Surabaya,13,2,85,95,80,80,95,95,75,75,95,95,95,75,90,90,95,75,80,85,15,160192,102
Hani,P,Malang,14,3,95,95,75,90,90,85,95,80,90,85,95,80,100,75,90,85,95,80,16,160193,102
Joni,L,Jakarta,14,5,90,75,80,75,85,95,90,80,90,85,75,95,100,85,90,95,85,80,16,160194,102
Maya,P,Surabaya,14,4,90,80,75,80,85,85,90,75,95,85,95,100,100,85,100,95,75,95,14,160195,102
Nando,L,Gresik,14,3,95,90,95,100,95,90,85,80,90,85,85,80,75,95,100,90,80,90,15,160196,102
Oktarina,P,Gresik,13,3,85,75,95,85,90,85,80,95,80,80,85,100,95,85,90,85,80,85,16,160197,102
Oktavian,L,Surabaya,13,5,90,90,75,75,90,90,85,85,85,75,80,90,85,85,100,100,80,80,16,160198,102
Olla,P,Surabaya,13,5,85,80,85,75,85,100,80,75,85,95,90,80,75,95,90,90,80,90,13,160199,102
Prita,P,Gresik,14,2,90,80,80,90,80,90,85,80,95,80,85,95,80,85,95,90,90,90,16,160200,102
Puspa,P,Surabaya,15,3,80,100,75,85,80,95,100,85,80,95,85,80,90,75,80,90,80,100,15,160201,102
Rizwan,L,Surabaya,14,3,80,90,75,95,80,95,90,90,85,80,85,95,80,85,90,80,80,95,16,160202,102
Taufik,L,Surabaya,14,3,90,80,95,75,75,80,95,80,85,80,75,90,75,95,80,100,75,85,16,160203,102
Tuti,P,Surabaya,14,5,85,95,95,90,90,85,95,80,95,95,85,90,95,75,80,75,85,95,16,160204,102
Umar,L,Malang,14,3,75,85,100,95,80,85,95,95,85,80,80,85,80,85,80,90,95,85,16,160205,102
Vini,P,Sidoarjo,14,2,90,100,80,85,90,95,85,80,80,100,80,80,80,75,95,75,85,90,15,160206,102
Vino,L,Surabaya,14,5,80,100,100,90,90,95,75,80,95,85,80,80,85,75,75,100,75,75,16,160207,102
Widya,P,Surabaya,13,4,90,95,100,90,100,80,90,100,85,85,100,90,75,80,80,100,95,80,14,160208,102
Yasmin,P,Sidoarjo,14,2,90,90,85,75,90,95,85,75,100,90,95,95,95,90,90,95,80,85,15,160209,102
Yola,P,Malang,14,4,85,80,90,80,75,95,90,85,85,80,95,95,90,95,95,75,75,75,14,160210,102
