Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,14,5,90,90,90,90,95,85,95,95,100,90,95,85,90,90,90,100,80,90,15,160181,206
Bintang,L,Surabaya,13,2,90,90,85,80,100,95,75,85,95,80,90,100,75,85,95,90,80,85,16,160182,206
Bulan,P,Sidoarjo,14,4,75,85,85,90,95,95,85,80,75,95,75,80,75,80,75,95,100,75,15,160183,206
Bunga,P,Surabaya,14,3,80,85,90,95,85,95,75,100,85,100,80,100,85,95,100,90,100,95,16,160184,206
Edi,L,Surabaya,13,3,95,100,80,95,80,75,90,90,90,85,85,95,80,95,90,80,80,85,14,160185,206
Elok,P,Malang,14,2,100,85,100,80,85,95,80,95,85,90,90,90,80,80,100,85,80,80,14,160186,206
Erni,P,Gresik,13,4,80,80,100,90,95,95,95,95,80,80,90,75,75,95,90,85,80,90,14,160187,206
Fadhil,L,Surabaya,13,5,90,90,75,80,95,95,95,85,80,80,80,75,100,90,90,95,95,90,14,160188,206
Fitri,P,Gresik,14,3,75,90,80,85,100,80,95,75,95,100,85,80,100,80,95,80,75,80,16,160189,206
Gilang,L,Surabaya,14,3,90,90,100,95,85,90,85,85,95,85,85,80,85,75,90,90,90,75,15,160190,206
Gisel,P,Surabaya,13,3,85,85,80,95,85,95,100,80,95,80,80,80,100,80,85,80,80,75,15,160191,206
Hadi,L,Surabaya,13,2,85,90,80,90,95,75,90,95,75,90,75,95,90,80,95,90,80,85,15,160192,206
Hani,P,Malang,14,3,80,75,90,95,90,80,95,90,90,95,90,95,95,85,95,90,75,85,16,160193,206
Joni,L,Jakarta,14,5,85,75,95,75,80,90,85,75,85,85,95,95,75,90,80,90,95,95,16,160194,206
Maya,P,Surabaya,14,4,90,80,100,85,80,90,85,95,85,85,85,85,90,95,85,75,85,85,13,160195,206
Nando,L,Gresik,14,3,75,90,95,85,85,80,80,90,75,95,85,80,85,85,95,100,95,90,14,160196,206
Oktarina,P,Gresik,13,3,85,100,95,90,100,100,95,90,90,85,95,90,80,85,100,100,85,85,16,160197,206
Oktavian,L,Surabaya,13,5,75,85,90,100,85,85,85,85,85,85,75,100,90,95,85,100,85,85,15,160198,206
Olla,P,Surabaya,13,5,80,75,85,95,90,90,95,100,95,80,75,80,85,100,100,95,75,90,16,160199,206
Prita,P,Gresik,14,2,80,95,75,80,95,80,80,90,80,95,95,100,90,95,80,100,85,95,14,160200,206
Puspa,P,Surabaya,15,3,85,95,80,95,85,95,85,100,95,100,80,85,90,95,75,80,90,85,16,160201,206
Rizwan,L,Surabaya,14,3,75,80,95,90,85,90,90,100,90,85,75,95,100,80,75,80,100,80,14,160202,206
Taufik,L,Surabaya,14,3,85,90,90,90,95,85,80,85,90,100,80,95,100,80,95,95,80,90,16,160203,206
Tuti,P,Surabaya,14,5,80,80,80,95,85,85,95,95,75,75,100,100,100,85,80,95,95,90,15,160204,206
Umar,L,Malang,14,3,85,75,90,90,90,80,90,95,95,95,95,85,85,85,95,85,90,95,16,160205,206
Vini,P,Sidoarjo,14,2,85,75,85,100,90,100,80,90,85,100,75,100,75,85,85,100,85,75,16,160206,206
Vino,L,Surabaya,14,5,75,100,90,90,75,85,80,90,90,80,90,75,90,100,85,80,80,85,16,160207,206
Widya,P,Surabaya,13,4,90,75,90,90,80,85,75,95,75,80,80,100,100,100,95,95,85,90,15,160208,206
Yasmin,P,Sidoarjo,14,2,75,95,90,80,100,100,95,85,95,80,85,75,85,90,85,90,85,95,16,160209,206
Yola,P,Malang,14,4,80,100,80,90,85,95,80,75,85,95,90,85,80,100,95,75,85,80,13,160210,206
