Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bima,L,Surabaya,15,4,90,100,75,95,100,90,100,90,90,80,95,85,90,75,80,80,85,90,16,160211,101
Candra,L,Sidoarjo,15,2,95,95,90,95,85,80,90,90,75,85,90,85,90,85,95,80,95,90,15,160212,101
Cempaka,P,Surabaya,15,4,80,100,100,80,90,75,100,95,80,90,90,95,90,95,80,95,75,95,16,160213,101
Cici,P,Malang,14,3,90,90,100,90,90,90,75,85,90,90,95,85,90,85,90,90,90,90,14,160214,101
Cindy,P,Gresik,15,2,85,90,80,85,90,90,75,80,95,85,75,90,90,80,85,90,100,80,14,160215,101
Daffa,L,Malang,15,3,85,100,85,100,80,80,90,90,95,95,80,100,95,85,80,80,100,85,16,160216,101
Faisal,L,Surabaya,14,5,95,80,95,95,95,85,85,75,100,95,95,100,95,80,100,100,80,100,13,160217,101
Fira,P,Sidoarjo,15,2,90,85,75,95,100,100,85,90,95,90,100,100,85,90,75,80,75,80,16,160218,101
Fitria,P,Gresik,14,5,90,100,75,95,80,85,95,85,95,85,85,95,85,85,75,90,75,95,16,160219,101
Galih,L,Surabaya,16,4,90,95,100,80,80,95,95,85,95,90,95,90,90,90,95,85,95,95,16,160220,101
Genta,L,Surabaya,15,5,100,95,75,85,95,95,75,100,80,95,80,90,80,95,90,80,85,90,15,160221,101
Gisel,P,Surabaya,16,3,85,85,100,95,80,75,100,75,85,85,80,95,90,90,80,90,80,90,16,160222,101
Hani,P,Surabaya,15,4,95,80,85,80,85,100,80,95,100,90,80,90,85,75,80,80,95,75,13,160223,101
Indah,P,Sidoarjo,15,4,100,95,90,90,90,95,100,90,100,85,95,80,95,95,100,85,100,85,14,160224,101
Ines,P,Surabaya,15,4,85,75,95,90,95,90,100,75,80,95,80,90,90,85,80,95,85,95,16,160225,101
Juni,P,Jakarta,15,2,100,100,90,100,100,85,95,85,90,85,90,100,90,95,95,85,80,85,16,160226,101
Kamila,P,Surabaya,15,5,90,90,100,80,90,100,100,90,80,75,85,90,90,85,80,75,85,85,13,160227,101
Laila,P,Sidoarjo,15,5,80,85,85,90,85,75,100,95,95,95,95,90,80,100,90,95,95,90,15,160228,101
Lili,P,Surabaya,14,5,90,75,95,90,95,90,80,80,85,75,95,95,100,85,75,90,85,90,16,160229,101
Miko,L,Surabaya,16,3,80,80,80,75,90,90,100,75,95,90,80,80,85,75,85,95,95,85,16,160230,101
Nila,P,Surabaya,14,3,95,85,75,95,75,80,95,85,85,95,80,90,85,85,90,90,90,85,14,160231,101
Nina,P,Sidoarjo,14,2,100,85,100,85,85,90,75,90,80,80,95,95,85,95,80,85,75,80,16,160232,101
Riri,P,Surabaya,14,4,90,90,95,75,85,100,90,75,80,100,90,90,95,90,95,95,90,95,16,160233,101
Selvi,P,Surabaya,15,2,85,90,75,85,95,80,75,95,100,95,80,85,100,75,85,95,95,95,13,160234,101
Surya,L,Sidoarjo,15,4,90,80,80,90,100,85,80,90,85,95,90,80,80,100,80,95,80,90,16,160235,101
Syahrul,L,Gresik,15,5,100,95,90,75,80,95,75,95,75,90,85,85,85,80,95,85,100,80,14,160236,101
Titi,P,Surabaya,16,2,100,75,85,100,75,80,85,80,80,95,90,90,85,100,85,75,80,90,14,160237,101
Uli,P,Surabaya,14,4,85,90,80,90,75,85,90,100,95,95,95,85,75,90,100,90,75,95,15,160238,101
Wawan,L,Surabaya,15,4,100,85,80,90,90,90,95,90,95,75,85,85,95,90,85,90,100,75,16,160239,101
Wenny,P,Surabaya,16,5,85,75,75,85,85,100,80,85,90,80,75,90,85,100,100,85,85,95,15,160240,101
