Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,95,90,98,90,95,90,95,95,95,96,98,100,95,100,90,92,95,100,15,160001,107
Amira,P,Surabaya,12,2,100,97,90,91,90,100,100,90,90,90,92,95,95,95,98,92,90,98,15,160002,107
Angga,L,Surabaya,13,3,95,91,90,90,98,91,100,90,97,93,90,100,97,95,93,94,96,100,13,160003,107
Arif,L,Surabaya,12,2,100,100,92,90,92,97,100,90,100,94,90,99,96,91,90,95,95,94,16,160004,107
Bagus,L,Jakarta,12,2,90,100,92,95,95,100,99,96,90,95,90,95,100,92,92,100,90,95,14,160005,107
Bertha,P,Surabaya,12,4,95,90,100,92,90,90,90,100,95,100,93,97,90,98,94,100,100,100,16,160006,107
Chandra,L,Jakarta,13,3,94,99,92,93,92,96,100,100,96,93,100,90,90,99,100,90,100,95,15,160007,107
Dewi,P,Gresik,14,2,98,95,100,98,95,91,90,99,95,100,96,90,90,95,90,91,100,90,15,160008,107
Endah,P,Gresik,13,5,91,92,91,100,100,97,95,90,90,100,99,100,90,97,94,90,91,90,15,160009,107
Eva,P,Sidoarjo,13,2,90,97,90,95,95,90,94,98,90,90,100,95,96,94,91,95,95,90,13,160010,107
Farah,P,Surabaya,12,2,91,100,95,93,90,95,95,95,90,95,95,90,90,90,95,95,95,90,13,160011,107
Gita,P,Surabaya,14,2,99,95,100,90,95,95,95,94,92,90,96,91,95,97,95,95,92,95,16,160012,107
Ida,P,Gresik,13,2,96,100,100,91,95,100,94,99,90,91,100,90,95,91,100,90,100,96,16,160013,107
Ira,P,Malang,13,5,94,90,100,94,99,90,94,99,94,95,98,95,93,100,99,90,92,95,16,160014,107
Jeni,P,Surabaya,13,5,90,90,95,92,92,95,90,96,95,91,90,95,95,90,95,92,96,100,14,160015,107
Juwita,P,Surabaya,13,2,90,90,99,94,92,93,94,94,95,90,95,91,100,94,94,91,97,90,13,160016,107
Karina,P,Gresik,13,2,99,100,99,91,95,95,99,92,95,90,100,90,95,100,91,100,100,94,15,160017,107
Luthfi,L,Sidoarjo,12,2,95,90,95,93,96,95,94,93,98,90,100,94,95,95,93,95,100,95,16,160018,107
Mahendra,L,Surabaya,13,3,95,93,96,95,100,96,97,96,90,100,93,95,100,100,91,100,99,95,14,160019,107
Mega,P,Surabaya,13,3,100,90,95,100,95,93,97,100,95,90,100,90,90,95,100,95,95,99,15,160020,107
Pasha,L,Jakarta,13,2,90,90,99,92,100,92,93,100,100,99,100,94,97,95,100,92,95,92,15,160021,107
Pramana,L,Gresik,13,4,100,91,90,100,94,100,90,90,93,90,90,100,90,93,91,99,90,93,15,160022,107
Rahmat,L,Sidoarjo,13,3,90,95,97,90,94,90,100,100,92,100,90,100,96,95,97,95,90,95,16,160023,107
Rara,P,Sidoarjo,12,5,100,100,99,95,99,92,95,92,92,90,90,99,99,95,91,95,100,94,15,160024,107
Ratih,P,Malang,13,3,99,100,97,98,93,95,96,92,98,98,90,90,90,93,90,92,90,92,13,160025,107
Ratna,P,Surabaya,14,2,91,93,90,97,97,97,94,92,92,100,92,90,95,95,100,100,100,95,16,160026,107
Rina,P,Sidoarjo,13,2,99,100,93,90,97,95,100,98,90,90,99,91,98,100,96,90,95,92,16,160027,107
Sri,P,Jakarta,13,5,100,99,95,95,96,100,91,100,90,100,100,95,90,90,100,90,90,94,13,160028,107
Yoga,L,Gresik,13,4,100,94,95,90,93,96,90,90,90,95,95,100,100,90,95,99,93,90,14,160029,107
Yudha,L,Sidoarjo,12,2,95,100,100,90,99,90,100,96,95,95,90,96,90,98,100,99,90,95,14,160030,107
