Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,90,90,100,90,98,95,90,95,99,91,90,95,90,90,95,93,95,95,16,160001,106
Amira,P,Surabaya,12,2,90,100,93,95,100,95,98,100,100,95,99,92,100,97,90,100,91,90,16,160002,106
Angga,L,Surabaya,13,3,95,100,100,99,90,90,98,90,90,94,90,100,90,100,100,99,95,95,15,160003,106
Arif,L,Surabaya,12,2,95,90,95,100,95,99,90,95,95,90,93,95,95,100,96,95,94,100,16,160004,106
Bagus,L,Jakarta,12,2,90,91,90,98,90,100,94,95,93,90,100,95,95,100,95,95,95,90,14,160005,106
Bertha,P,Surabaya,12,4,90,98,100,100,100,90,93,100,91,95,96,100,95,91,95,95,99,95,14,160006,106
Chandra,L,Jakarta,13,3,97,90,92,91,100,90,95,100,90,95,95,100,94,90,91,98,95,90,16,160007,106
Dewi,P,Gresik,14,2,95,95,95,96,99,93,100,100,90,90,92,94,95,95,94,90,99,100,14,160008,106
Endah,P,Gresik,13,5,96,90,90,93,90,95,95,93,98,100,90,90,96,100,95,100,95,99,16,160009,106
Eva,P,Sidoarjo,13,2,90,100,94,90,90,95,90,95,90,95,90,90,95,97,99,95,90,91,16,160010,106
Farah,P,Surabaya,12,2,95,93,93,100,90,90,95,95,100,90,90,95,91,90,95,95,90,100,16,160011,106
Gita,P,Surabaya,14,2,95,100,100,94,95,93,95,97,100,94,90,95,92,96,95,98,100,91,15,160012,106
Ida,P,Gresik,13,2,95,100,94,92,100,99,99,90,90,95,95,100,100,99,95,92,100,100,14,160013,106
Ira,P,Malang,13,5,99,99,99,90,92,90,98,100,100,98,90,100,95,99,96,90,92,90,15,160014,106
Jeni,P,Surabaya,13,5,95,95,100,100,90,98,95,90,98,98,90,98,97,91,96,96,90,99,15,160015,106
Juwita,P,Surabaya,13,2,95,100,90,90,90,91,90,100,100,95,96,90,90,90,99,95,100,100,16,160016,106
Karina,P,Gresik,13,2,100,97,90,90,90,95,93,90,91,95,95,99,91,98,100,90,95,100,14,160017,106
Luthfi,L,Sidoarjo,12,2,100,95,95,95,90,95,90,90,95,100,95,95,95,98,91,90,90,100,16,160018,106
Mahendra,L,Surabaya,13,3,95,100,95,100,95,94,94,90,94,90,100,99,100,99,99,93,90,96,13,160019,106
Mega,P,Surabaya,13,3,99,90,100,95,95,100,94,91,98,100,100,95,91,94,90,96,93,90,14,160020,106
Pasha,L,Jakarta,13,2,100,90,92,100,95,90,94,90,95,90,100,100,99,95,100,99,94,95,14,160021,106
Pramana,L,Gresik,13,4,90,99,91,95,95,98,90,90,98,90,95,92,98,97,99,94,90,99,15,160022,106
Rahmat,L,Sidoarjo,13,3,94,95,92,95,100,100,100,98,95,95,90,92,95,98,100,91,96,98,16,160023,106
Rara,P,Sidoarjo,12,5,97,99,90,100,90,100,98,90,98,90,93,100,100,100,90,90,95,92,16,160024,106
Ratih,P,Malang,13,3,99,93,95,97,90,94,100,95,91,90,94,90,95,95,93,99,95,97,13,160025,106
Ratna,P,Surabaya,14,2,91,99,95,91,99,90,95,95,95,90,90,100,100,98,90,94,95,91,14,160026,106
Rina,P,Sidoarjo,13,2,95,96,95,95,90,97,100,95,100,96,90,93,92,90,90,97,98,99,16,160027,106
Sri,P,Jakarta,13,5,100,90,95,99,100,95,90,90,95,90,90,99,90,100,91,94,90,100,16,160028,106
Yoga,L,Gresik,13,4,90,95,95,94,100,90,95,100,90,95,95,93,95,95,100,95,95,95,13,160029,106
Yudha,L,Sidoarjo,12,2,100,98,90,95,96,100,95,96,97,98,90,91,100,90,90,95,90,95,15,160030,106
