Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,90,100,91,94,96,95,95,95,95,100,93,91,100,99,95,99,100,90,15,160001,104
Amira,P,Surabaya,12,2,91,95,90,95,95,90,90,90,95,93,95,90,91,99,90,95,99,100,13,160002,104
Angga,L,Surabaya,13,3,100,100,92,95,90,99,90,100,95,90,90,100,90,90,92,95,93,100,14,160003,104
Arif,L,Surabaya,12,2,100,98,100,92,90,96,95,99,95,90,96,95,95,91,97,90,95,92,15,160004,104
Bagus,L,Jakarta,12,2,100,92,90,98,93,100,93,100,93,100,100,91,95,95,100,100,90,92,15,160005,104
Bertha,P,Surabaya,12,4,90,90,90,90,100,99,99,98,94,90,93,95,90,100,95,95,90,92,16,160006,104
Chandra,L,Jakarta,13,3,97,92,100,100,99,99,90,92,95,90,100,100,92,90,90,95,90,90,15,160007,104
Dewi,P,Gresik,14,2,95,90,92,91,91,90,95,91,100,90,92,99,90,93,90,90,95,90,15,160008,104
Endah,P,Gresik,13,5,97,90,95,96,90,91,95,100,90,92,93,90,100,91,95,90,95,100,14,160009,104
Eva,P,Sidoarjo,13,2,90,90,90,94,95,95,100,90,95,93,99,90,98,92,100,90,100,94,16,160010,104
Farah,P,Surabaya,12,2,90,93,92,95,95,95,100,93,99,90,91,100,98,100,95,95,90,95,15,160011,104
Gita,P,Surabaya,14,2,90,97,90,95,100,94,95,95,90,100,100,90,100,93,93,100,98,99,16,160012,104
Ida,P,Gresik,13,2,92,93,96,90,97,94,90,95,92,95,90,93,90,99,90,100,90,91,13,160013,104
Ira,P,Malang,13,5,90,95,98,91,98,98,95,100,95,95,90,100,100,100,93,100,90,99,15,160014,104
Jeni,P,Surabaya,13,5,91,95,99,95,90,97,95,98,95,95,100,100,100,90,94,100,100,99,14,160015,104
Juwita,P,Surabaya,13,2,98,98,100,100,92,95,90,90,90,90,95,90,95,100,100,90,95,100,14,160016,104
Karina,P,Gresik,13,2,100,90,97,92,95,100,90,95,97,90,90,90,90,99,92,90,100,95,16,160017,104
Luthfi,L,Sidoarjo,12,2,95,97,98,100,99,95,95,92,93,98,100,96,94,94,99,98,95,96,16,160018,104
Mahendra,L,Surabaya,13,3,98,90,98,100,90,90,95,100,95,91,95,90,92,90,95,95,95,92,16,160019,104
Mega,P,Surabaya,13,3,90,90,95,95,98,95,90,94,98,94,95,100,90,94,90,90,95,95,15,160020,104
Pasha,L,Jakarta,13,2,100,90,98,90,98,95,92,91,95,95,90,90,98,90,95,95,90,90,14,160021,104
Pramana,L,Gresik,13,4,95,90,90,98,100,90,100,93,90,95,92,90,90,90,90,92,91,90,16,160022,104
Rahmat,L,Sidoarjo,13,3,100,95,95,100,90,90,100,97,91,100,96,90,92,99,90,91,100,90,16,160023,104
Rara,P,Sidoarjo,12,5,100,100,90,100,92,93,90,100,90,91,90,99,90,100,94,95,90,97,15,160024,104
Ratih,P,Malang,13,3,94,95,95,97,90,100,97,100,100,91,95,92,95,92,100,94,100,90,15,160025,104
Ratna,P,Surabaya,14,2,90,97,90,100,98,90,98,90,91,94,95,96,100,99,95,93,95,95,16,160026,104
Rina,P,Sidoarjo,13,2,90,90,90,100,100,91,90,95,96,95,95,90,100,100,93,100,100,95,16,160027,104
Sri,P,Jakarta,13,5,90,95,95,95,90,90,95,97,95,95,100,100,95,100,99,96,95,100,15,160028,104
Yoga,L,Gresik,13,4,100,95,95,95,94,97,96,90,90,98,100,92,90,95,95,97,97,92,16,160029,104
Yudha,L,Sidoarjo,12,2,96,90,100,96,95,90,90,95,100,93,95,91,95,92,91,95,96,99,16,160030,104
