Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,93,100,93,91,91,100,92,90,95,95,90,100,90,90,98,91,91,95,14,160001,203
Amira,P,Surabaya,12,2,100,100,95,100,97,99,92,90,90,100,90,97,95,90,95,100,90,96,14,160002,203
Angga,L,Surabaya,13,3,95,91,97,95,100,90,100,95,100,96,95,90,90,91,99,90,92,92,16,160003,203
Arif,L,Surabaya,12,2,95,95,95,100,90,100,97,95,93,91,93,94,95,90,95,93,94,100,15,160004,203
Bagus,L,Jakarta,12,2,97,100,100,98,95,95,93,95,90,99,100,100,91,90,98,90,93,90,15,160005,203
Bertha,P,Surabaya,12,4,96,90,93,95,100,95,90,95,90,90,96,90,90,97,95,90,90,90,15,160006,203
Chandra,L,Jakarta,13,3,93,98,98,95,90,99,100,90,93,95,90,90,95,93,100,94,98,91,16,160007,203
Dewi,P,Gresik,14,2,90,91,100,95,100,100,94,97,100,94,99,95,94,90,97,95,95,96,16,160008,203
Endah,P,Gresik,13,5,95,95,90,100,90,93,93,100,99,90,95,100,90,95,95,90,100,95,16,160009,203
Eva,P,Sidoarjo,13,2,90,95,95,97,100,95,91,90,90,95,92,95,90,95,90,90,93,90,16,160010,203
Farah,P,Surabaya,12,2,100,95,95,96,92,93,91,98,97,100,96,95,99,91,90,94,90,95,16,160011,203
Gita,P,Surabaya,14,2,99,90,95,97,98,100,95,99,90,99,90,99,100,100,100,95,95,94,16,160012,203
Ida,P,Gresik,13,2,90,90,95,95,100,99,91,90,91,96,92,96,96,90,90,95,100,91,14,160013,203
Ira,P,Malang,13,5,100,90,95,100,92,97,100,95,100,95,94,95,90,91,94,95,94,95,14,160014,203
Jeni,P,Surabaya,13,5,98,95,95,95,95,100,91,100,95,95,91,95,90,90,99,92,100,90,13,160015,203
Juwita,P,Surabaya,13,2,97,98,98,100,100,91,95,99,95,95,100,90,90,90,95,91,93,90,16,160016,203
Karina,P,Gresik,13,2,92,100,98,92,99,95,98,95,96,100,98,100,90,98,91,92,90,90,15,160017,203
Luthfi,L,Sidoarjo,12,2,95,94,90,95,90,97,92,95,91,100,94,91,94,95,100,95,95,95,16,160018,203
Mahendra,L,Surabaya,13,3,90,95,95,100,97,98,90,90,98,95,100,90,99,95,95,95,95,95,13,160019,203
Mega,P,Surabaya,13,3,99,95,99,94,97,100,90,94,95,90,90,95,99,95,100,99,94,97,13,160020,203
Pasha,L,Jakarta,13,2,96,93,98,91,100,95,95,92,93,92,100,98,95,100,94,95,94,90,15,160021,203
Pramana,L,Gresik,13,4,90,90,90,95,100,95,100,100,97,92,95,100,90,95,95,100,92,100,15,160022,203
Rahmat,L,Sidoarjo,13,3,90,97,90,97,92,90,95,90,90,90,95,90,100,90,95,96,95,90,15,160023,203
Rara,P,Sidoarjo,12,5,90,95,95,90,90,95,95,90,92,91,90,97,95,98,92,99,90,99,15,160024,203
Ratih,P,Malang,13,3,90,94,90,95,95,90,94,90,90,100,92,100,100,99,90,100,95,96,16,160025,203
Ratna,P,Surabaya,14,2,90,93,98,90,95,91,100,97,90,91,95,95,95,90,90,95,100,95,16,160026,203
Rina,P,Sidoarjo,13,2,91,94,100,95,90,95,100,96,90,92,99,95,95,99,93,100,100,95,15,160027,203
Sri,P,Jakarta,13,5,91,95,99,95,90,90,99,90,99,91,95,90,100,96,92,95,95,91,15,160028,203
Yoga,L,Gresik,13,4,100,90,100,91,94,99,100,95,100,90,90,93,90,93,94,95,97,95,15,160029,203
Yudha,L,Sidoarjo,12,2,90,95,94,90,90,90,95,93,91,100,97,100,91,98,94,100,95,92,16,160030,203
