Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,57,50,53,45,55,55,58,45,60,56,53,52,56,49,51,40,41,56,16,160121,210
Alvin,L,Surabaya,14,2,52,46,40,54,52,59,50,52,55,44,56,51,40,58,54,52,52,50,15,160122,210
Arini,P,Surabaya,12,5,45,57,50,45,46,57,49,55,50,57,53,57,53,55,41,54,59,44,15,160123,210
Desy,P,Surabaya,13,4,52,40,59,52,42,47,50,52,52,58,59,51,59,54,45,40,54,49,14,160124,210
Dewi,P,Sidoarjo,14,4,58,52,44,55,48,42,58,54,46,58,55,59,45,60,58,57,45,47,14,160125,210
Erlangga,L,Surabaya,13,5,49,51,51,57,51,60,53,56,45,47,60,49,53,42,57,48,43,45,16,160126,210
Erwin,L,Malang,13,5,58,51,53,56,52,52,47,51,44,58,46,60,59,48,40,43,58,59,16,160127,210
Hadi,L,Surabaya,13,4,59,50,44,52,42,55,57,52,57,59,55,41,52,55,60,54,58,60,14,160128,210
Hana,P,Jakarta,13,3,50,45,42,46,58,44,44,41,54,43,60,49,59,49,56,54,52,59,16,160129,210
Julia,P,Jakarta,13,3,58,52,52,45,57,60,41,59,48,44,59,43,53,42,48,56,60,43,14,160130,210
Karin,P,Surabaya,13,3,55,45,55,53,53,53,56,50,43,58,54,40,60,59,56,54,56,58,15,160131,210
Kartika,P,Sidoarjo,12,4,57,42,44,59,52,54,41,45,49,59,41,45,49,40,50,49,46,48,14,160132,210
Kusuma,L,Sidoarjo,13,4,49,58,45,47,60,52,44,52,48,42,41,52,45,51,47,60,46,48,13,160133,210
Lestari,P,Jakarta,12,5,51,47,56,49,51,53,42,49,58,60,54,49,56,59,55,44,40,52,14,160134,210
Mahesa,L,Surabaya,12,2,43,40,42,60,45,57,47,60,40,57,48,50,43,58,59,55,41,44,16,160135,210
Nanda,L,Surabaya,12,2,42,54,41,40,41,50,40,55,55,56,47,45,51,48,52,40,53,41,16,160136,210
Nuri,P,Surabaya,13,4,57,59,60,46,53,49,46,48,46,57,54,41,48,46,54,54,54,54,14,160137,210
Qila,P,Jakarta,14,2,45,41,58,47,46,41,41,53,45,50,50,48,47,48,53,57,47,57,15,160138,210
Shinta,P,Surabaya,12,4,46,55,55,56,58,60,46,45,43,46,50,49,44,56,40,43,45,49,14,160139,210
Tari,P,Surabaya,12,2,59,57,45,50,45,41,54,53,60,51,47,45,44,49,42,41,43,54,16,160140,210
Tegar,L,Malang,13,4,50,58,50,45,56,55,58,54,54,59,40,53,42,57,40,47,44,46,16,160141,210
Umar,L,Surabaya,12,4,43,45,55,49,46,54,58,48,44,51,59,49,56,60,54,46,57,40,14,160142,210
Vani,P,Sidoarjo,14,3,50,49,49,58,54,42,54,44,46,46,43,44,41,46,52,55,42,44,14,160143,210
Vian,L,Surabaya,12,3,60,51,43,47,49,53,44,56,53,46,60,46,41,59,55,50,57,48,16,160144,210
Vito,L,Surabaya,13,2,44,58,48,52,51,48,60,40,47,47,47,41,46,55,53,54,40,46,14,160145,210
Wahyu,L,Surabaya,13,5,48,42,47,56,40,56,40,60,47,57,55,44,58,55,53,58,47,49,16,160146,210
Yuni,P,Surabaya,13,2,54,48,47,54,49,47,50,47,43,56,43,44,53,60,40,47,49,48,13,160147,210
Zahra,P,Surabaya,12,4,50,59,43,41,50,53,43,49,53,40,42,54,47,54,57,60,53,58,14,160148,210
Zeni,P,Surabaya,13,3,60,60,59,45,40,43,48,54,50,49,53,43,43,57,49,50,47,44,16,160149,210
Zita,P,Surabaya,13,3,45,48,53,41,55,50,46,53,41,58,41,56,51,43,59,40,49,43,15,160150,210
