Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,51,53,53,46,43,50,54,57,52,48,56,59,56,48,58,46,51,59,16,160121,104
Alvin,L,Surabaya,14,2,49,51,46,59,59,46,52,44,56,44,54,59,40,50,54,43,51,43,15,160122,104
Arini,P,Surabaya,12,5,45,47,53,58,44,54,54,56,57,58,40,49,52,52,59,57,45,47,15,160123,104
Desy,P,Surabaya,13,4,58,46,59,49,46,40,47,44,50,60,59,40,40,44,55,43,42,49,14,160124,104
Dewi,P,Sidoarjo,14,4,58,48,54,56,54,42,47,47,57,50,48,51,42,41,45,51,43,40,14,160125,104
Erlangga,L,Surabaya,13,5,40,58,52,44,49,44,60,44,48,49,48,51,51,57,43,44,40,54,16,160126,104
Erwin,L,Malang,13,5,51,41,44,55,46,40,45,48,48,46,45,56,47,53,59,40,57,54,16,160127,104
Hadi,L,Surabaya,13,4,48,42,59,53,53,60,58,60,51,46,50,43,53,58,60,55,48,49,14,160128,104
Hana,P,Jakarta,13,3,42,54,53,56,47,56,54,56,44,59,42,60,46,58,46,42,43,42,16,160129,104
Julia,P,Jakarta,13,3,48,52,41,58,45,53,60,55,47,44,47,51,51,53,43,55,55,57,14,160130,104
Karin,P,Surabaya,13,3,60,55,56,53,40,40,52,45,54,41,55,49,43,56,47,45,54,60,15,160131,104
Kartika,P,Sidoarjo,12,4,46,55,48,42,59,49,43,43,47,56,57,40,40,42,42,48,53,58,14,160132,104
Kusuma,L,Sidoarjo,13,4,46,58,51,54,42,53,40,51,45,58,59,58,42,56,49,56,48,55,13,160133,104
Lestari,P,Jakarta,12,5,55,59,59,46,49,44,53,41,46,48,58,49,46,59,44,50,57,55,14,160134,104
Mahesa,L,Surabaya,12,2,41,46,48,58,42,48,52,59,51,47,49,49,50,55,51,49,55,41,16,160135,104
Nanda,L,Surabaya,12,2,47,49,47,51,40,40,50,58,41,51,50,49,48,59,60,59,46,46,16,160136,104
Nuri,P,Surabaya,13,4,47,51,48,51,50,42,50,40,52,49,41,46,58,49,44,54,45,56,14,160137,104
Qila,P,Jakarta,14,2,50,44,42,53,50,47,47,60,48,46,51,54,41,46,49,56,47,46,15,160138,104
Shinta,P,Surabaya,12,4,60,47,48,49,55,45,57,49,55,49,42,44,60,42,40,45,55,60,14,160139,104
Tari,P,Surabaya,12,2,55,42,49,56,49,58,50,46,50,48,41,48,59,53,40,45,56,45,16,160140,104
Tegar,L,Malang,13,4,43,53,43,47,57,46,44,47,41,56,57,41,51,56,40,54,52,59,16,160141,104
Umar,L,Surabaya,12,4,46,58,44,41,59,47,44,56,48,51,44,42,43,50,50,49,53,50,14,160142,104
Vani,P,Sidoarjo,14,3,46,44,42,55,47,42,58,41,43,55,58,47,51,56,56,46,59,57,14,160143,104
Vian,L,Surabaya,12,3,56,45,55,60,49,59,55,57,41,51,40,50,52,41,53,50,46,56,16,160144,104
Vito,L,Surabaya,13,2,49,41,45,51,60,50,58,46,53,56,45,40,42,49,54,50,46,48,14,160145,104
Wahyu,L,Surabaya,13,5,41,55,45,53,44,55,59,41,41,50,48,55,51,54,46,54,41,49,16,160146,104
Yuni,P,Surabaya,13,2,49,43,42,55,46,43,52,56,43,55,59,58,42,59,49,47,48,45,13,160147,104
Zahra,P,Surabaya,12,4,41,60,46,52,54,50,49,59,46,41,58,50,40,53,41,40,57,45,14,160148,104
Zeni,P,Surabaya,13,3,56,55,54,41,52,42,55,45,49,49,43,50,43,47,54,49,40,45,16,160149,104
Zita,P,Surabaya,13,3,49,56,53,41,51,53,54,59,42,50,57,44,48,60,58,59,46,58,15,160150,104
