Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,54,45,50,45,44,43,46,58,59,58,50,59,49,44,57,45,57,42,16,160121,203
Alvin,L,Surabaya,14,2,50,49,58,56,48,55,40,41,59,45,51,48,52,45,49,60,56,54,15,160122,203
Arini,P,Surabaya,12,5,59,41,50,42,48,54,41,57,55,47,58,56,59,53,44,53,44,45,15,160123,203
Desy,P,Surabaya,13,4,48,59,41,46,53,48,59,47,50,60,59,58,53,42,46,56,44,42,14,160124,203
Dewi,P,Sidoarjo,14,4,51,55,59,50,50,60,40,40,53,41,57,60,54,54,53,53,46,48,14,160125,203
Erlangga,L,Surabaya,13,5,54,51,59,51,59,56,41,49,53,55,55,50,53,54,59,42,47,53,16,160126,203
Erwin,L,Malang,13,5,53,51,42,52,45,48,45,49,51,47,43,42,50,40,60,47,59,46,16,160127,203
Hadi,L,Surabaya,13,4,55,52,45,53,53,60,52,53,53,40,46,59,48,60,59,50,50,50,14,160128,203
Hana,P,Jakarta,13,3,42,50,57,55,40,52,58,48,48,47,55,51,43,43,54,50,57,55,16,160129,203
Julia,P,Jakarta,13,3,47,51,59,53,49,53,47,44,44,55,57,44,45,55,47,52,50,58,14,160130,203
Karin,P,Surabaya,13,3,52,59,43,44,49,56,44,58,48,44,51,58,52,56,46,52,46,53,15,160131,203
Kartika,P,Sidoarjo,12,4,57,41,56,57,55,40,44,42,46,53,48,51,55,43,59,60,43,50,14,160132,203
Kusuma,L,Sidoarjo,13,4,48,54,45,49,53,54,60,58,60,60,54,53,50,41,54,54,59,42,13,160133,203
Lestari,P,Jakarta,12,5,48,51,47,45,56,53,47,58,59,49,57,42,50,45,54,52,40,52,14,160134,203
Mahesa,L,Surabaya,12,2,52,51,40,52,49,56,44,58,55,47,58,52,48,50,54,49,55,55,16,160135,203
Nanda,L,Surabaya,12,2,58,43,59,45,50,53,54,46,44,46,45,41,49,56,40,47,53,40,16,160136,203
Nuri,P,Surabaya,13,4,44,43,59,54,54,59,45,52,57,49,40,50,54,48,40,57,58,51,14,160137,203
Qila,P,Jakarta,14,2,56,40,59,59,53,59,49,54,50,47,53,49,58,51,58,57,41,48,15,160138,203
Shinta,P,Surabaya,12,4,54,40,54,52,48,54,46,49,58,46,53,42,54,49,47,40,41,54,14,160139,203
Tari,P,Surabaya,12,2,53,42,48,51,58,40,57,41,52,51,44,60,44,50,54,44,47,45,16,160140,203
Tegar,L,Malang,13,4,49,59,54,44,43,59,45,51,47,58,54,40,41,56,41,47,47,47,16,160141,203
Umar,L,Surabaya,12,4,49,55,51,42,50,58,56,54,54,55,43,53,47,40,44,40,52,59,14,160142,203
Vani,P,Sidoarjo,14,3,51,60,44,50,48,59,49,44,41,46,55,42,55,53,50,59,53,60,14,160143,203
Vian,L,Surabaya,12,3,52,44,44,45,54,52,40,58,43,42,42,45,56,43,41,59,47,51,16,160144,203
Vito,L,Surabaya,13,2,45,50,57,42,56,45,42,53,41,46,52,55,42,52,47,50,53,57,14,160145,203
Wahyu,L,Surabaya,13,5,50,60,47,51,48,49,51,57,45,57,56,43,55,53,60,43,45,44,16,160146,203
Yuni,P,Surabaya,13,2,42,42,52,49,40,59,44,55,43,47,58,48,45,48,49,49,55,57,13,160147,203
Zahra,P,Surabaya,12,4,43,43,44,41,41,40,57,52,53,50,49,55,53,54,55,55,51,40,14,160148,203
Zeni,P,Surabaya,13,3,58,45,57,46,44,59,52,56,45,56,53,46,46,44,47,42,55,48,16,160149,203
Zita,P,Surabaya,13,3,40,41,52,60,46,53,42,50,45,58,56,49,53,47,48,42,60,53,15,160150,203
