Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,46,59,41,54,54,55,58,59,55,46,50,56,47,48,48,46,58,47,16,160121,208
Alvin,L,Surabaya,14,2,43,48,42,57,42,50,56,47,50,46,59,47,47,55,55,56,50,59,15,160122,208
Arini,P,Surabaya,12,5,42,46,40,41,47,51,59,51,51,45,43,45,42,40,42,43,53,59,15,160123,208
Desy,P,Surabaya,13,4,52,54,44,53,60,46,46,40,52,53,60,43,51,58,53,45,51,51,14,160124,208
Dewi,P,Sidoarjo,14,4,56,41,47,49,60,53,44,41,55,59,53,41,46,57,42,53,41,55,14,160125,208
Erlangga,L,Surabaya,13,5,58,48,52,42,41,40,56,42,42,58,54,60,45,42,52,58,44,52,16,160126,208
Erwin,L,Malang,13,5,44,59,44,41,55,51,53,58,55,45,55,42,42,50,48,48,46,49,16,160127,208
Hadi,L,Surabaya,13,4,52,45,48,40,45,58,44,51,44,44,43,54,40,43,50,41,55,56,14,160128,208
Hana,P,Jakarta,13,3,47,52,49,59,58,44,60,59,46,51,42,51,43,51,42,41,40,57,16,160129,208
Julia,P,Jakarta,13,3,46,41,52,49,54,51,59,51,43,47,49,44,42,59,59,45,48,44,14,160130,208
Karin,P,Surabaya,13,3,41,57,47,52,40,54,47,55,51,56,56,58,46,55,52,44,43,45,15,160131,208
Kartika,P,Sidoarjo,12,4,50,51,42,44,43,43,42,49,50,60,51,53,43,43,53,56,45,59,14,160132,208
Kusuma,L,Sidoarjo,13,4,59,40,49,53,57,49,55,56,48,45,55,49,54,57,46,52,52,52,13,160133,208
Lestari,P,Jakarta,12,5,56,40,42,57,45,43,45,55,52,54,52,58,52,52,48,60,51,44,14,160134,208
Mahesa,L,Surabaya,12,2,51,53,53,42,43,48,47,54,40,43,44,60,44,43,59,52,57,51,16,160135,208
Nanda,L,Surabaya,12,2,51,60,42,54,52,41,56,44,59,58,50,50,46,46,48,41,56,43,16,160136,208
Nuri,P,Surabaya,13,4,59,56,56,41,49,42,59,59,46,58,59,49,51,42,43,50,40,60,14,160137,208
Qila,P,Jakarta,14,2,44,45,49,43,55,54,60,44,53,48,53,58,56,45,48,43,51,59,15,160138,208
Shinta,P,Surabaya,12,4,55,46,48,44,55,53,46,42,55,47,53,53,60,49,50,40,43,48,14,160139,208
Tari,P,Surabaya,12,2,50,59,47,43,60,47,48,45,41,41,51,59,56,42,51,44,44,54,16,160140,208
Tegar,L,Malang,13,4,58,53,40,45,51,47,40,45,44,59,48,50,44,48,45,55,42,41,16,160141,208
Umar,L,Surabaya,12,4,60,56,46,54,58,56,48,40,49,42,49,58,55,52,43,47,57,41,14,160142,208
Vani,P,Sidoarjo,14,3,60,42,52,52,60,45,56,44,55,42,57,58,54,59,47,42,42,42,14,160143,208
Vian,L,Surabaya,12,3,41,54,43,57,57,54,59,40,56,53,44,47,50,53,47,54,40,40,16,160144,208
Vito,L,Surabaya,13,2,42,46,46,58,56,53,60,52,50,40,54,57,44,42,51,59,44,42,14,160145,208
Wahyu,L,Surabaya,13,5,52,40,42,58,59,49,60,41,53,50,40,60,45,49,57,53,58,59,16,160146,208
Yuni,P,Surabaya,13,2,58,43,47,46,57,54,53,56,46,43,41,49,48,43,47,45,54,53,13,160147,208
Zahra,P,Surabaya,12,4,45,53,42,59,55,55,52,52,50,47,50,50,56,50,46,57,49,42,14,160148,208
Zeni,P,Surabaya,13,3,46,47,53,41,49,58,53,56,41,50,52,46,46,59,48,53,54,47,16,160149,208
Zita,P,Surabaya,13,3,50,56,44,55,54,58,44,40,55,43,43,41,45,49,45,53,57,49,15,160150,208
