Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,60,56,45,48,52,55,47,47,52,46,48,54,58,50,41,41,60,40,16,160121,205
Alvin,L,Surabaya,14,2,51,48,47,42,50,60,56,60,54,52,45,43,58,54,58,44,41,54,15,160122,205
Arini,P,Surabaya,12,5,51,53,60,40,54,52,60,57,48,41,49,46,50,57,41,56,58,53,15,160123,205
Desy,P,Surabaya,13,4,49,57,48,48,42,42,44,51,47,58,59,50,47,54,56,52,60,49,14,160124,205
Dewi,P,Sidoarjo,14,4,60,41,53,60,46,54,56,45,52,44,59,43,53,48,48,50,51,58,14,160125,205
Erlangga,L,Surabaya,13,5,40,57,51,40,59,55,52,56,57,43,40,42,44,54,47,54,46,58,16,160126,205
Erwin,L,Malang,13,5,46,41,54,58,49,55,59,40,49,54,44,57,45,56,58,53,52,40,16,160127,205
Hadi,L,Surabaya,13,4,42,47,49,46,42,59,57,54,55,59,43,44,47,52,40,44,47,44,14,160128,205
Hana,P,Jakarta,13,3,48,57,57,51,47,56,44,55,51,43,41,42,53,54,56,43,43,45,16,160129,205
Julia,P,Jakarta,13,3,43,51,40,56,44,45,58,45,41,59,51,42,52,51,51,52,44,41,14,160130,205
Karin,P,Surabaya,13,3,54,46,45,55,48,47,48,40,51,59,58,47,48,45,40,42,60,46,15,160131,205
Kartika,P,Sidoarjo,12,4,45,57,43,50,46,46,47,57,45,57,55,50,58,57,40,60,45,48,14,160132,205
Kusuma,L,Sidoarjo,13,4,56,42,53,58,43,55,46,49,42,42,41,40,55,40,46,46,58,60,13,160133,205
Lestari,P,Jakarta,12,5,53,48,48,52,46,53,52,46,53,52,60,41,60,47,46,52,44,55,14,160134,205
Mahesa,L,Surabaya,12,2,54,60,46,55,58,54,56,52,42,58,40,47,55,58,51,47,45,59,16,160135,205
Nanda,L,Surabaya,12,2,42,52,48,44,44,48,60,59,45,52,57,55,50,45,46,54,42,51,16,160136,205
Nuri,P,Surabaya,13,4,54,40,55,52,51,44,59,47,45,51,53,59,57,46,42,50,49,52,14,160137,205
Qila,P,Jakarta,14,2,51,52,49,55,57,45,50,48,42,52,47,43,50,40,59,48,43,53,15,160138,205
Shinta,P,Surabaya,12,4,58,43,46,60,45,49,41,41,58,52,45,41,56,57,60,55,59,55,14,160139,205
Tari,P,Surabaya,12,2,41,44,44,41,55,54,41,55,52,42,40,52,56,46,57,57,55,55,16,160140,205
Tegar,L,Malang,13,4,56,49,46,42,49,51,59,42,42,40,49,40,49,59,44,56,54,57,16,160141,205
Umar,L,Surabaya,12,4,45,58,53,51,58,41,46,44,44,49,49,52,50,52,44,51,41,47,14,160142,205
Vani,P,Sidoarjo,14,3,43,40,52,58,59,47,41,55,58,52,45,56,52,55,50,50,50,50,14,160143,205
Vian,L,Surabaya,12,3,50,52,49,50,44,58,44,42,40,55,42,47,52,52,43,59,55,46,16,160144,205
Vito,L,Surabaya,13,2,42,41,56,42,50,53,59,57,55,47,51,46,55,46,41,58,42,44,14,160145,205
Wahyu,L,Surabaya,13,5,42,55,56,57,47,57,49,48,54,42,51,44,51,56,52,55,55,60,16,160146,205
Yuni,P,Surabaya,13,2,42,41,60,43,55,47,41,51,48,45,48,43,46,57,51,41,47,54,13,160147,205
Zahra,P,Surabaya,12,4,60,42,46,57,40,41,59,41,49,52,49,46,52,53,50,46,58,51,14,160148,205
Zeni,P,Surabaya,13,3,53,54,45,49,47,58,45,42,45,56,56,56,50,53,46,51,51,41,16,160149,205
Zita,P,Surabaya,13,3,49,60,49,49,50,47,42,40,56,59,59,41,57,50,44,53,51,45,15,160150,205
