Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,13,4,90,92,98,97,94,95,90,92,92,98,93,93,92,95,94,94,95,100,14,160091,210
Deni,L,Malang,13,4,97,90,94,92,95,100,100,100,91,100,94,99,99,93,99,92,93,99,16,160092,210
Eko,L,Surabaya,13,3,94,94,91,93,93,99,90,97,99,97,90,94,95,97,94,98,96,97,16,160093,210
Galuh,P,Surabaya,13,4,95,94,95,97,98,92,96,95,92,91,91,91,96,98,100,91,90,99,16,160094,210
Gibran,L,Surabaya,12,3,91,98,98,91,95,94,91,90,92,92,96,99,96,98,99,95,96,96,16,160095,210
Githa,P,Sidoarjo,12,5,91,96,100,100,98,93,93,92,97,90,100,97,93,93,92,95,100,90,16,160096,210
Hani,P,Malang,13,2,95,95,93,100,98,100,91,93,94,94,94,92,96,97,99,90,92,92,14,160097,210
Hilda,P,Sidoarjo,13,3,96,93,90,91,98,94,99,97,91,99,94,94,95,99,100,96,94,91,16,160098,210
Jaya,L,Surabaya,13,3,100,96,90,97,100,90,95,90,90,92,97,99,100,99,93,97,97,97,16,160099,210
Kasih,P,Surabaya,13,5,92,99,100,90,98,90,92,96,97,93,90,99,91,99,92,97,98,93,16,160100,210
Krisna,L,Malang,13,2,94,99,99,97,99,93,98,100,99,97,92,91,100,91,100,98,93,90,16,160101,210
Leni,P,Gresik,13,4,91,90,99,93,98,100,94,92,99,95,94,92,93,99,93,91,96,93,16,160102,210
Lestari,P,Surabaya,12,5,92,94,90,98,90,96,94,96,93,93,94,91,90,99,99,90,92,98,16,160103,210
Luki,L,Jakarta,13,3,97,92,99,94,94,90,91,100,91,91,96,98,91,94,95,94,92,94,13,160104,210
Mustofa,L,Surabaya,12,2,95,96,100,98,90,91,99,98,94,95,92,91,90,99,96,94,96,90,14,160105,210
Nanda,P,Surabaya,14,4,91,95,95,94,95,100,91,94,90,92,99,98,95,99,98,98,91,100,13,160106,210
Naufal,L,Surabaya,13,2,93,95,98,100,94,92,90,99,97,98,99,99,95,97,96,92,100,94,15,160107,210
Oktavia,P,Sidoarjo,13,4,93,98,92,97,97,100,97,98,100,96,91,99,97,91,91,92,94,91,16,160108,210
Olivia,P,Malang,13,4,94,94,93,98,95,98,96,91,98,100,91,99,90,97,90,98,99,94,14,160109,210
Qori,L,Surabaya,14,5,92,91,97,99,93,99,94,92,93,95,93,96,94,94,90,95,100,91,16,160110,210
Raditya,L,Surabaya,13,2,93,98,96,93,93,98,92,95,93,100,91,98,98,99,92,94,93,91,13,160111,210
Rifqi,L,Jakarta,13,2,91,99,100,90,91,90,93,90,93,97,97,98,97,94,99,96,90,94,16,160112,210
Syafiq,L,Surabaya,14,4,90,91,93,90,93,99,100,94,98,94,92,99,98,99,96,93,95,97,16,160113,210
Ully,P,Surabaya,13,3,92,100,91,93,92,98,92,97,93,91,97,91,95,96,95,90,93,93,15,160114,210
Umi,P,Malang,13,4,98,95,94,100,96,93,91,100,92,95,92,90,97,96,94,90,95,98,15,160115,210
Victor,L,Sidoarjo,13,5,95,100,96,100,94,92,98,99,97,98,96,92,100,93,95,95,95,93,14,160116,210
Viona,P,Sidoarjo,13,5,97,92,92,93,93,98,92,90,100,95,90,99,93,98,91,97,94,90,15,160117,210
Wahyu,L,Surabaya,13,2,96,98,100,100,100,98,99,100,97,90,99,94,90,96,96,92,96,97,16,160118,210
Yanti,P,Malang,13,4,99,99,97,97,92,99,95,92,93,99,97,95,100,98,92,100,100,95,14,160119,210
Zaky,L,Malang,13,3,90,97,96,100,95,97,94,93,98,92,91,94,93,91,96,100,91,94,14,160120,210
