Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,13,4,80,75,90,100,80,90,90,85,90,90,80,80,85,80,100,100,80,95,15,160091,201
Deni,L,Malang,13,4,100,95,80,75,90,85,85,95,90,95,95,95,90,85,95,80,95,95,16,160092,201
Eko,L,Surabaya,13,3,90,85,80,85,85,80,95,90,75,100,90,85,95,100,75,100,95,85,15,160093,201
Galuh,P,Surabaya,13,4,85,95,95,85,85,95,90,90,75,95,90,100,90,75,80,90,90,95,14,160094,201
Gibran,L,Surabaya,12,3,80,95,85,80,100,85,90,75,90,100,80,95,90,80,90,80,80,90,16,160095,201
Githa,P,Sidoarjo,12,5,95,75,100,85,100,75,100,100,80,90,100,95,100,100,80,80,85,95,13,160096,201
Hani,P,Malang,13,2,90,85,85,90,95,85,95,85,80,100,80,80,100,85,80,100,85,95,14,160097,201
Hilda,P,Sidoarjo,13,3,90,85,75,90,75,95,95,80,90,95,100,90,100,95,85,90,90,80,16,160098,201
Jaya,L,Surabaya,13,3,95,95,80,80,75,95,75,80,95,85,90,85,90,90,100,95,75,95,16,160099,201
Kasih,P,Surabaya,13,5,80,90,80,75,85,75,85,80,100,90,85,100,85,100,90,85,90,85,16,160100,201
Krisna,L,Malang,13,2,90,95,90,80,90,80,85,90,100,75,95,80,80,95,100,80,95,80,15,160101,201
Leni,P,Gresik,13,4,90,90,85,90,90,75,100,100,80,80,80,85,85,85,80,80,95,75,13,160102,201
Lestari,P,Surabaya,12,5,80,85,90,75,85,100,100,80,85,95,85,85,75,80,95,85,95,80,16,160103,201
Luki,L,Jakarta,13,3,95,80,95,80,75,85,95,80,100,95,90,95,90,75,95,95,100,75,16,160104,201
Mustofa,L,Surabaya,12,2,85,95,85,95,90,95,85,75,90,85,90,75,85,75,80,80,90,100,13,160105,201
Nanda,P,Surabaya,14,4,80,90,95,75,80,90,95,100,90,100,80,85,80,80,90,80,85,85,16,160106,201
Naufal,L,Surabaya,13,2,75,100,95,100,95,85,95,100,90,95,80,95,85,95,95,75,100,95,16,160107,201
Oktavia,P,Sidoarjo,13,4,75,80,100,85,85,90,80,95,95,80,85,75,100,95,80,80,95,75,13,160108,201
Olivia,P,Malang,13,4,90,90,85,85,90,95,95,80,100,95,90,85,85,80,85,80,85,75,13,160109,201
Qori,L,Surabaya,14,5,90,100,95,100,95,95,80,95,100,90,80,75,80,90,75,85,80,95,14,160110,201
Raditya,L,Surabaya,13,2,90,100,95,80,80,90,85,100,85,75,100,80,90,85,95,90,95,80,16,160111,201
Rifqi,L,Jakarta,13,2,85,80,95,85,85,80,75,95,75,80,80,90,90,90,80,85,80,90,16,160112,201
Syafiq,L,Surabaya,14,4,80,95,90,90,90,90,90,90,85,100,85,95,75,100,95,80,90,85,16,160113,201
Ully,P,Surabaya,13,3,90,75,80,80,80,90,85,75,90,85,85,90,85,90,75,100,90,100,16,160114,201
Umi,P,Malang,13,4,90,100,85,85,85,80,95,80,90,80,100,95,95,95,100,90,75,75,16,160115,201
Victor,L,Sidoarjo,13,5,100,80,95,90,90,80,80,100,80,80,85,95,85,85,80,85,100,100,16,160116,201
Viona,P,Sidoarjo,13,5,80,95,100,85,90,85,85,100,80,80,95,100,80,90,100,90,85,75,14,160117,201
Wahyu,L,Surabaya,13,2,75,80,85,95,95,75,100,100,85,100,75,80,90,80,95,75,80,85,16,160118,201
Yanti,P,Malang,13,4,95,95,90,80,95,90,80,90,85,95,90,85,75,80,90,95,85,80,16,160119,201
Zaky,L,Malang,13,3,90,80,80,95,90,95,95,75,90,80,90,90,90,75,100,85,95,85,16,160120,201
