Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,59,42,53,43,54,43,52,53,59,48,45,47,60,50,44,40,58,47,16,160121,103
Alvin,L,Surabaya,14,2,44,53,45,43,50,56,50,52,51,59,59,57,58,54,57,53,51,54,15,160122,103
Arini,P,Surabaya,12,5,48,58,40,52,54,40,53,45,49,49,45,57,49,47,52,54,52,51,15,160123,103
Desy,P,Surabaya,13,4,60,57,40,54,48,46,59,46,49,53,54,55,56,46,44,52,49,53,14,160124,103
Dewi,P,Sidoarjo,14,4,48,42,56,52,44,52,57,52,52,60,55,59,45,47,48,49,44,58,14,160125,103
Erlangga,L,Surabaya,13,5,48,58,59,59,47,55,46,50,41,44,53,46,44,45,49,47,50,53,16,160126,103
Erwin,L,Malang,13,5,60,54,55,42,60,56,58,60,50,44,51,60,52,42,58,60,40,43,16,160127,103
Hadi,L,Surabaya,13,4,43,41,58,54,56,43,42,47,50,46,53,59,40,55,58,46,43,59,14,160128,103
Hana,P,Jakarta,13,3,60,50,53,46,44,49,60,57,47,57,46,60,41,57,49,41,52,45,16,160129,103
Julia,P,Jakarta,13,3,41,42,57,51,43,46,54,47,52,58,46,51,43,56,57,51,57,58,14,160130,103
Karin,P,Surabaya,13,3,59,57,45,48,45,43,53,60,51,57,49,48,59,59,46,54,41,53,15,160131,103
Kartika,P,Sidoarjo,12,4,58,48,47,58,44,59,53,53,58,60,59,42,43,57,56,51,46,48,14,160132,103
Kusuma,L,Sidoarjo,13,4,53,43,51,46,47,51,43,45,40,40,60,57,41,55,41,46,59,42,13,160133,103
Lestari,P,Jakarta,12,5,51,48,51,56,56,54,60,45,52,56,48,49,55,46,50,59,54,60,14,160134,103
Mahesa,L,Surabaya,12,2,52,58,50,58,53,41,56,56,48,59,53,44,50,49,45,54,41,40,16,160135,103
Nanda,L,Surabaya,12,2,54,47,53,50,52,56,58,60,60,59,49,56,52,59,48,56,44,59,16,160136,103
Nuri,P,Surabaya,13,4,53,58,52,46,50,58,47,60,41,41,49,44,45,52,49,57,49,49,14,160137,103
Qila,P,Jakarta,14,2,48,59,50,47,58,60,41,53,48,57,44,48,47,50,57,60,60,42,15,160138,103
Shinta,P,Surabaya,12,4,59,54,46,53,49,44,57,47,53,53,40,52,42,42,60,59,47,41,14,160139,103
Tari,P,Surabaya,12,2,47,55,57,47,59,44,58,40,55,59,60,53,55,58,42,56,59,47,16,160140,103
Tegar,L,Malang,13,4,57,51,55,49,44,41,59,46,45,47,56,59,56,50,42,56,58,57,16,160141,103
Umar,L,Surabaya,12,4,57,48,42,54,55,41,59,48,53,60,58,60,54,45,57,53,42,50,14,160142,103
Vani,P,Sidoarjo,14,3,43,59,40,57,55,51,57,44,58,43,49,45,45,44,53,54,40,46,14,160143,103
Vian,L,Surabaya,12,3,53,55,60,50,51,56,41,44,54,60,41,42,40,49,58,51,51,46,16,160144,103
Vito,L,Surabaya,13,2,46,56,43,51,41,55,48,51,58,54,41,51,56,46,42,57,60,40,14,160145,103
Wahyu,L,Surabaya,13,5,47,59,54,46,54,59,57,47,55,44,55,56,45,58,59,44,40,52,16,160146,103
Yuni,P,Surabaya,13,2,57,54,42,40,56,57,49,57,58,48,40,51,41,56,59,58,40,49,13,160147,103
Zahra,P,Surabaya,12,4,42,60,53,48,46,44,47,45,55,40,55,59,52,58,56,49,45,56,14,160148,103
Zeni,P,Surabaya,13,3,60,41,60,59,44,58,58,46,43,52,59,44,41,54,41,57,60,57,16,160149,103
Zita,P,Surabaya,13,3,57,51,56,53,56,49,47,48,51,60,58,53,53,54,44,58,56,56,15,160150,103
