Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,49,48,46,52,45,47,52,51,41,48,51,59,41,41,59,55,58,51,16,160121,107
Alvin,L,Surabaya,14,2,56,43,45,52,49,47,55,44,52,59,60,60,42,48,43,50,49,43,15,160122,107
Arini,P,Surabaya,12,5,41,42,50,55,46,43,57,49,49,59,56,55,44,60,40,40,51,46,15,160123,107
Desy,P,Surabaya,13,4,40,44,55,60,49,45,54,58,58,60,50,59,60,59,51,45,44,60,14,160124,107
Dewi,P,Sidoarjo,14,4,51,50,60,40,46,47,57,49,53,55,41,49,43,60,41,56,49,46,14,160125,107
Erlangga,L,Surabaya,13,5,58,48,54,48,47,47,58,49,44,51,57,54,42,54,58,44,58,42,16,160126,107
Erwin,L,Malang,13,5,55,49,44,50,48,53,56,51,58,60,41,45,51,46,46,45,58,53,16,160127,107
Hadi,L,Surabaya,13,4,59,54,55,42,41,43,52,45,56,42,47,52,59,47,53,53,41,46,14,160128,107
Hana,P,Jakarta,13,3,46,58,60,43,49,46,46,53,60,47,43,51,52,43,51,51,60,56,16,160129,107
Julia,P,Jakarta,13,3,41,42,52,58,42,40,58,56,46,43,53,60,43,55,54,50,45,40,14,160130,107
Karin,P,Surabaya,13,3,55,54,52,41,59,60,59,44,55,41,40,59,56,54,53,46,53,45,15,160131,107
Kartika,P,Sidoarjo,12,4,42,41,45,43,45,42,50,46,56,46,53,47,52,44,58,51,48,42,14,160132,107
Kusuma,L,Sidoarjo,13,4,54,46,57,46,50,49,51,55,47,43,40,55,54,48,58,57,51,41,13,160133,107
Lestari,P,Jakarta,12,5,42,55,44,55,56,46,55,43,58,44,59,41,51,43,47,58,48,58,14,160134,107
Mahesa,L,Surabaya,12,2,56,54,49,56,40,53,54,40,56,47,55,59,57,40,51,51,59,54,16,160135,107
Nanda,L,Surabaya,12,2,41,44,52,41,58,42,49,55,44,41,53,49,40,41,50,43,44,41,16,160136,107
Nuri,P,Surabaya,13,4,48,58,58,42,45,49,48,43,51,58,59,54,40,54,43,50,57,60,14,160137,107
Qila,P,Jakarta,14,2,51,58,45,55,45,56,47,54,42,53,47,47,47,56,50,50,54,50,15,160138,107
Shinta,P,Surabaya,12,4,46,58,43,51,48,46,48,54,60,56,49,41,47,49,51,46,42,40,14,160139,107
Tari,P,Surabaya,12,2,47,40,60,46,48,52,43,57,60,45,42,55,49,50,57,60,51,51,16,160140,107
Tegar,L,Malang,13,4,52,56,42,48,40,51,44,50,47,49,41,40,60,60,45,41,58,56,16,160141,107
Umar,L,Surabaya,12,4,44,51,41,57,49,41,54,55,48,50,53,45,59,40,56,40,52,43,14,160142,107
Vani,P,Sidoarjo,14,3,57,48,43,51,58,60,49,41,48,54,45,56,48,40,45,49,43,58,14,160143,107
Vian,L,Surabaya,12,3,57,40,47,57,53,59,47,50,51,42,53,47,54,53,44,45,49,43,16,160144,107
Vito,L,Surabaya,13,2,56,56,54,59,58,46,44,53,53,60,58,55,41,56,40,50,53,44,14,160145,107
Wahyu,L,Surabaya,13,5,41,49,41,53,43,60,48,44,56,44,47,52,50,54,56,60,42,58,16,160146,107
Yuni,P,Surabaya,13,2,53,58,59,54,43,50,53,44,50,44,50,40,41,58,45,46,42,44,13,160147,107
Zahra,P,Surabaya,12,4,59,59,45,55,47,48,55,59,52,54,56,44,47,56,47,44,53,53,14,160148,107
Zeni,P,Surabaya,13,3,56,50,45,56,57,56,58,56,52,44,55,49,52,52,57,41,58,56,16,160149,107
Zita,P,Surabaya,13,3,45,47,43,59,55,40,55,40,58,50,52,59,40,41,41,40,48,50,15,160150,107
