Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,59,59,51,42,44,48,59,60,41,43,42,40,46,44,51,56,47,55,16,160121,209
Alvin,L,Surabaya,14,2,60,48,51,52,52,54,51,52,57,60,44,56,55,54,50,44,47,57,15,160122,209
Arini,P,Surabaya,12,5,45,59,58,57,44,58,51,44,58,47,48,46,40,40,50,49,52,54,15,160123,209
Desy,P,Surabaya,13,4,47,40,60,46,51,51,58,42,45,54,59,55,55,51,60,44,59,52,14,160124,209
Dewi,P,Sidoarjo,14,4,50,55,46,59,49,52,60,56,40,51,46,60,58,49,49,57,55,58,14,160125,209
Erlangga,L,Surabaya,13,5,46,46,48,45,57,48,50,40,45,40,40,57,48,51,56,50,59,58,16,160126,209
Erwin,L,Malang,13,5,40,42,51,43,56,47,52,60,52,59,49,52,52,47,47,47,48,44,16,160127,209
Hadi,L,Surabaya,13,4,49,41,59,46,45,47,42,45,48,47,54,43,47,57,58,47,48,45,14,160128,209
Hana,P,Jakarta,13,3,58,52,44,55,40,43,57,41,50,55,56,58,58,53,55,59,57,49,16,160129,209
Julia,P,Jakarta,13,3,49,58,51,46,51,59,55,56,40,57,46,40,59,52,49,43,52,42,14,160130,209
Karin,P,Surabaya,13,3,44,44,54,52,46,47,59,43,40,56,56,48,45,42,59,50,50,56,15,160131,209
Kartika,P,Sidoarjo,12,4,45,40,48,54,56,54,55,46,59,53,49,55,43,50,60,47,60,53,14,160132,209
Kusuma,L,Sidoarjo,13,4,59,42,40,48,55,60,49,42,48,42,52,45,59,53,60,56,58,57,13,160133,209
Lestari,P,Jakarta,12,5,50,55,41,54,44,55,49,54,53,40,59,43,57,45,53,44,54,47,14,160134,209
Mahesa,L,Surabaya,12,2,48,43,60,51,44,46,50,49,60,55,57,55,56,58,46,55,43,46,16,160135,209
Nanda,L,Surabaya,12,2,55,56,45,49,45,58,58,49,48,51,52,46,45,47,46,43,57,48,16,160136,209
Nuri,P,Surabaya,13,4,42,41,42,55,50,51,52,59,45,49,48,50,60,60,41,55,59,41,14,160137,209
Qila,P,Jakarta,14,2,50,44,41,52,56,43,50,49,58,43,52,43,41,52,41,50,46,51,15,160138,209
Shinta,P,Surabaya,12,4,51,51,57,40,41,57,52,60,56,54,59,43,58,52,52,60,43,52,14,160139,209
Tari,P,Surabaya,12,2,58,40,59,43,59,58,49,43,56,40,47,42,56,60,57,41,43,54,16,160140,209
Tegar,L,Malang,13,4,60,50,42,46,40,58,55,58,53,55,51,45,53,56,53,43,47,46,16,160141,209
Umar,L,Surabaya,12,4,53,42,57,48,44,41,56,50,56,58,49,40,55,50,43,50,47,44,14,160142,209
Vani,P,Sidoarjo,14,3,56,52,43,43,57,60,59,43,58,50,43,51,45,52,47,46,56,58,14,160143,209
Vian,L,Surabaya,12,3,58,40,46,40,50,46,54,43,45,49,42,46,57,60,59,51,43,49,16,160144,209
Vito,L,Surabaya,13,2,58,52,57,40,46,48,51,56,48,59,49,52,46,50,53,47,55,54,14,160145,209
Wahyu,L,Surabaya,13,5,52,60,52,49,45,56,40,59,49,54,55,48,52,55,55,58,43,48,16,160146,209
Yuni,P,Surabaya,13,2,50,56,43,56,58,54,41,58,41,51,44,55,58,49,57,42,44,56,13,160147,209
Zahra,P,Surabaya,12,4,54,53,57,57,48,58,60,44,40,48,55,48,57,50,54,54,59,50,14,160148,209
Zeni,P,Surabaya,13,3,40,52,59,45,44,60,60,59,47,44,45,52,57,54,55,54,55,48,16,160149,209
Zita,P,Surabaya,13,3,43,50,60,41,57,43,55,40,41,47,41,60,41,41,56,47,44,51,15,160150,209
