Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bima,L,Surabaya,13,4,85,90,85,95,100,95,85,95,85,75,75,100,100,90,90,80,75,75,15,160211,108
Candra,L,Sidoarjo,13,2,85,90,85,90,95,95,75,90,85,95,85,85,95,95,90,90,80,95,16,160212,108
Cempaka,P,Surabaya,13,4,80,80,80,95,80,95,95,90,85,95,100,75,80,85,90,85,95,80,16,160213,108
Cici,P,Malang,12,3,90,75,85,85,95,95,85,80,80,100,85,80,85,90,85,95,95,80,14,160214,108
Cindy,P,Gresik,13,2,90,95,90,85,95,95,100,75,100,80,80,85,80,80,100,85,85,90,16,160215,108
Daffa,L,Malang,13,3,100,75,90,85,90,75,100,95,80,95,85,90,85,90,95,95,100,85,15,160216,108
Faisal,L,Surabaya,12,5,100,95,85,80,85,75,95,95,95,95,95,90,85,90,95,90,80,80,15,160217,108
Fira,P,Sidoarjo,13,2,90,75,90,95,85,75,80,80,85,90,80,90,100,90,90,80,85,90,16,160218,108
Fitria,P,Gresik,12,5,85,100,100,100,100,80,95,90,85,95,90,90,80,95,100,95,95,75,13,160219,108
Galih,L,Surabaya,14,4,80,80,90,85,90,75,80,100,80,85,95,75,75,80,80,90,90,75,16,160220,108
Genta,L,Surabaya,13,5,95,95,85,75,75,75,80,80,75,85,85,95,85,90,85,95,95,95,16,160221,108
Gisel,P,Surabaya,14,3,90,95,100,80,100,95,95,75,90,95,90,75,85,75,100,90,80,80,16,160222,108
Hani,P,Surabaya,13,4,85,75,100,85,80,95,90,85,100,90,75,90,95,90,100,95,85,80,15,160223,108
Indah,P,Sidoarjo,13,4,90,90,85,80,80,90,100,75,85,85,90,95,100,100,80,90,80,80,14,160224,108
Ines,P,Surabaya,13,4,95,80,100,85,80,75,95,80,80,85,80,95,85,100,95,75,100,90,16,160225,108
Juni,P,Jakarta,13,2,80,80,95,80,90,85,85,95,80,95,75,80,90,85,80,75,95,80,16,160226,108
Kamila,P,Surabaya,13,5,85,95,85,90,100,80,95,90,90,85,75,95,85,80,80,85,85,100,14,160227,108
Laila,P,Sidoarjo,13,5,95,90,90,80,95,80,95,85,100,90,95,80,100,75,95,95,100,90,14,160228,108
Lili,P,Surabaya,12,5,95,85,80,100,90,90,75,95,95,85,100,85,80,80,80,90,85,90,15,160229,108
Miko,L,Surabaya,14,3,100,80,100,80,85,80,85,95,90,95,95,100,100,85,80,75,90,75,16,160230,108
Nila,P,Surabaya,12,3,95,90,80,95,95,90,100,75,95,95,90,90,95,95,90,75,75,90,16,160231,108
Nina,P,Sidoarjo,12,2,75,90,85,85,95,85,85,95,90,95,90,90,95,80,80,100,95,80,14,160232,108
Riri,P,Surabaya,12,4,90,80,85,90,85,85,75,90,85,80,90,95,80,95,80,80,85,95,16,160233,108
Selvi,P,Surabaya,13,2,100,75,85,80,90,95,95,90,95,80,100,90,75,100,85,85,80,90,16,160234,108
Surya,L,Sidoarjo,13,4,90,90,90,75,90,100,85,90,90,80,90,75,75,95,80,75,90,100,16,160235,108
Syahrul,L,Gresik,13,5,80,85,80,85,100,90,95,95,95,95,85,80,75,100,90,90,80,85,14,160236,108
Titi,P,Surabaya,14,2,90,75,80,80,85,95,90,85,100,95,95,90,75,100,75,80,80,75,13,160237,108
Uli,P,Surabaya,12,4,75,95,90,75,80,100,95,95,95,100,80,90,80,100,75,85,100,90,16,160238,108
Wawan,L,Surabaya,13,4,95,85,80,100,90,90,75,95,85,80,100,75,80,100,85,80,90,90,16,160239,108
Wenny,P,Surabaya,14,5,85,80,90,80,85,90,80,85,80,85,85,75,100,80,75,75,90,85,16,160240,108
