Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bima,L,Surabaya,13,4,95,95,90,80,90,75,85,80,95,85,80,80,90,80,95,95,95,90,16,160211,110
Candra,L,Sidoarjo,13,2,80,90,95,75,80,75,100,90,75,75,80,90,85,85,75,85,95,90,15,160212,110
Cempaka,P,Surabaya,13,4,80,75,85,85,95,85,75,80,100,95,95,85,95,75,95,85,80,85,16,160213,110
Cici,P,Malang,12,3,95,85,80,75,85,80,95,85,85,80,80,95,80,100,95,80,100,95,16,160214,110
Cindy,P,Gresik,13,2,80,100,95,100,95,95,80,90,75,90,80,80,85,95,90,90,95,80,13,160215,110
Daffa,L,Malang,13,3,85,75,90,80,100,85,85,75,100,80,85,95,95,75,80,85,75,75,16,160216,110
Faisal,L,Surabaya,12,5,80,85,80,90,85,90,95,90,85,75,80,85,90,80,95,85,85,90,14,160217,110
Fira,P,Sidoarjo,13,2,75,75,95,80,80,95,100,90,80,95,90,80,80,80,90,80,90,75,16,160218,110
Fitria,P,Gresik,12,5,100,95,90,85,95,95,85,95,95,85,80,90,75,95,100,100,90,95,16,160219,110
Galih,L,Surabaya,14,4,95,75,80,100,80,75,80,90,100,80,95,80,85,100,85,80,90,95,16,160220,110
Genta,L,Surabaya,13,5,75,90,95,95,100,95,75,95,100,80,80,80,90,85,100,80,75,95,16,160221,110
Gisel,P,Surabaya,14,3,85,80,80,95,85,80,100,90,95,90,75,95,95,90,80,80,85,80,16,160222,110
Hani,P,Surabaya,13,4,80,100,100,75,85,80,90,90,95,80,100,75,85,100,100,95,90,95,16,160223,110
Indah,P,Sidoarjo,13,4,80,95,95,95,85,80,85,80,85,75,95,85,85,85,90,75,85,85,13,160224,110
Ines,P,Surabaya,13,4,80,90,95,80,95,75,95,80,90,95,90,90,90,75,95,80,80,100,13,160225,110
Juni,P,Jakarta,13,2,80,85,80,90,80,90,95,75,95,85,90,75,85,100,100,95,90,80,13,160226,110
Kamila,P,Surabaya,13,5,90,80,85,80,90,80,85,100,80,80,80,80,75,100,80,90,90,80,14,160227,110
Laila,P,Sidoarjo,13,5,95,90,85,80,85,75,90,90,90,85,85,80,95,95,95,95,100,100,16,160228,110
Lili,P,Surabaya,12,5,80,95,95,100,95,80,100,80,80,85,95,75,85,95,100,80,85,75,13,160229,110
Miko,L,Surabaya,14,3,100,100,85,95,80,100,100,85,75,100,80,95,85,95,80,95,75,95,16,160230,110
Nila,P,Surabaya,12,3,85,100,100,80,95,80,100,80,85,90,100,95,100,80,85,95,75,95,16,160231,110
Nina,P,Sidoarjo,12,2,95,80,90,75,95,80,95,100,100,90,85,80,95,90,80,80,95,90,15,160232,110
Riri,P,Surabaya,12,4,80,90,80,75,90,75,95,85,80,90,75,85,75,90,80,75,85,80,16,160233,110
Selvi,P,Surabaya,13,2,85,100,75,80,80,75,75,75,90,80,90,100,75,100,80,95,100,90,15,160234,110
Surya,L,Sidoarjo,13,4,85,80,90,95,85,80,100,100,90,95,100,85,85,90,100,95,90,100,14,160235,110
Syahrul,L,Gresik,13,5,90,100,85,80,75,80,85,85,85,90,95,95,95,80,95,100,80,80,13,160236,110
Titi,P,Surabaya,14,2,95,80,80,75,95,100,85,85,85,75,90,95,80,75,90,95,95,90,16,160237,110
Uli,P,Surabaya,12,4,90,75,85,80,80,80,80,85,90,85,75,75,95,95,90,100,95,90,14,160238,110
Wawan,L,Surabaya,13,4,90,90,95,95,95,80,80,75,95,100,85,100,95,80,85,80,95,80,16,160239,110
Wenny,P,Surabaya,14,5,100,100,95,75,80,80,100,85,95,85,85,80,100,90,90,95,75,90,14,160240,110
