Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bagas,L,Gresik,14,5,95,90,90,100,80,100,85,75,85,85,85,100,80,90,90,75,75,95,15,160061,107
Dito,L,Surabaya,14,2,75,85,90,90,85,80,80,90,95,95,90,85,100,95,85,95,95,80,16,160062,107
Fajar,L,Gresik,14,2,75,80,90,75,90,100,90,100,95,90,95,80,85,95,75,85,95,95,14,160063,107
Ilham,L,Surabaya,14,3,75,100,90,100,85,75,95,80,95,80,90,95,75,90,75,80,80,75,16,160064,107
Iqbal,L,Gresik,14,5,85,95,90,75,85,95,85,80,80,90,80,75,80,85,80,100,90,85,13,160065,107
Ivan,L,Surabaya,15,5,100,80,85,85,100,75,95,80,85,90,90,85,85,85,100,95,100,80,16,160066,107
Jaya,L,Surabaya,13,5,85,90,90,85,95,85,95,80,95,90,95,95,85,75,90,95,100,90,16,160067,107
Joko,L,Surabaya,14,4,95,90,95,85,100,90,80,95,90,100,85,80,90,85,95,100,85,95,16,160068,107
Kurniawan,L,Surabaya,15,3,75,80,100,75,100,100,95,90,100,85,95,90,95,80,80,100,80,85,16,160069,107
Leo,L,Gresik,14,5,80,95,85,80,75,85,80,85,80,85,90,85,75,100,85,95,75,75,14,160070,107
Lukman,L,Malang,14,2,90,90,85,95,80,100,85,75,90,90,75,80,85,100,100,90,90,80,14,160071,107
Malik,L,Malang,14,2,75,95,80,95,100,95,85,80,90,80,85,90,90,75,75,100,90,90,16,160072,107
Melati,P,Gresik,14,5,85,80,100,100,100,80,100,90,90,85,80,90,100,95,90,100,90,85,15,160073,107
Melly,P,Surabaya,14,4,75,85,80,80,95,75,95,90,85,90,85,100,90,90,90,85,90,95,14,160074,107
Nizar,L,Malang,14,3,85,80,95,100,95,75,90,85,95,85,80,85,80,75,95,75,80,85,14,160075,107
Novan,L,Sidoarjo,13,2,75,85,80,100,95,95,90,100,85,95,90,100,75,90,90,85,85,80,16,160076,107
Oka,L,Surabaya,13,3,80,75,90,95,80,100,90,75,95,75,85,90,80,95,100,85,100,95,14,160077,107
Oki,L,Surabaya,14,2,75,80,80,80,100,75,90,80,90,100,90,80,80,80,90,90,95,100,16,160078,107
Ola,P,Surabaya,13,2,85,75,90,90,100,80,85,85,95,90,80,100,75,85,80,80,75,75,16,160079,107
Oskar,L,Gresik,15,3,90,80,95,85,100,85,75,95,85,95,90,75,80,100,85,95,80,85,14,160080,107
Pertiwi,P,Malang,14,3,85,90,90,95,90,95,100,95,85,90,80,95,90,90,95,80,85,75,15,160081,107
Putra,L,Surabaya,13,2,85,95,85,90,100,95,85,80,80,80,80,80,75,90,85,80,90,75,15,160082,107
Putri,P,Surabaya,14,5,85,80,100,75,95,95,85,100,85,85,85,95,85,75,90,90,95,75,16,160083,107
Qory,P,Sidoarjo,14,5,80,95,80,85,90,75,80,75,95,80,90,100,95,90,90,95,95,95,16,160084,107
Rizky,L,Gresik,14,3,80,90,80,75,85,100,75,90,85,90,80,75,90,90,90,85,80,85,15,160085,107
Syam,L,Malang,14,2,95,90,80,80,85,90,95,95,100,85,90,80,80,90,80,80,85,100,16,160086,107
Umar,L,Sidoarjo,15,2,100,95,80,100,85,90,90,75,90,95,80,85,90,90,80,95,85,100,16,160087,107
Verdi,L,Gresik,14,4,85,90,90,95,75,95,95,90,100,80,80,75,95,100,80,90,95,75,15,160088,107
Yosi,P,Surabaya,14,3,95,95,80,90,85,85,85,90,75,80,95,80,80,80,75,85,100,95,13,160089,107
Zulaikha,P,Malang,14,3,85,95,90,80,90,95,80,100,95,85,95,85,80,80,95,100,95,90,16,160090,107
