Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bagas,L,Gresik,14,5,95,80,100,85,85,75,90,85,85,90,95,80,100,95,75,80,75,80,16,160061,104
Dito,L,Surabaya,14,2,80,80,80,80,95,95,90,95,95,95,80,100,85,95,100,90,85,80,16,160062,104
Fajar,L,Gresik,14,2,90,85,90,100,100,85,95,95,100,85,85,80,100,95,80,95,85,90,16,160063,104
Ilham,L,Surabaya,14,3,85,95,85,90,95,75,80,95,95,85,100,90,90,75,85,85,90,95,16,160064,104
Iqbal,L,Gresik,14,5,80,90,95,100,85,90,90,90,75,90,80,90,85,100,80,90,80,85,16,160065,104
Ivan,L,Surabaya,15,5,85,80,80,95,80,85,90,80,100,95,85,85,80,80,100,85,80,95,15,160066,104
Jaya,L,Surabaya,13,5,100,95,75,90,80,100,90,100,80,95,100,95,75,95,100,100,85,90,16,160067,104
Joko,L,Surabaya,14,4,100,75,90,75,75,90,80,75,85,85,95,75,95,80,95,80,80,80,16,160068,104
Kurniawan,L,Surabaya,15,3,75,85,90,90,75,95,100,95,100,85,95,80,75,95,90,100,85,80,15,160069,104
Leo,L,Gresik,14,5,85,90,100,90,80,85,75,95,90,80,95,90,80,75,80,85,85,85,14,160070,104
Lukman,L,Malang,14,2,80,95,95,90,85,85,95,80,75,95,95,85,75,85,85,85,85,95,16,160071,104
Malik,L,Malang,14,2,90,90,95,90,85,80,85,95,90,100,80,90,85,85,100,85,100,80,16,160072,104
Melati,P,Gresik,14,5,75,85,100,90,95,80,90,100,90,100,75,100,85,85,95,100,80,85,14,160073,104
Melly,P,Surabaya,14,4,85,85,75,100,90,90,95,80,95,85,80,90,75,85,95,80,80,95,16,160074,104
Nizar,L,Malang,14,3,80,90,90,75,75,85,95,90,95,100,80,90,80,75,80,90,95,90,16,160075,104
Novan,L,Sidoarjo,13,2,95,90,85,80,75,95,85,80,100,90,75,90,80,90,95,100,85,90,14,160076,104
Oka,L,Surabaya,13,3,95,75,80,100,80,80,90,90,75,90,80,75,90,95,80,80,90,75,15,160077,104
Oki,L,Surabaya,14,2,85,95,95,85,85,80,95,85,100,100,95,90,75,90,95,90,90,95,16,160078,104
Ola,P,Surabaya,13,2,75,85,90,80,75,80,75,75,75,100,80,100,80,95,95,95,90,90,16,160079,104
Oskar,L,Gresik,15,3,80,90,90,95,90,95,85,90,95,90,75,80,75,80,90,80,80,75,14,160080,104
Pertiwi,P,Malang,14,3,80,85,90,100,85,90,100,85,95,75,85,85,80,90,95,100,80,80,14,160081,104
Putra,L,Surabaya,13,2,85,90,85,95,95,80,80,100,80,100,90,85,85,100,85,75,85,80,14,160082,104
Putri,P,Surabaya,14,5,75,75,85,80,100,75,95,85,75,100,90,90,85,80,80,80,95,85,16,160083,104
Qory,P,Sidoarjo,14,5,75,75,80,95,90,80,100,75,95,90,80,85,80,80,75,95,85,95,16,160084,104
Rizky,L,Gresik,14,3,90,80,85,85,80,90,100,80,90,90,95,95,90,90,95,95,90,80,13,160085,104
Syam,L,Malang,14,2,90,90,95,90,90,80,90,95,90,90,95,75,90,90,75,85,85,80,15,160086,104
Umar,L,Sidoarjo,15,2,85,85,95,90,90,100,85,95,95,95,85,80,95,90,95,80,85,90,14,160087,104
Verdi,L,Gresik,14,4,85,90,95,80,95,90,85,90,85,85,90,85,95,95,100,100,90,85,16,160088,104
Yosi,P,Surabaya,14,3,95,80,85,90,100,100,100,80,75,100,85,90,90,85,95,75,75,85,15,160089,104
Zulaikha,P,Malang,14,3,80,100,85,90,75,80,95,90,90,95,80,85,90,80,80,80,85,75,13,160090,104
