Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bagas,L,Gresik,14,5,90,75,80,85,85,100,80,90,90,95,90,100,85,100,80,90,85,80,15,160061,205
Dito,L,Surabaya,14,2,85,95,90,85,85,85,85,95,85,80,100,75,95,95,90,100,85,90,13,160062,205
Fajar,L,Gresik,14,2,90,80,95,80,75,80,95,100,80,75,75,80,75,85,80,85,95,85,15,160063,205
Ilham,L,Surabaya,14,3,90,80,85,100,85,80,90,90,95,95,90,75,75,80,90,85,85,75,16,160064,205
Iqbal,L,Gresik,14,5,85,80,80,80,80,85,75,85,90,90,95,75,85,80,80,85,80,90,16,160065,205
Ivan,L,Surabaya,15,5,90,85,85,95,100,95,80,85,80,85,80,100,80,80,80,80,95,90,16,160066,205
Jaya,L,Surabaya,13,5,95,95,90,90,90,80,90,80,95,95,95,85,75,80,100,85,80,95,13,160067,205
Joko,L,Surabaya,14,4,90,75,90,75,80,95,95,100,100,85,95,80,80,90,95,80,90,80,16,160068,205
Kurniawan,L,Surabaya,15,3,75,90,90,85,85,80,80,80,85,75,85,75,95,90,85,75,100,80,15,160069,205
Leo,L,Gresik,14,5,100,95,80,95,85,90,85,80,75,85,90,90,95,80,95,80,90,75,16,160070,205
Lukman,L,Malang,14,2,85,95,80,90,90,80,80,85,100,80,85,80,95,90,90,75,85,100,14,160071,205
Malik,L,Malang,14,2,95,95,90,90,85,100,80,80,95,90,80,75,80,100,90,75,90,80,14,160072,205
Melati,P,Gresik,14,5,90,75,90,100,85,95,80,80,80,80,85,95,80,80,75,100,85,90,15,160073,205
Melly,P,Surabaya,14,4,75,100,80,95,80,80,95,90,85,90,80,80,90,80,100,85,90,100,15,160074,205
Nizar,L,Malang,14,3,90,90,75,90,90,85,95,90,85,85,90,80,90,90,100,80,75,75,16,160075,205
Novan,L,Sidoarjo,13,2,75,80,85,100,80,90,100,80,75,90,75,95,90,85,100,95,100,85,16,160076,205
Oka,L,Surabaya,13,3,90,85,80,85,90,85,85,95,95,90,85,85,90,90,95,85,80,80,16,160077,205
Oki,L,Surabaya,14,2,80,85,80,95,75,95,95,80,85,85,95,95,95,90,85,95,80,90,14,160078,205
Ola,P,Surabaya,13,2,90,100,75,85,80,90,90,90,95,80,80,90,95,90,75,95,80,90,15,160079,205
Oskar,L,Gresik,15,3,95,80,75,75,75,80,80,95,95,90,85,80,90,90,90,85,80,95,15,160080,205
Pertiwi,P,Malang,14,3,100,95,90,80,100,85,100,100,100,95,85,85,95,100,95,75,85,75,14,160081,205
Putra,L,Surabaya,13,2,95,100,90,75,90,95,80,80,85,100,90,80,90,90,90,100,80,95,16,160082,205
Putri,P,Surabaya,14,5,100,85,95,95,100,80,80,80,95,85,100,90,95,85,85,85,80,85,13,160083,205
Qory,P,Sidoarjo,14,5,85,95,85,75,75,75,95,100,80,95,95,90,95,90,80,80,90,95,16,160084,205
Rizky,L,Gresik,14,3,80,95,95,80,80,75,100,95,85,90,100,85,85,100,90,75,100,80,16,160085,205
Syam,L,Malang,14,2,90,95,75,90,85,100,80,100,85,75,95,95,95,90,75,90,80,75,14,160086,205
Umar,L,Sidoarjo,15,2,95,80,80,95,80,90,80,80,95,95,90,80,95,80,85,80,90,85,16,160087,205
Verdi,L,Gresik,14,4,90,85,100,90,90,80,90,95,90,80,80,85,95,90,95,90,85,80,16,160088,205
Yosi,P,Surabaya,14,3,85,85,80,85,85,85,75,90,90,75,90,95,80,95,85,85,75,90,16,160089,205
Zulaikha,P,Malang,14,3,95,95,85,80,95,85,95,95,85,85,90,95,90,85,95,90,90,85,13,160090,205
