Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bagas,L,Gresik,14,5,91,100,91,100,90,94,98,100,98,92,93,96,91,91,98,94,90,94,16,160061,209
Dito,L,Surabaya,14,2,99,97,93,91,92,100,99,96,96,91,96,97,100,93,99,94,93,98,16,160062,209
Fajar,L,Gresik,14,2,90,96,97,91,96,95,97,94,96,93,91,97,92,97,92,95,99,100,15,160063,209
Ilham,L,Surabaya,14,3,96,97,95,98,93,97,99,97,94,92,100,98,98,94,98,99,96,99,14,160064,209
Iqbal,L,Gresik,14,5,95,90,95,95,94,99,94,92,91,90,90,97,98,91,94,99,92,92,16,160065,209
Ivan,L,Surabaya,15,5,98,90,94,93,91,97,99,93,91,100,95,90,100,99,91,95,96,90,16,160066,209
Jaya,L,Surabaya,13,5,100,94,92,97,94,92,97,98,100,99,99,100,96,92,96,98,95,90,16,160067,209
Joko,L,Surabaya,14,4,94,91,93,92,92,96,94,94,93,96,100,94,94,97,99,93,98,98,16,160068,209
Kurniawan,L,Surabaya,15,3,100,98,98,95,93,96,98,96,93,93,95,92,98,95,93,97,91,93,15,160069,209
Leo,L,Gresik,14,5,99,94,92,94,98,99,90,100,98,94,95,96,94,90,95,93,93,95,14,160070,209
Lukman,L,Malang,14,2,95,96,98,92,95,97,99,97,98,96,98,99,99,97,91,90,95,94,16,160071,209
Malik,L,Malang,14,2,96,94,95,95,97,92,95,98,90,95,91,97,100,95,95,90,94,96,16,160072,209
Melati,P,Gresik,14,5,92,99,98,96,99,93,98,95,93,95,97,97,93,93,95,94,96,95,16,160073,209
Melly,P,Surabaya,14,4,97,98,100,91,95,92,93,97,99,93,100,90,100,90,90,91,97,90,16,160074,209
Nizar,L,Malang,14,3,94,99,93,90,95,94,91,99,93,98,90,96,91,90,97,90,99,92,14,160075,209
Novan,L,Sidoarjo,13,2,100,99,95,95,92,94,97,90,93,91,90,91,90,93,91,92,96,91,16,160076,209
Oka,L,Surabaya,13,3,95,99,91,98,90,90,100,94,94,100,95,92,94,95,91,92,95,91,15,160077,209
Oki,L,Surabaya,14,2,99,97,94,96,90,99,94,91,98,93,92,93,90,100,97,98,96,94,16,160078,209
Ola,P,Surabaya,13,2,93,92,98,91,93,99,92,91,94,91,93,96,97,94,94,98,95,95,16,160079,209
Oskar,L,Gresik,15,3,95,96,94,93,100,100,92,96,93,95,98,94,95,93,93,94,98,90,16,160080,209
Pertiwi,P,Malang,14,3,90,97,94,93,96,97,95,93,92,91,97,100,100,92,97,100,98,99,16,160081,209
Putra,L,Surabaya,13,2,96,92,93,93,94,90,93,97,98,93,92,93,97,93,94,90,97,96,15,160082,209
Putri,P,Surabaya,14,5,97,90,99,96,94,92,93,98,91,92,99,90,96,97,91,100,93,95,14,160083,209
Qory,P,Sidoarjo,14,5,94,90,92,96,99,90,99,99,92,99,97,93,95,90,90,91,93,97,14,160084,209
Rizky,L,Gresik,14,3,91,95,99,96,97,98,93,93,95,99,98,92,99,99,95,98,97,96,15,160085,209
Syam,L,Malang,14,2,92,93,95,96,92,99,95,93,91,97,92,94,90,98,100,98,98,96,14,160086,209
Umar,L,Sidoarjo,15,2,95,95,92,99,94,91,92,93,93,94,99,94,98,98,90,98,96,95,15,160087,209
Verdi,L,Gresik,14,4,99,96,91,93,91,92,93,98,98,98,93,92,91,95,93,95,96,93,16,160088,209
Yosi,P,Surabaya,14,3,99,97,100,100,96,95,92,95,96,99,99,90,99,93,91,99,90,94,15,160089,209
Zulaikha,P,Malang,14,3,96,92,97,93,90,98,97,97,92,93,100,91,99,90,93,91,93,97,14,160090,209
