Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bagas,L,Gresik,14,5,75,100,80,85,95,85,90,85,80,90,85,75,80,85,90,100,85,95,16,160061,102
Dito,L,Surabaya,14,2,80,95,95,85,100,85,85,85,85,90,90,100,95,90,90,90,90,85,16,160062,102
Fajar,L,Gresik,14,2,80,90,80,90,100,90,100,85,90,85,75,95,90,95,95,100,90,90,13,160063,102
Ilham,L,Surabaya,14,3,80,90,85,90,75,95,80,90,75,95,95,90,80,95,90,95,90,75,16,160064,102
Iqbal,L,Gresik,14,5,95,90,80,90,85,80,75,90,80,95,85,80,100,80,75,90,85,95,14,160065,102
Ivan,L,Surabaya,15,5,90,80,90,95,95,95,100,90,80,95,85,75,75,80,80,95,80,80,14,160066,102
Jaya,L,Surabaya,13,5,80,80,100,75,90,75,95,75,95,95,90,85,85,75,85,100,95,85,16,160067,102
Joko,L,Surabaya,14,4,80,100,80,85,80,95,95,75,85,85,95,80,100,95,75,100,85,95,16,160068,102
Kurniawan,L,Surabaya,15,3,75,80,100,90,80,90,100,100,90,90,80,85,90,90,90,85,80,95,16,160069,102
Leo,L,Gresik,14,5,75,75,80,95,90,85,85,95,90,85,100,100,90,80,80,80,80,80,16,160070,102
Lukman,L,Malang,14,2,90,90,100,80,85,90,85,100,80,100,80,85,75,90,80,95,90,95,14,160071,102
Malik,L,Malang,14,2,90,95,90,80,90,100,95,85,95,85,85,85,95,80,80,85,85,90,16,160072,102
Melati,P,Gresik,14,5,95,100,80,90,90,85,75,90,75,95,80,100,80,90,80,80,95,95,15,160073,102
Melly,P,Surabaya,14,4,75,90,90,85,80,100,95,90,85,90,100,75,75,80,95,95,75,80,16,160074,102
Nizar,L,Malang,14,3,75,85,80,95,90,90,80,90,100,80,80,95,95,75,80,90,95,90,16,160075,102
Novan,L,Sidoarjo,13,2,100,95,90,80,85,80,95,80,95,85,90,75,85,75,75,95,85,95,15,160076,102
Oka,L,Surabaya,13,3,80,80,85,85,85,90,95,85,90,95,85,100,75,100,75,85,85,80,13,160077,102
Oki,L,Surabaya,14,2,80,100,95,95,75,80,95,90,85,75,80,90,85,90,85,90,90,75,16,160078,102
Ola,P,Surabaya,13,2,80,85,80,100,75,80,95,85,90,85,80,85,85,80,95,80,75,80,13,160079,102
Oskar,L,Gresik,15,3,85,90,95,90,75,100,85,80,95,80,75,95,85,100,95,85,100,80,14,160080,102
Pertiwi,P,Malang,14,3,80,90,85,85,95,90,100,90,75,75,90,90,90,85,85,90,90,90,16,160081,102
Putra,L,Surabaya,13,2,95,90,85,95,90,85,75,95,95,90,75,80,100,90,80,85,95,90,16,160082,102
Putri,P,Surabaya,14,5,90,80,85,80,90,80,85,80,95,75,95,95,80,85,80,95,90,75,16,160083,102
Qory,P,Sidoarjo,14,5,95,75,85,80,95,75,100,85,95,85,90,90,80,100,90,100,95,80,14,160084,102
Rizky,L,Gresik,14,3,90,85,100,100,85,85,90,95,85,85,90,75,75,75,80,95,90,80,16,160085,102
Syam,L,Malang,14,2,75,85,85,100,90,90,85,95,90,90,95,85,90,95,95,100,85,85,16,160086,102
Umar,L,Sidoarjo,15,2,80,75,100,95,90,95,80,95,85,100,85,80,100,95,85,75,75,75,16,160087,102
Verdi,L,Gresik,14,4,90,95,90,95,90,95,80,80,80,90,100,100,100,80,80,90,85,90,16,160088,102
Yosi,P,Surabaya,14,3,75,90,100,80,95,80,80,80,100,95,75,85,95,95,85,90,80,75,16,160089,102
Zulaikha,P,Malang,14,3,90,75,95,80,90,85,90,100,85,85,80,80,100,90,100,90,85,80,16,160090,102
