Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bagas,L,Gresik,15,5,85,100,90,80,90,85,80,95,95,75,100,85,90,95,80,95,95,80,16,160061,209
Dito,L,Surabaya,15,2,85,90,90,80,95,100,100,95,75,80,95,80,85,85,75,100,90,85,14,160062,209
Fajar,L,Gresik,15,2,95,95,75,85,85,85,95,95,85,95,100,80,85,85,95,90,95,75,13,160063,209
Ilham,L,Surabaya,15,3,80,85,90,95,95,85,75,95,80,100,85,80,90,95,90,100,100,85,14,160064,209
Iqbal,L,Gresik,15,5,100,80,75,80,90,90,95,90,90,100,85,90,95,95,85,75,100,80,16,160065,209
Ivan,L,Surabaya,16,5,95,95,90,80,100,85,80,75,80,95,90,75,95,85,95,100,80,75,15,160066,209
Jaya,L,Surabaya,14,5,90,75,85,75,90,75,100,85,85,100,85,75,75,90,90,95,80,100,14,160067,209
Joko,L,Surabaya,15,4,85,85,90,85,100,100,85,85,90,90,85,80,100,85,75,75,85,80,14,160068,209
Kurniawan,L,Surabaya,16,3,95,90,100,85,85,85,85,95,95,75,80,75,95,90,80,75,95,85,16,160069,209
Leo,L,Gresik,15,5,95,90,90,95,90,80,85,85,85,90,80,80,90,90,95,90,80,95,15,160070,209
Lukman,L,Malang,15,2,100,95,80,80,95,100,95,75,95,90,90,90,80,85,85,85,85,100,14,160071,209
Malik,L,Malang,15,2,80,95,80,80,80,80,90,100,80,90,80,100,80,100,90,95,80,95,16,160072,209
Melati,P,Gresik,15,5,95,85,90,95,90,95,90,100,90,75,95,90,100,95,90,80,90,100,16,160073,209
Melly,P,Surabaya,15,4,85,95,80,95,90,80,90,95,85,100,100,80,75,100,80,90,85,85,15,160074,209
Nizar,L,Malang,15,3,85,75,75,75,75,100,90,75,90,95,80,85,85,100,80,95,85,80,16,160075,209
Novan,L,Sidoarjo,14,2,100,85,90,95,80,100,95,95,95,75,85,80,75,75,95,75,90,95,16,160076,209
Oka,L,Surabaya,14,3,75,100,80,95,85,95,85,80,85,95,75,75,100,95,80,75,80,90,13,160077,209
Oki,L,Surabaya,15,2,95,90,90,95,95,90,95,90,90,85,80,90,95,100,100,85,90,80,16,160078,209
Ola,P,Surabaya,14,2,75,85,80,85,95,100,100,85,75,85,90,90,85,85,100,90,85,95,14,160079,209
Oskar,L,Gresik,16,3,75,75,90,95,80,80,75,90,85,85,85,75,90,85,75,95,80,75,16,160080,209
Pertiwi,P,Malang,15,3,80,75,100,95,85,100,85,95,80,85,95,75,85,90,75,80,80,80,16,160081,209
Putra,L,Surabaya,14,2,85,100,80,100,95,95,80,80,90,90,95,95,85,75,85,95,90,75,16,160082,209
Putri,P,Surabaya,15,5,95,90,100,90,95,85,90,100,80,95,100,80,90,85,95,80,95,90,16,160083,209
Qory,P,Sidoarjo,15,5,90,75,80,85,95,90,80,85,85,90,85,80,80,80,90,90,80,80,16,160084,209
Rizky,L,Gresik,15,3,90,85,90,100,80,100,85,80,95,75,85,100,95,75,75,85,80,90,13,160085,209
Syam,L,Malang,15,2,95,90,90,90,75,80,80,95,85,90,75,85,100,95,85,95,90,90,13,160086,209
Umar,L,Sidoarjo,16,2,80,95,75,90,80,95,100,100,95,100,95,85,80,85,95,80,85,85,14,160087,209
Verdi,L,Gresik,15,4,80,95,90,90,95,85,80,95,90,95,80,90,85,100,100,85,100,85,15,160088,209
Yosi,P,Surabaya,15,3,90,90,90,80,95,80,80,95,100,85,80,85,95,85,95,90,90,75,16,160089,209
Zulaikha,P,Malang,15,3,90,75,95,80,80,90,100,85,95,90,85,90,90,85,90,75,95,80,15,160090,209
