Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bagas,L,Gresik,15,5,90,90,80,100,85,95,95,85,85,85,95,85,75,80,80,75,85,80,16,160061,110
Dito,L,Surabaya,15,2,85,80,85,95,100,90,90,90,90,95,90,95,75,90,85,95,100,85,16,160062,110
Fajar,L,Gresik,15,2,85,85,80,80,100,90,90,95,80,85,95,90,80,85,90,100,85,85,16,160063,110
Ilham,L,Surabaya,15,3,85,95,100,80,95,95,90,100,80,80,95,85,90,90,90,95,90,95,15,160064,110
Iqbal,L,Gresik,15,5,80,80,80,100,90,75,100,95,80,80,95,80,80,95,85,80,80,80,15,160065,110
Ivan,L,Surabaya,16,5,90,100,85,85,80,90,85,75,95,95,75,85,95,90,90,90,95,95,16,160066,110
Jaya,L,Surabaya,14,5,80,100,90,90,80,100,75,95,95,85,85,90,85,85,90,95,85,90,16,160067,110
Joko,L,Surabaya,15,4,100,95,95,95,95,85,80,75,100,80,85,90,90,95,95,90,85,100,14,160068,110
Kurniawan,L,Surabaya,16,3,80,75,95,95,80,90,100,85,85,85,75,90,85,95,75,85,80,95,16,160069,110
Leo,L,Gresik,15,5,90,90,90,100,80,95,95,85,80,90,90,80,90,85,80,75,95,80,13,160070,110
Lukman,L,Malang,15,2,100,90,90,95,75,80,75,90,80,90,90,95,80,85,95,80,100,80,16,160071,110
Malik,L,Malang,15,2,95,75,100,80,85,100,90,90,90,80,90,100,85,75,100,90,85,80,15,160072,110
Melati,P,Gresik,15,5,80,90,80,80,85,75,85,95,95,85,90,80,80,80,90,85,85,95,16,160073,110
Melly,P,Surabaya,15,4,90,85,85,95,90,85,95,90,95,80,95,80,95,100,90,95,95,85,16,160074,110
Nizar,L,Malang,15,3,95,85,90,90,80,100,85,80,75,100,90,100,85,95,90,95,80,85,15,160075,110
Novan,L,Sidoarjo,14,2,100,80,80,85,75,90,80,80,80,90,80,85,90,75,90,80,95,95,16,160076,110
Oka,L,Surabaya,14,3,85,90,95,75,90,75,85,90,80,90,80,75,95,95,85,80,100,90,14,160077,110
Oki,L,Surabaya,15,2,90,90,80,80,85,85,95,95,90,90,95,100,95,90,75,75,100,80,16,160078,110
Ola,P,Surabaya,14,2,90,85,100,90,80,90,100,95,90,90,95,95,95,100,85,90,90,100,16,160079,110
Oskar,L,Gresik,16,3,80,95,80,90,90,85,100,85,80,95,95,100,100,75,100,95,95,95,16,160080,110
Pertiwi,P,Malang,15,3,85,100,90,95,85,75,85,80,90,75,85,95,100,95,90,80,90,80,16,160081,110
Putra,L,Surabaya,14,2,75,80,90,95,90,80,100,75,75,80,90,75,95,90,80,80,95,90,13,160082,110
Putri,P,Surabaya,15,5,80,80,85,85,100,90,90,80,80,80,75,85,80,85,90,80,80,90,15,160083,110
Qory,P,Sidoarjo,15,5,80,90,80,95,85,90,85,100,75,80,95,85,80,85,95,90,75,85,15,160084,110
Rizky,L,Gresik,15,3,100,90,85,90,90,95,85,80,80,85,100,80,90,75,85,95,90,100,15,160085,110
Syam,L,Malang,15,2,100,100,80,95,85,95,85,95,100,95,90,85,75,90,75,85,90,100,14,160086,110
Umar,L,Sidoarjo,16,2,80,100,85,80,75,85,95,95,90,100,85,75,90,80,80,90,95,80,14,160087,110
Verdi,L,Gresik,15,4,75,80,95,95,85,90,85,80,90,75,90,80,95,80,90,90,95,80,16,160088,110
Yosi,P,Surabaya,15,3,75,85,80,90,95,100,85,80,95,90,95,90,75,75,100,95,95,95,14,160089,110
Zulaikha,P,Malang,15,3,85,100,85,100,85,80,85,100,75,100,75,90,90,80,85,75,80,80,14,160090,110
