Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bagas,L,Gresik,15,5,85,90,90,95,75,75,75,95,95,85,90,95,80,100,100,100,75,95,16,160061,207
Dito,L,Surabaya,15,2,85,85,90,75,100,95,100,85,100,100,90,85,75,75,95,75,100,90,15,160062,207
Fajar,L,Gresik,15,2,95,80,95,80,75,80,90,85,100,85,100,80,95,80,90,80,95,80,16,160063,207
Ilham,L,Surabaya,15,3,95,100,75,80,80,95,90,100,85,95,80,80,95,75,75,100,90,100,16,160064,207
Iqbal,L,Gresik,15,5,90,100,85,95,95,80,100,90,80,85,85,95,75,75,90,100,95,100,16,160065,207
Ivan,L,Surabaya,16,5,95,80,80,100,90,85,80,80,100,80,95,95,95,80,75,90,100,95,16,160066,207
Jaya,L,Surabaya,14,5,80,100,90,100,75,80,75,85,85,90,90,85,80,100,95,95,75,85,16,160067,207
Joko,L,Surabaya,15,4,80,90,80,100,85,100,95,85,95,95,95,85,85,75,100,80,90,100,16,160068,207
Kurniawan,L,Surabaya,16,3,95,85,80,80,95,85,80,85,85,80,90,90,85,85,85,80,85,100,16,160069,207
Leo,L,Gresik,15,5,95,80,85,95,75,95,85,80,85,90,100,85,95,95,95,85,95,100,16,160070,207
Lukman,L,Malang,15,2,85,90,85,80,95,85,80,80,85,90,85,85,90,75,90,75,95,80,16,160071,207
Malik,L,Malang,15,2,85,80,95,80,95,85,90,100,75,80,75,75,85,90,80,90,75,80,16,160072,207
Melati,P,Gresik,15,5,90,85,95,90,85,95,100,95,90,90,80,95,90,95,80,95,75,95,14,160073,207
Melly,P,Surabaya,15,4,100,95,100,85,80,85,80,85,85,90,85,95,85,80,75,90,100,80,14,160074,207
Nizar,L,Malang,15,3,100,95,80,80,90,85,75,75,100,95,100,95,90,80,85,85,90,95,16,160075,207
Novan,L,Sidoarjo,14,2,90,90,95,100,85,100,90,80,80,95,90,85,95,95,85,75,85,85,15,160076,207
Oka,L,Surabaya,14,3,90,80,95,100,90,100,95,100,90,90,80,95,90,100,100,90,85,85,16,160077,207
Oki,L,Surabaya,15,2,90,90,85,80,85,80,80,85,100,80,95,90,90,85,85,80,100,80,16,160078,207
Ola,P,Surabaya,14,2,80,100,100,95,75,85,85,90,90,95,90,85,85,85,90,90,90,80,16,160079,207
Oskar,L,Gresik,16,3,85,90,100,80,80,90,80,100,90,100,100,85,80,80,90,95,85,75,16,160080,207
Pertiwi,P,Malang,15,3,85,80,85,100,80,95,95,95,100,95,95,90,85,95,95,90,95,80,16,160081,207
Putra,L,Surabaya,14,2,95,75,100,75,100,100,95,75,80,80,95,95,95,85,75,80,90,85,15,160082,207
Putri,P,Surabaya,15,5,90,90,95,95,85,90,85,95,75,100,95,95,80,95,75,95,90,75,16,160083,207
Qory,P,Sidoarjo,15,5,85,90,90,90,80,75,80,85,75,100,85,80,90,95,100,90,100,95,13,160084,207
Rizky,L,Gresik,15,3,80,80,75,80,100,75,85,90,95,100,90,95,80,85,80,85,100,80,16,160085,207
Syam,L,Malang,15,2,95,80,75,90,90,95,85,95,95,95,95,100,95,75,75,100,80,90,16,160086,207
Umar,L,Sidoarjo,16,2,90,80,85,80,80,85,95,80,90,80,100,100,75,90,95,95,90,90,16,160087,207
Verdi,L,Gresik,15,4,95,80,90,95,85,90,95,90,75,90,90,75,90,90,75,85,75,75,15,160088,207
Yosi,P,Surabaya,15,3,75,95,80,85,95,95,100,95,75,85,90,95,90,90,100,80,90,85,16,160089,207
Zulaikha,P,Malang,15,3,95,100,100,95,95,90,80,80,90,100,85,80,85,90,90,90,100,90,14,160090,207
