Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,97,100,96,100,90,100,93,90,93,95,90,98,90,90,90,97,95,95,14,160001,203
Amira,P,Surabaya,12,2,100,90,95,100,90,100,99,90,90,100,94,91,95,90,99,95,90,94,14,160002,203
Angga,L,Surabaya,13,3,95,91,98,95,100,90,100,98,100,96,95,90,90,92,96,90,91,96,16,160003,203
Arif,L,Surabaya,12,2,95,95,95,96,90,93,92,95,91,96,95,92,95,90,95,99,96,100,15,160004,203
Bagus,L,Jakarta,12,2,99,100,100,90,95,95,94,95,90,93,100,100,90,90,97,90,92,90,15,160005,203
Bertha,P,Surabaya,12,4,93,90,90,95,100,93,96,95,100,90,92,95,90,98,95,90,90,90,15,160006,203
Chandra,L,Jakarta,13,3,97,91,92,97,90,96,100,90,94,95,90,90,95,92,100,95,92,100,16,160007,203
Dewi,P,Gresik,14,2,90,98,100,95,92,96,96,93,100,96,97,95,97,90,95,95,95,96,16,160008,203
Endah,P,Gresik,13,5,95,93,98,100,94,90,93,92,92,90,95,100,97,95,95,99,100,95,16,160009,203
Eva,P,Sidoarjo,13,2,90,90,95,94,100,95,95,90,90,97,99,95,90,90,90,90,100,90,16,160010,203
Farah,P,Surabaya,12,2,100,95,95,94,90,99,94,100,92,100,94,95,95,92,90,97,90,95,16,160011,203
Gita,P,Surabaya,14,2,100,90,96,91,92,100,93,96,90,95,90,92,100,100,94,95,95,99,16,160012,203
Ida,P,Gresik,13,2,90,97,95,95,92,93,95,90,93,91,92,90,96,90,90,95,100,100,14,160013,203
Ira,P,Malang,13,5,100,90,95,100,90,92,100,95,100,95,90,95,90,91,93,95,96,95,14,160014,203
Jeni,P,Surabaya,13,5,92,95,95,95,95,100,90,100,95,95,91,95,90,90,95,98,100,90,13,160015,203
Juwita,P,Surabaya,13,2,98,97,91,100,100,98,95,91,95,95,100,97,90,90,95,94,93,90,16,160016,203
Karina,P,Gresik,13,2,91,96,99,98,99,92,98,95,96,100,90,100,90,90,94,92,90,90,15,160017,203
Luthfi,L,Sidoarjo,12,2,95,91,90,95,90,100,96,95,98,97,98,93,90,95,97,95,98,95,16,160018,203
Mahendra,L,Surabaya,13,3,90,95,95,100,96,99,90,90,94,95,100,94,92,99,95,95,95,95,13,160019,203
Mega,P,Surabaya,13,3,100,95,93,95,92,93,90,95,100,90,90,95,98,95,100,93,91,96,13,160020,203
Pasha,L,Jakarta,13,2,99,91,93,95,91,95,95,96,99,100,100,94,95,100,92,95,91,90,15,160021,203
Pramana,L,Gresik,13,4,90,90,90,95,97,95,100,100,99,94,95,100,90,95,95,90,100,100,15,160022,203
Rahmat,L,Sidoarjo,13,3,90,94,90,95,95,90,95,98,97,97,95,90,100,90,95,90,96,90,15,160023,203
Rara,P,Sidoarjo,12,5,90,95,95,90,90,95,95,93,98,99,97,92,95,100,95,98,90,97,15,160024,203
Ratih,P,Malang,13,3,90,95,90,95,95,90,95,90,90,97,97,96,100,95,90,95,95,91,16,160025,203
Ratna,P,Surabaya,14,2,90,91,93,90,91,100,100,100,90,92,95,95,95,90,90,95,100,99,16,160026,203
Rina,P,Sidoarjo,13,2,95,94,94,95,90,95,100,92,98,91,96,95,95,95,92,100,100,95,15,160027,203
Sri,P,Jakarta,13,5,98,91,99,95,90,90,98,90,95,97,95,90,100,91,90,95,95,90,15,160028,203
Yoga,L,Gresik,13,4,100,100,100,93,96,93,100,95,100,90,95,94,90,96,98,95,94,95,15,160029,203
Yudha,L,Sidoarjo,12,2,90,98,96,90,90,90,95,91,92,99,90,100,91,95,95,100,95,98,16,160030,203
