Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,92,100,95,90,90,100,100,90,92,95,90,90,90,90,97,92,95,95,14,160001,208
Amira,P,Surabaya,12,2,100,97,95,100,97,90,99,90,90,100,97,91,95,90,98,91,90,98,14,160002,208
Angga,L,Surabaya,13,3,95,91,99,95,94,90,100,91,100,100,95,90,90,97,92,90,93,99,16,160003,208
Arif,L,Surabaya,12,2,95,95,95,100,90,98,92,95,92,96,93,95,95,90,95,98,100,100,15,160004,208
Bagus,L,Jakarta,12,2,97,100,100,94,95,95,98,95,90,91,100,100,90,90,100,90,94,90,15,160005,208
Bertha,P,Surabaya,12,4,97,90,96,95,100,96,95,95,97,90,91,93,90,97,95,90,90,90,15,160006,208
Chandra,L,Jakarta,13,3,91,96,92,93,90,91,100,90,91,95,90,90,95,98,100,99,100,93,16,160007,208
Dewi,P,Gresik,14,2,90,91,100,95,93,98,97,98,100,97,92,95,93,90,98,95,95,92,16,160008,208
Endah,P,Gresik,13,5,95,91,94,100,97,99,92,92,99,90,95,100,96,95,95,98,100,95,16,160009,208
Eva,P,Sidoarjo,13,2,90,96,95,90,100,95,91,90,90,97,100,95,90,92,90,90,99,90,16,160010,208
Farah,P,Surabaya,12,2,100,95,95,95,92,93,94,91,96,90,90,95,90,97,90,96,90,95,16,160011,208
Gita,P,Surabaya,14,2,97,90,92,90,90,100,98,97,90,97,90,90,100,100,100,95,95,90,16,160012,208
Ida,P,Gresik,13,2,90,95,95,95,93,99,99,90,97,91,95,95,95,90,90,95,100,99,14,160013,208
Ira,P,Malang,13,5,100,90,95,100,94,91,100,95,100,95,91,95,90,96,92,95,100,95,14,160014,208
Jeni,P,Surabaya,13,5,99,95,95,95,95,100,97,100,95,95,97,95,90,90,97,94,100,90,13,160015,208
Juwita,P,Surabaya,13,2,98,95,94,100,100,97,95,99,95,95,100,96,90,90,95,92,93,90,16,160016,208
Karina,P,Gresik,13,2,93,91,91,100,94,100,100,95,94,100,97,100,90,95,93,91,90,90,15,160017,208
Luthfi,L,Sidoarjo,12,2,95,98,90,95,90,92,93,95,92,94,98,91,96,95,97,95,99,96,16,160018,208
Mahendra,L,Surabaya,13,3,90,95,95,100,98,97,90,90,91,95,100,96,97,96,95,95,95,95,13,160019,208
Mega,P,Surabaya,13,3,98,95,91,94,90,96,90,93,97,90,90,95,90,95,100,91,94,98,13,160020,208
Pasha,L,Jakarta,13,2,91,99,94,95,98,95,95,96,100,95,96,90,95,100,92,95,94,90,15,160021,208
Pramana,L,Gresik,13,4,90,90,90,95,97,95,100,100,99,93,95,100,90,95,95,91,99,100,15,160022,208
Rahmat,L,Sidoarjo,13,3,90,97,90,100,94,90,97,92,99,99,95,90,100,90,95,98,99,90,15,160023,208
Rara,P,Sidoarjo,12,5,90,95,95,90,90,95,95,99,92,90,96,97,95,95,93,97,90,91,15,160024,208
Ratih,P,Malang,13,3,90,90,90,95,95,90,91,90,90,97,92,98,100,91,90,91,95,99,16,160025,208
Ratna,P,Surabaya,14,2,91,97,91,90,99,96,100,100,90,98,95,95,95,90,90,95,100,96,16,160026,208
Rina,P,Sidoarjo,13,2,93,96,99,95,90,95,100,92,97,98,95,95,95,95,96,100,100,95,15,160027,208
Sri,P,Jakarta,13,5,91,100,91,95,90,90,91,90,91,97,95,90,100,96,93,95,95,93,15,160028,208
Yoga,L,Gresik,13,4,100,93,100,93,99,100,100,95,100,90,91,100,90,99,93,95,95,95,15,160029,208
Yudha,L,Sidoarjo,12,2,90,95,91,90,90,90,95,93,92,97,98,100,92,96,98,100,95,98,16,160030,208
