Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,97,100,99,92,95,100,97,90,92,95,90,94,90,90,97,97,95,95,14,160001,210
Amira,P,Surabaya,12,2,100,95,95,100,97,99,97,90,90,100,100,95,95,90,97,100,90,91,14,160002,210
Angga,L,Surabaya,13,3,95,90,90,95,98,90,100,100,100,100,95,90,90,92,98,90,93,100,16,160003,210
Arif,L,Surabaya,12,2,95,95,95,92,90,98,91,95,92,93,97,92,95,90,95,97,92,100,15,160004,210
Bagus,L,Jakarta,12,2,96,100,100,96,95,95,90,95,90,95,100,100,95,90,97,90,98,90,15,160005,210
Bertha,P,Surabaya,12,4,92,90,99,95,100,97,95,95,93,90,97,94,90,99,95,90,90,90,15,160006,210
Chandra,L,Jakarta,13,3,96,95,91,99,90,94,100,90,99,95,90,90,95,91,100,97,100,95,16,160007,210
Dewi,P,Gresik,14,2,90,100,100,95,99,99,91,97,100,91,95,95,98,90,90,95,95,96,16,160008,210
Endah,P,Gresik,13,5,95,95,100,100,94,98,96,100,95,90,95,100,98,95,95,92,100,95,16,160009,210
Eva,P,Sidoarjo,13,2,90,94,95,95,100,95,95,90,90,100,97,95,90,90,90,90,93,90,16,160010,210
Farah,P,Surabaya,12,2,100,95,95,93,93,92,92,99,94,91,97,95,97,99,90,96,90,95,16,160011,210
Gita,P,Surabaya,14,2,94,90,98,98,98,100,95,100,90,94,90,100,100,100,100,95,95,91,16,160012,210
Ida,P,Gresik,13,2,90,91,95,95,100,100,94,90,90,98,92,93,99,90,90,95,100,96,14,160013,210
Ira,P,Malang,13,5,100,90,95,100,97,97,100,95,100,95,98,95,90,96,91,95,90,95,14,160014,210
Jeni,P,Surabaya,13,5,93,95,95,95,95,100,95,100,95,95,96,95,90,90,94,99,100,90,13,160015,210
Juwita,P,Surabaya,13,2,93,91,94,100,100,91,95,99,95,95,100,93,90,90,95,99,93,90,16,160016,210
Karina,P,Gresik,13,2,95,92,90,94,95,92,91,95,98,100,92,100,90,96,99,99,90,90,15,160017,210
Luthfi,L,Sidoarjo,12,2,95,94,90,95,90,92,93,95,97,90,91,93,99,95,91,95,95,93,16,160018,210
Mahendra,L,Surabaya,13,3,90,95,95,100,100,92,90,90,94,95,100,90,92,95,95,95,95,95,13,160019,210
Mega,P,Surabaya,13,3,97,95,100,97,90,95,90,100,96,90,90,95,100,95,100,95,90,91,13,160020,210
Pasha,L,Jakarta,13,2,100,99,96,91,90,95,95,92,95,90,94,90,95,100,90,95,96,90,15,160021,210
Pramana,L,Gresik,13,4,90,90,90,95,100,95,100,100,90,92,95,100,90,95,95,100,100,100,15,160022,210
Rahmat,L,Sidoarjo,13,3,90,91,90,93,91,90,99,95,97,90,95,90,100,90,95,95,95,90,15,160023,210
Rara,P,Sidoarjo,12,5,90,95,95,90,90,95,95,96,98,97,97,100,95,100,93,95,90,97,15,160024,210
Ratih,P,Malang,13,3,90,99,90,95,95,90,93,90,90,97,94,93,100,98,90,91,95,91,16,160025,210
Ratna,P,Surabaya,14,2,94,91,90,90,96,99,100,97,90,99,95,95,95,90,90,95,100,91,16,160026,210
Rina,P,Sidoarjo,13,2,96,91,95,95,90,95,100,97,99,100,97,95,95,96,90,100,100,95,15,160027,210
Sri,P,Jakarta,13,5,92,91,96,95,90,90,99,90,92,99,95,90,100,98,90,95,95,98,15,160028,210
Yoga,L,Gresik,13,4,100,91,100,94,93,94,100,95,100,90,97,93,90,99,100,95,95,95,15,160029,210
Yudha,L,Sidoarjo,12,2,90,96,92,90,90,90,95,99,95,100,91,100,98,98,95,100,95,96,16,160030,210
