Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,94,100,92,95,96,100,97,90,96,95,90,96,90,90,98,98,97,95,14,160001,103
Amira,P,Surabaya,12,2,100,92,95,100,94,96,95,90,90,100,94,93,95,90,98,92,90,100,14,160002,103
Angga,L,Surabaya,13,3,95,97,98,95,100,90,100,93,100,100,95,90,90,97,95,90,93,96,16,160003,103
Arif,L,Surabaya,12,2,95,95,95,93,90,91,93,95,91,99,90,93,95,90,95,99,97,100,15,160004,103
Bagus,L,Jakarta,12,2,98,100,100,98,95,95,98,95,90,94,100,100,90,90,97,90,93,90,15,160005,103
Bertha,P,Surabaya,12,4,94,90,98,95,100,99,95,95,95,90,98,92,90,92,95,90,90,90,15,160006,103
Chandra,L,Jakarta,13,3,92,91,96,91,90,90,100,90,91,95,90,90,95,91,100,99,96,93,16,160007,103
Dewi,P,Gresik,14,2,90,94,100,95,93,90,90,99,100,90,94,95,94,90,91,95,95,100,16,160008,103
Endah,P,Gresik,13,5,95,97,94,100,97,98,97,93,94,90,95,100,94,95,95,96,100,95,16,160009,103
Eva,P,Sidoarjo,13,2,90,100,95,98,100,95,93,90,90,94,98,95,90,95,90,90,91,90,16,160010,103
Farah,P,Surabaya,12,2,100,95,95,93,91,91,98,98,97,97,98,95,90,98,90,96,90,95,16,160011,103
Gita,P,Surabaya,14,2,99,90,91,91,96,100,95,100,90,95,90,97,100,100,93,95,95,100,16,160012,103
Ida,P,Gresik,13,2,90,92,95,95,92,100,98,90,97,99,95,94,91,90,90,95,100,92,14,160013,103
Ira,P,Malang,13,5,100,90,95,100,94,90,100,95,100,95,99,95,90,95,91,95,99,95,14,160014,103
Jeni,P,Surabaya,13,5,98,95,95,95,95,100,92,100,95,95,95,95,90,90,92,100,100,90,13,160015,103
Juwita,P,Surabaya,13,2,93,95,99,100,100,91,95,96,95,95,100,96,90,90,95,93,92,90,16,160016,103
Karina,P,Gresik,13,2,92,99,92,95,99,93,92,95,91,100,90,100,90,96,98,91,90,90,15,160017,103
Luthfi,L,Sidoarjo,12,2,95,91,90,95,90,94,95,95,99,100,93,96,97,95,96,95,99,99,16,160018,103
Mahendra,L,Surabaya,13,3,90,95,95,100,94,92,90,90,92,95,100,99,94,97,95,95,95,95,13,160019,103
Mega,P,Surabaya,13,3,97,95,97,98,91,100,90,97,99,90,90,95,91,95,100,100,98,100,13,160020,103
Pasha,L,Jakarta,13,2,97,98,100,94,95,95,95,93,90,99,96,90,95,100,92,95,95,90,15,160021,103
Pramana,L,Gresik,13,4,90,90,90,95,97,95,100,100,95,91,95,100,90,95,95,92,90,100,15,160022,103
Rahmat,L,Sidoarjo,13,3,90,91,90,98,93,90,91,93,97,90,95,90,100,90,95,98,98,90,15,160023,103
Rara,P,Sidoarjo,12,5,90,95,95,90,90,95,95,92,95,96,93,94,95,96,95,99,90,99,15,160024,103
Ratih,P,Malang,13,3,90,100,90,95,95,90,90,90,90,95,91,98,100,93,90,99,95,97,16,160025,103
Ratna,P,Surabaya,14,2,92,98,92,90,99,97,100,92,90,90,95,95,95,90,90,95,100,91,16,160026,103
Rina,P,Sidoarjo,13,2,95,97,93,95,90,95,100,99,99,94,95,95,95,99,92,100,100,95,15,160027,103
Sri,P,Jakarta,13,5,96,94,99,95,90,90,93,90,99,99,95,90,100,98,91,95,95,90,15,160028,103
Yoga,L,Gresik,13,4,100,98,100,91,98,100,100,95,100,90,92,92,90,98,97,95,95,95,15,160029,103
Yudha,L,Sidoarjo,12,2,90,100,95,90,90,90,95,90,97,98,100,100,97,90,93,100,95,96,16,160030,103
