Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,99,100,93,93,99,100,91,90,93,95,90,95,90,90,93,95,93,95,14,160001,102
Amira,P,Surabaya,12,2,100,100,95,100,92,99,91,90,90,100,95,100,95,90,95,95,90,97,14,160002,102
Angga,L,Surabaya,13,3,95,97,92,95,96,90,100,99,100,94,95,90,90,95,95,90,90,100,16,160003,102
Arif,L,Surabaya,12,2,95,95,95,98,90,97,90,95,91,96,92,90,95,90,95,97,100,100,15,160004,102
Bagus,L,Jakarta,12,2,98,100,100,97,95,95,90,95,90,90,100,100,94,90,95,90,97,90,15,160005,102
Bertha,P,Surabaya,12,4,99,90,100,95,100,91,99,95,90,90,91,99,90,95,95,90,90,90,15,160006,102
Chandra,L,Jakarta,13,3,100,90,91,90,90,96,100,90,93,95,90,90,95,98,100,93,97,97,16,160007,102
Dewi,P,Gresik,14,2,90,98,100,95,94,93,92,99,100,92,100,95,95,90,94,95,95,98,16,160008,102
Endah,P,Gresik,13,5,95,93,93,100,100,93,98,93,93,90,95,100,96,95,95,95,100,95,16,160009,102
Eva,P,Sidoarjo,13,2,90,97,95,100,100,95,95,90,90,91,90,95,90,94,90,90,98,90,16,160010,102
Farah,P,Surabaya,12,2,100,95,95,94,92,90,91,96,99,90,94,95,90,90,90,96,90,95,16,160011,102
Gita,P,Surabaya,14,2,98,90,95,96,94,100,100,96,90,97,90,93,100,100,100,95,95,97,16,160012,102
Ida,P,Gresik,13,2,90,93,95,95,94,95,100,90,95,91,98,98,95,90,90,95,100,95,14,160013,102
Ira,P,Malang,13,5,100,90,95,100,97,95,100,95,100,95,100,95,90,94,93,95,91,95,14,160014,102
Jeni,P,Surabaya,13,5,93,95,95,95,95,100,94,100,95,95,100,95,90,90,100,90,100,90,13,160015,102
Juwita,P,Surabaya,13,2,92,99,92,100,100,93,95,96,95,95,100,97,90,90,95,97,93,90,16,160016,102
Karina,P,Gresik,13,2,96,99,93,96,99,94,98,95,92,100,93,100,90,90,94,90,90,90,15,160017,102
Luthfi,L,Sidoarjo,12,2,95,97,90,95,90,100,93,95,95,94,92,92,100,95,97,95,91,94,16,160018,102
Mahendra,L,Surabaya,13,3,90,95,95,100,91,99,90,90,100,95,100,91,90,100,95,95,95,95,13,160019,102
Mega,P,Surabaya,13,3,90,95,91,97,93,99,90,97,95,90,90,95,90,95,100,100,97,91,13,160020,102
Pasha,L,Jakarta,13,2,91,92,98,97,96,95,95,92,98,95,93,91,95,100,91,95,97,90,15,160021,102
Pramana,L,Gresik,13,4,90,90,90,95,99,95,100,100,92,94,95,100,90,95,95,91,96,100,15,160022,102
Rahmat,L,Sidoarjo,13,3,90,94,90,96,93,90,97,93,98,92,95,90,100,90,95,100,94,90,15,160023,102
Rara,P,Sidoarjo,12,5,90,95,95,90,90,95,95,99,99,96,90,97,95,94,93,99,90,95,15,160024,102
Ratih,P,Malang,13,3,90,95,90,95,95,90,91,90,90,93,98,96,100,99,90,97,95,94,16,160025,102
Ratna,P,Surabaya,14,2,91,95,91,90,92,97,100,98,90,97,95,95,95,90,90,95,100,92,16,160026,102
Rina,P,Sidoarjo,13,2,99,94,96,95,90,95,100,91,90,96,90,95,95,99,96,100,100,95,15,160027,102
Sri,P,Jakarta,13,5,100,93,96,95,90,90,96,90,95,95,95,90,100,95,96,95,95,92,15,160028,102
Yoga,L,Gresik,13,4,100,94,100,95,99,100,100,95,100,90,98,93,90,100,95,95,96,95,15,160029,102
Yudha,L,Sidoarjo,12,2,90,96,95,90,90,90,95,94,99,99,100,100,99,97,90,100,95,94,16,160030,102
