Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,93,100,90,94,98,100,99,90,99,95,90,93,90,90,94,99,97,95,14,160001,207
Amira,P,Surabaya,12,2,100,100,95,100,97,97,100,90,90,100,94,92,95,90,90,91,90,100,14,160002,207
Angga,L,Surabaya,13,3,95,99,92,95,90,90,100,90,100,100,95,90,90,100,96,90,98,93,16,160003,207
Arif,L,Surabaya,12,2,95,95,95,90,90,97,95,95,90,90,99,93,95,90,95,94,95,100,15,160004,207
Bagus,L,Jakarta,12,2,99,100,100,92,95,95,97,95,90,99,100,100,95,90,96,90,93,90,15,160005,207
Bertha,P,Surabaya,12,4,95,90,98,95,100,100,95,95,93,90,99,97,90,97,95,90,90,90,15,160006,207
Chandra,L,Jakarta,13,3,91,92,95,97,90,91,100,90,93,95,90,90,95,96,100,92,91,100,16,160007,207
Dewi,P,Gresik,14,2,90,100,100,95,93,95,97,97,100,98,97,95,97,90,99,95,95,96,16,160008,207
Endah,P,Gresik,13,5,95,95,97,100,91,97,96,91,99,90,95,100,100,95,95,90,100,95,16,160009,207
Eva,P,Sidoarjo,13,2,90,94,95,97,100,95,96,90,90,100,90,95,90,97,90,90,99,90,16,160010,207
Farah,P,Surabaya,12,2,100,95,95,94,96,97,96,99,91,90,95,95,99,95,90,90,90,95,16,160011,207
Gita,P,Surabaya,14,2,100,90,97,94,95,100,96,90,90,94,90,94,100,100,92,95,95,92,16,160012,207
Ida,P,Gresik,13,2,90,96,95,95,94,90,91,90,97,100,91,97,90,90,90,95,100,94,14,160013,207
Ira,P,Malang,13,5,100,90,95,100,93,94,100,95,100,95,90,95,90,97,100,95,94,95,14,160014,207
Jeni,P,Surabaya,13,5,100,95,95,95,95,100,98,100,95,95,93,95,90,90,96,91,100,90,13,160015,207
Juwita,P,Surabaya,13,2,90,97,95,100,100,93,95,91,95,95,100,100,90,90,95,99,92,90,16,160016,207
Karina,P,Gresik,13,2,96,97,98,90,92,93,99,95,96,100,96,100,90,100,93,95,90,90,15,160017,207
Luthfi,L,Sidoarjo,12,2,95,97,90,95,90,90,97,95,99,100,94,93,91,95,100,95,90,98,16,160018,207
Mahendra,L,Surabaya,13,3,90,95,95,100,92,91,90,90,94,95,100,98,99,92,95,95,95,95,13,160019,207
Mega,P,Surabaya,13,3,93,95,94,94,97,100,90,95,96,90,90,95,100,95,100,91,96,95,13,160020,207
Pasha,L,Jakarta,13,2,99,93,92,100,90,95,95,92,93,96,92,93,95,100,93,95,92,90,15,160021,207
Pramana,L,Gresik,13,4,90,90,90,95,91,95,100,100,98,91,95,100,90,95,95,95,100,100,15,160022,207
Rahmat,L,Sidoarjo,13,3,90,99,90,100,99,90,99,94,99,93,95,90,100,90,95,94,96,90,15,160023,207
Rara,P,Sidoarjo,12,5,90,95,95,90,90,95,95,95,96,95,93,90,95,93,92,93,90,97,15,160024,207
Ratih,P,Malang,13,3,90,98,90,95,95,90,100,90,90,97,99,96,100,100,90,99,95,95,16,160025,207
Ratna,P,Surabaya,14,2,98,90,96,90,90,90,100,93,90,99,95,95,95,90,90,95,100,95,16,160026,207
Rina,P,Sidoarjo,13,2,98,94,96,95,90,95,100,90,97,94,95,95,95,96,100,100,100,95,15,160027,207
Sri,P,Jakarta,13,5,99,91,94,95,90,90,96,90,98,94,95,90,100,90,99,95,95,95,15,160028,207
Yoga,L,Gresik,13,4,100,92,100,95,93,92,100,95,100,90,95,93,90,96,100,95,93,95,15,160029,207
Yudha,L,Sidoarjo,12,2,90,94,96,90,90,90,95,99,96,91,99,100,93,90,90,100,95,96,16,160030,207
