Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,15,4,91,100,91,100,90,94,98,100,98,92,93,96,91,91,98,94,90,94,16,160091,210
Deni,L,Malang,15,4,99,97,93,91,92,100,99,96,96,91,96,97,100,93,99,94,93,98,16,160092,210
Eko,L,Surabaya,15,3,90,96,97,91,96,95,97,94,96,93,91,97,92,97,92,95,99,100,16,160093,210
Galuh,P,Surabaya,15,4,96,97,95,98,93,97,99,97,94,92,100,98,98,94,98,99,96,99,16,160094,210
Gibran,L,Surabaya,14,3,95,90,95,95,94,99,94,92,91,90,90,97,98,91,94,99,92,92,16,160095,210
Githa,P,Sidoarjo,14,5,98,90,94,93,91,97,99,93,91,100,95,90,100,99,91,95,96,90,16,160096,210
Hani,P,Malang,15,2,100,94,92,97,94,92,97,98,100,99,99,100,96,92,96,98,95,90,13,160097,210
Hilda,P,Sidoarjo,15,3,94,91,93,92,92,96,94,94,93,96,100,94,94,97,99,93,98,98,14,160098,210
Jaya,L,Surabaya,15,3,100,98,98,95,93,96,98,96,93,93,95,92,98,95,93,97,91,93,16,160099,210
Kasih,P,Surabaya,15,5,99,94,92,94,98,99,90,100,98,94,95,96,94,90,95,93,93,95,15,160100,210
Krisna,L,Malang,15,2,95,96,98,92,95,97,99,97,98,96,98,99,99,97,91,90,95,94,14,160101,210
Leni,P,Gresik,15,4,96,94,95,95,97,92,95,98,90,95,91,97,100,95,95,90,94,96,15,160102,210
Lestari,P,Surabaya,14,5,92,99,98,96,99,93,98,95,93,95,97,97,93,93,95,94,96,95,16,160103,210
Luki,L,Jakarta,15,3,97,98,100,91,95,92,93,97,99,93,100,90,100,90,90,91,97,90,16,160104,210
Mustofa,L,Surabaya,14,2,94,99,93,90,95,94,91,99,93,98,90,96,91,90,97,90,99,92,14,160105,210
Nanda,P,Surabaya,16,4,100,99,95,95,92,94,97,90,93,91,90,91,90,93,91,92,96,91,15,160106,210
Naufal,L,Surabaya,15,2,95,99,91,98,90,90,100,94,94,100,95,92,94,95,91,92,95,91,16,160107,210
Oktavia,P,Sidoarjo,15,4,99,97,94,96,90,99,94,91,98,93,92,93,90,100,97,98,96,94,16,160108,210
Olivia,P,Malang,15,4,93,92,98,91,93,99,92,91,94,91,93,96,97,94,94,98,95,95,15,160109,210
Qori,L,Surabaya,16,5,95,96,94,93,100,100,92,96,93,95,98,94,95,93,93,94,98,90,16,160110,210
Raditya,L,Surabaya,15,2,90,97,94,93,96,97,95,93,92,91,97,100,100,92,97,100,98,99,14,160111,210
Rifqi,L,Jakarta,15,2,96,92,93,93,94,90,93,97,98,93,92,93,97,93,94,90,97,96,15,160112,210
Syafiq,L,Surabaya,16,4,97,90,99,96,94,92,93,98,91,92,99,90,96,97,91,100,93,95,16,160113,210
Ully,P,Surabaya,15,3,94,90,92,96,99,90,99,99,92,99,97,93,95,90,90,91,93,97,15,160114,210
Umi,P,Malang,15,4,91,95,99,96,97,98,93,93,95,99,98,92,99,99,95,98,97,96,15,160115,210
Victor,L,Sidoarjo,15,5,92,93,95,96,92,99,95,93,91,97,92,94,90,98,100,98,98,96,14,160116,210
Viona,P,Sidoarjo,15,5,95,95,92,99,94,91,92,93,93,94,99,94,98,98,90,98,96,95,16,160117,210
Wahyu,L,Surabaya,15,2,99,96,91,93,91,92,93,98,98,98,93,92,91,95,93,95,96,93,16,160118,210
Yanti,P,Malang,15,4,99,97,100,100,96,95,92,95,96,99,99,90,99,93,91,99,90,94,16,160119,210
Zaky,L,Malang,15,3,96,92,97,93,90,98,97,97,92,93,100,91,99,90,93,91,93,97,15,160120,210
