Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,15,4,80,90,85,80,85,80,85,90,90,80,75,85,80,95,95,80,90,100,16,160091,207
Deni,L,Malang,15,4,75,80,80,80,75,90,100,80,85,90,75,75,100,75,85,100,90,95,15,160092,207
Eko,L,Surabaya,15,3,95,80,80,75,85,95,80,100,90,90,80,85,90,85,80,100,90,85,16,160093,207
Galuh,P,Surabaya,15,4,85,100,95,95,95,90,75,90,90,85,95,85,80,95,85,75,85,90,16,160094,207
Gibran,L,Surabaya,14,3,95,90,90,90,85,85,90,85,95,90,95,95,95,80,95,85,90,90,14,160095,207
Githa,P,Sidoarjo,14,5,95,100,85,95,85,95,95,100,95,100,90,90,95,90,90,100,85,90,16,160096,207
Hani,P,Malang,15,2,95,85,90,80,90,90,90,75,80,80,80,90,85,85,75,100,100,75,14,160097,207
Hilda,P,Sidoarjo,15,3,75,95,80,95,100,90,85,90,85,85,80,85,85,95,80,95,90,95,16,160098,207
Jaya,L,Surabaya,15,3,75,85,90,95,100,80,100,85,85,95,80,85,100,90,95,80,75,80,15,160099,207
Kasih,P,Surabaya,15,5,85,95,80,80,90,85,90,90,90,100,90,80,90,80,80,75,90,100,16,160100,207
Krisna,L,Malang,15,2,80,100,90,85,95,95,100,85,100,90,80,80,75,80,80,100,90,90,14,160101,207
Leni,P,Gresik,15,4,90,80,80,90,90,80,95,95,90,75,100,85,85,90,80,75,100,90,16,160102,207
Lestari,P,Surabaya,14,5,80,95,100,85,75,80,85,90,85,85,100,95,85,100,95,100,85,90,16,160103,207
Luki,L,Jakarta,15,3,80,80,95,90,75,90,100,90,90,95,75,75,100,100,80,85,85,80,15,160104,207
Mustofa,L,Surabaya,14,2,75,85,75,80,95,95,85,95,95,95,75,75,90,100,85,95,85,80,14,160105,207
Nanda,P,Surabaya,16,4,85,95,95,95,95,80,85,90,80,100,75,95,100,80,80,80,95,85,13,160106,207
Naufal,L,Surabaya,15,2,80,95,95,95,80,90,100,100,95,95,95,75,80,100,85,90,95,80,13,160107,207
Oktavia,P,Sidoarjo,15,4,85,85,90,75,75,85,85,95,95,85,95,80,85,80,90,80,95,95,15,160108,207
Olivia,P,Malang,15,4,95,85,80,75,75,90,80,80,95,90,75,75,80,85,95,90,85,95,13,160109,207
Qori,L,Surabaya,16,5,85,90,85,90,75,80,85,85,80,85,90,80,90,80,90,100,95,80,16,160110,207
Raditya,L,Surabaya,15,2,75,75,85,80,85,80,90,90,85,100,100,80,90,85,90,85,90,100,16,160111,207
Rifqi,L,Jakarta,15,2,75,85,80,85,80,90,90,100,80,80,90,90,95,75,85,75,90,75,13,160112,207
Syafiq,L,Surabaya,16,4,90,100,100,100,90,90,80,85,85,85,90,75,90,80,90,85,90,80,13,160113,207
Ully,P,Surabaya,15,3,100,95,95,95,75,90,85,95,85,90,90,75,95,90,95,85,90,95,16,160114,207
Umi,P,Malang,15,4,90,95,90,80,90,75,75,90,75,90,95,85,95,95,100,90,75,95,14,160115,207
Victor,L,Sidoarjo,15,5,100,85,95,100,90,80,90,90,90,85,80,90,100,80,95,80,90,75,16,160116,207
Viona,P,Sidoarjo,15,5,80,80,90,85,95,100,90,95,95,80,90,85,90,80,90,100,75,85,16,160117,207
Wahyu,L,Surabaya,15,2,95,95,95,95,85,100,95,95,75,85,80,100,95,85,80,85,80,100,16,160118,207
Yanti,P,Malang,15,4,90,90,95,90,100,100,90,90,90,95,90,90,90,80,95,85,95,90,16,160119,207
Zaky,L,Malang,15,3,80,80,80,100,80,80,75,80,100,100,95,85,95,85,80,85,85,95,16,160120,207
