Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Chiko,L,Malang,15,4,95,80,85,100,90,95,85,90,80,90,85,95,95,85,95,90,80,95,16,160091,203
Deni,L,Malang,15,4,80,75,80,90,95,100,85,100,95,95,85,95,95,80,75,85,95,95,16,160092,203
Eko,L,Surabaya,15,3,80,90,90,95,100,85,90,90,85,85,90,90,85,80,75,100,75,80,16,160093,203
Galuh,P,Surabaya,15,4,90,95,85,95,90,95,95,75,85,95,75,100,90,75,75,75,95,95,16,160094,203
Gibran,L,Surabaya,14,3,75,90,90,80,85,95,75,90,85,80,100,75,75,95,100,85,90,85,16,160095,203
Githa,P,Sidoarjo,14,5,80,80,80,85,95,100,90,85,90,85,85,85,90,85,95,85,85,95,15,160096,203
Hani,P,Malang,15,2,80,100,85,75,90,75,95,85,85,90,95,100,85,75,90,100,75,85,13,160097,203
Hilda,P,Sidoarjo,15,3,80,85,75,85,75,95,80,85,95,75,75,80,80,95,90,80,80,85,16,160098,203
Jaya,L,Surabaya,15,3,85,75,90,85,80,85,90,90,80,100,80,100,80,90,95,85,90,75,16,160099,203
Kasih,P,Surabaya,15,5,75,90,95,80,80,95,80,85,95,95,90,100,100,95,100,85,95,80,16,160100,203
Krisna,L,Malang,15,2,80,100,75,90,95,90,100,85,95,95,90,85,85,90,80,90,90,75,15,160101,203
Leni,P,Gresik,15,4,90,85,80,85,90,80,90,80,90,85,100,85,95,90,85,95,75,90,13,160102,203
Lestari,P,Surabaya,14,5,80,80,85,75,100,80,75,80,75,85,100,75,85,95,80,85,95,100,13,160103,203
Luki,L,Jakarta,15,3,95,75,85,100,90,85,95,85,90,90,85,95,95,95,90,90,80,85,16,160104,203
Mustofa,L,Surabaya,14,2,95,85,80,95,85,95,85,95,80,85,80,95,90,95,100,100,80,80,16,160105,203
Nanda,P,Surabaya,16,4,90,80,80,95,85,95,100,85,95,90,100,80,85,80,90,75,75,100,15,160106,203
Naufal,L,Surabaya,15,2,90,90,80,80,85,90,100,75,75,90,80,100,95,80,80,85,80,75,15,160107,203
Oktavia,P,Sidoarjo,15,4,85,90,80,95,90,85,85,95,85,75,85,95,80,90,90,95,85,100,16,160108,203
Olivia,P,Malang,15,4,100,90,85,90,90,85,95,90,75,90,90,85,90,75,90,85,80,80,15,160109,203
Qori,L,Surabaya,16,5,100,75,95,80,75,100,75,95,95,85,90,100,90,95,100,95,75,75,15,160110,203
Raditya,L,Surabaya,15,2,100,80,90,95,90,95,75,95,90,95,85,80,90,90,95,80,95,95,15,160111,203
Rifqi,L,Jakarta,15,2,80,100,85,80,100,90,90,95,85,100,80,90,80,80,85,80,100,95,16,160112,203
Syafiq,L,Surabaya,16,4,100,95,100,90,75,95,75,90,95,80,80,85,85,95,80,95,90,80,15,160113,203
Ully,P,Surabaya,15,3,85,90,90,80,80,75,100,80,90,75,100,90,90,80,85,85,85,90,16,160114,203
Umi,P,Malang,15,4,80,80,95,85,95,80,75,80,75,95,90,95,80,80,85,95,75,95,14,160115,203
Victor,L,Sidoarjo,15,5,85,90,75,100,80,95,80,75,95,85,90,95,85,85,85,85,75,85,15,160116,203
Viona,P,Sidoarjo,15,5,75,100,90,95,95,85,95,95,100,90,75,80,90,85,90,85,90,75,15,160117,203
Wahyu,L,Surabaya,15,2,90,100,80,85,95,100,95,85,80,80,90,75,80,95,90,80,85,95,16,160118,203
Yanti,P,Malang,15,4,75,80,80,100,90,95,85,90,85,85,85,85,85,90,75,100,85,95,15,160119,203
Zaky,L,Malang,15,3,80,80,80,85,80,95,80,75,75,90,80,85,100,85,85,90,90,90,13,160120,203
