Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,15,4,75,80,100,95,85,95,90,80,90,100,85,80,100,80,95,80,90,95,15,160031,110
Bella,P,Surabaya,14,5,80,75,85,95,95,80,75,75,95,95,100,95,85,80,85,75,80,75,14,160032,110
Cakra,L,Surabaya,14,2,90,80,90,75,90,95,85,95,75,95,75,80,100,90,80,90,100,100,15,160033,110
Citra,P,Gresik,15,3,100,100,85,100,100,85,85,90,80,75,75,75,95,85,80,80,75,95,15,160034,110
Citra,P,Malang,14,2,95,85,80,80,85,85,95,90,80,90,85,100,85,100,90,100,75,100,15,160035,110
Desi,P,Jakarta,14,5,90,85,85,90,100,75,85,80,80,90,95,90,95,90,100,100,75,75,16,160036,110
Diah,P,Surabaya,15,4,85,100,75,95,85,95,95,95,95,100,95,90,80,90,100,80,85,90,14,160037,110
Fani,P,Surabaya,15,4,90,75,90,85,80,90,85,90,85,85,95,85,95,75,90,90,95,80,15,160038,110
Farhan,L,Gresik,15,2,100,95,100,100,85,85,80,100,100,100,95,95,100,80,85,80,85,100,13,160039,110
Fikri,L,Gresik,15,3,80,95,100,95,90,80,80,90,85,90,80,95,80,90,85,75,85,75,15,160040,110
Hanif,L,Malang,15,3,90,90,85,95,100,75,80,80,95,85,75,75,80,90,100,90,80,85,14,160041,110
Indra,L,Surabaya,15,2,80,85,85,75,90,80,95,85,85,100,95,80,100,80,95,75,90,80,14,160042,110
Intan,P,Malang,15,2,95,80,80,95,75,90,100,95,90,85,85,95,90,100,85,95,85,75,16,160043,110
Irfan,L,Gresik,15,4,80,85,95,100,75,95,95,95,80,100,85,85,90,95,85,95,85,75,14,160044,110
Kunto,L,Malang,15,5,100,100,75,85,90,90,85,75,75,95,85,75,80,80,90,90,95,95,16,160045,110
Laksamana,L,Gresik,14,3,95,80,90,100,90,95,90,90,90,85,80,85,80,95,95,85,85,80,16,160046,110
Mita,P,Surabaya,14,5,75,95,85,90,80,85,75,90,85,80,85,85,75,80,100,95,85,85,15,160047,110
Nia,P,Surabaya,16,4,95,95,90,95,80,90,80,100,75,80,75,90,100,90,100,90,85,80,16,160048,110
Opan,L,Surabaya,14,5,95,95,85,95,90,80,85,85,90,100,85,100,75,80,95,85,90,90,15,160049,110
Prasetyo,L,Surabaya,15,2,85,90,80,100,90,90,80,95,90,85,100,95,95,100,90,100,95,80,16,160050,110
Qori,L,Surabaya,14,3,80,80,90,100,85,95,100,80,85,95,80,90,100,80,90,95,80,85,16,160051,110
Satria,L,Surabaya,15,3,85,85,85,95,100,100,90,90,90,100,95,80,95,80,75,90,85,90,16,160052,110
Tama,L,Malang,15,5,80,80,75,100,95,95,90,95,80,95,95,85,85,90,90,90,85,95,15,160053,110
Tania,P,Malang,15,3,75,85,75,100,85,85,90,75,90,80,80,100,90,75,85,95,85,100,16,160054,110
Toni,L,Jakarta,14,3,80,95,100,95,75,75,80,90,80,85,85,90,85,85,95,90,80,100,14,160055,110
Usman,L,Gresik,14,5,90,95,80,95,95,90,85,95,85,95,75,100,95,80,80,95,85,85,16,160056,110
Utari,P,Surabaya,15,2,100,80,90,75,95,90,80,75,90,95,90,100,85,85,80,80,90,75,16,160057,110
Vira,P,Malang,15,3,80,90,95,85,80,80,75,85,80,90,80,80,75,85,80,90,90,85,15,160058,110
Wira,L,Malang,15,3,100,85,85,85,90,90,90,75,90,90,90,80,90,90,85,85,95,85,16,160059,110
Zaki,L,Surabaya,15,5,95,95,90,90,80,80,95,85,90,85,90,90,100,90,80,85,75,95,16,160060,110
