Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,15,4,75,100,95,90,80,100,90,90,95,80,95,85,80,75,85,95,80,90,13,160031,210
Bella,P,Surabaya,14,5,95,75,100,80,90,90,90,75,95,80,85,85,100,80,85,85,90,100,15,160032,210
Cakra,L,Surabaya,14,2,95,90,80,80,90,95,75,95,95,85,90,80,100,85,85,80,80,80,16,160033,210
Citra,P,Gresik,15,3,85,85,95,85,75,90,95,85,90,80,90,85,100,85,85,100,85,90,15,160034,210
Citra,P,Malang,14,2,95,80,85,85,95,80,85,100,85,85,85,100,90,75,90,80,80,95,16,160035,210
Desi,P,Jakarta,14,5,85,95,80,95,85,95,85,90,75,90,95,90,80,75,100,75,90,90,13,160036,210
Diah,P,Surabaya,15,4,85,95,75,95,80,100,75,100,95,75,100,80,80,90,85,100,85,100,16,160037,210
Fani,P,Surabaya,15,4,100,75,80,75,85,75,75,75,100,100,80,90,100,90,95,85,85,80,16,160038,210
Farhan,L,Gresik,15,2,85,95,85,90,100,80,90,90,85,95,95,90,90,90,80,85,90,80,16,160039,210
Fikri,L,Gresik,15,3,75,95,90,90,80,90,75,80,80,90,80,75,80,80,95,75,95,85,16,160040,210
Hanif,L,Malang,15,3,95,90,95,90,85,90,75,100,85,85,80,85,90,85,90,100,90,95,16,160041,210
Indra,L,Surabaya,15,2,85,90,80,85,80,75,85,100,100,85,95,80,75,90,80,85,85,95,13,160042,210
Intan,P,Malang,15,2,90,80,80,85,75,80,80,85,95,100,85,85,90,80,75,95,85,90,13,160043,210
Irfan,L,Gresik,15,4,80,75,90,80,80,85,100,85,85,80,90,75,100,80,90,95,85,90,16,160044,210
Kunto,L,Malang,15,5,85,90,80,80,95,80,90,85,100,75,90,100,80,95,85,95,90,80,13,160045,210
Laksamana,L,Gresik,14,3,90,95,90,75,100,85,100,95,75,90,85,100,90,75,100,80,80,80,15,160046,210
Mita,P,Surabaya,14,5,75,90,75,85,95,85,90,100,75,80,75,90,80,80,80,95,85,75,13,160047,210
Nia,P,Surabaya,16,4,90,80,95,80,95,75,80,100,90,100,80,80,95,80,95,75,75,85,16,160048,210
Opan,L,Surabaya,14,5,75,90,95,95,80,80,90,85,75,80,95,75,80,75,80,90,80,95,16,160049,210
Prasetyo,L,Surabaya,15,2,90,80,75,90,100,80,80,85,90,90,95,90,90,85,85,75,95,85,14,160050,210
Qori,L,Surabaya,14,3,75,100,100,75,95,95,95,90,85,75,85,85,100,85,90,95,90,90,16,160051,210
Satria,L,Surabaya,15,3,85,90,80,100,95,85,85,90,80,100,75,80,80,85,85,80,80,90,15,160052,210
Tama,L,Malang,15,5,90,90,90,95,85,80,100,75,85,90,90,75,90,100,75,100,90,85,14,160053,210
Tania,P,Malang,15,3,85,75,75,75,90,85,80,75,80,95,80,85,95,90,85,95,85,90,14,160054,210
Toni,L,Jakarta,14,3,90,95,75,75,90,90,75,75,80,85,95,95,90,90,95,95,95,90,16,160055,210
Usman,L,Gresik,14,5,75,85,100,80,80,100,95,100,85,100,90,95,75,100,100,75,95,85,15,160056,210
Utari,P,Surabaya,15,2,95,80,85,95,95,75,95,95,90,80,90,100,85,75,75,80,90,90,16,160057,210
Vira,P,Malang,15,3,95,75,75,85,90,75,95,95,85,90,95,75,95,85,85,95,90,80,16,160058,210
Wira,L,Malang,15,3,90,90,90,80,85,75,85,100,100,90,100,100,90,80,95,80,80,90,14,160059,210
Zaki,L,Surabaya,15,5,90,80,95,95,95,95,95,80,85,80,80,80,100,85,75,75,80,90,14,160060,210
