Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bima,L,Surabaya,14,4,95,95,85,95,80,80,75,85,75,100,95,80,95,85,95,85,80,90,16,160211,103
Candra,L,Sidoarjo,14,2,100,75,90,80,75,75,90,90,95,75,85,75,85,90,80,80,80,80,13,160212,103
Cempaka,P,Surabaya,14,4,100,90,85,90,85,90,95,95,95,90,85,90,100,80,95,80,80,80,16,160213,103
Cici,P,Malang,13,3,100,80,95,90,95,100,85,95,75,80,95,100,90,75,85,85,90,80,16,160214,103
Cindy,P,Gresik,14,2,85,90,85,95,100,75,90,80,90,90,85,100,90,85,85,100,75,75,14,160215,103
Daffa,L,Malang,14,3,85,100,95,95,100,90,85,90,100,80,95,95,80,80,85,90,80,85,16,160216,103
Faisal,L,Surabaya,13,5,85,100,90,95,90,80,85,75,75,95,100,80,75,85,90,75,75,75,16,160217,103
Fira,P,Sidoarjo,14,2,100,95,80,75,85,90,95,75,75,90,80,85,90,100,85,100,75,80,13,160218,103
Fitria,P,Gresik,13,5,95,80,90,90,95,95,90,90,75,75,90,90,85,100,100,75,75,80,16,160219,103
Galih,L,Surabaya,15,4,80,85,80,90,100,90,80,80,95,95,85,80,85,90,75,75,80,90,16,160220,103
Genta,L,Surabaya,14,5,90,90,80,100,75,75,75,90,100,100,95,80,100,80,95,85,75,100,14,160221,103
Gisel,P,Surabaya,15,3,100,100,95,95,80,100,90,90,95,90,80,85,100,80,80,80,90,90,16,160222,103
Hani,P,Surabaya,14,4,95,95,95,95,95,85,90,80,80,75,85,100,100,80,80,95,95,80,15,160223,103
Indah,P,Sidoarjo,14,4,75,100,95,80,85,80,100,85,95,95,100,80,90,85,90,95,95,95,16,160224,103
Ines,P,Surabaya,14,4,95,85,95,75,100,90,75,95,100,75,85,85,80,100,100,85,100,85,16,160225,103
Juni,P,Jakarta,14,2,90,95,75,90,85,90,90,90,90,90,95,85,80,75,85,75,95,80,15,160226,103
Kamila,P,Surabaya,14,5,100,85,75,85,90,90,100,75,95,85,75,90,80,100,90,95,75,95,16,160227,103
Laila,P,Sidoarjo,14,5,85,90,90,90,90,80,75,85,90,75,90,85,95,75,85,85,90,100,14,160228,103
Lili,P,Surabaya,13,5,85,80,95,80,95,75,95,90,75,100,95,90,80,90,85,85,90,95,15,160229,103
Miko,L,Surabaya,15,3,85,80,95,95,100,80,95,100,85,95,90,95,80,85,80,80,95,80,15,160230,103
Nila,P,Surabaya,13,3,95,75,100,95,80,85,95,90,85,75,95,90,95,80,100,95,80,90,13,160231,103
Nina,P,Sidoarjo,13,2,90,85,95,90,85,80,85,75,90,75,100,95,90,95,100,95,95,100,16,160232,103
Riri,P,Surabaya,13,4,95,75,80,85,80,85,90,90,100,85,100,75,75,95,90,95,80,90,15,160233,103
Selvi,P,Surabaya,14,2,80,85,95,90,85,80,100,95,80,80,80,90,80,90,100,95,85,80,16,160234,103
Surya,L,Sidoarjo,14,4,95,85,90,85,75,80,80,80,90,80,80,85,95,80,100,80,90,85,16,160235,103
Syahrul,L,Gresik,14,5,85,95,80,80,95,95,75,85,90,75,100,75,80,85,80,90,95,80,14,160236,103
Titi,P,Surabaya,15,2,85,80,80,85,80,80,80,100,80,80,90,90,95,85,80,95,85,85,14,160237,103
Uli,P,Surabaya,13,4,90,90,85,100,95,100,95,100,80,80,80,80,100,80,90,75,75,85,15,160238,103
Wawan,L,Surabaya,14,4,80,75,95,95,100,90,80,90,85,80,95,80,80,95,75,100,95,95,16,160239,103
Wenny,P,Surabaya,15,5,95,85,90,75,100,100,80,85,75,95,75,75,90,100,80,100,80,80,16,160240,103
