Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bima,L,Surabaya,14,4,85,100,90,80,75,75,75,100,90,85,95,80,100,85,95,90,85,95,14,160211,205
Candra,L,Sidoarjo,14,2,80,80,85,85,85,85,80,95,80,95,95,95,75,95,90,95,80,95,14,160212,205
Cempaka,P,Surabaya,14,4,75,80,95,95,90,85,75,85,100,85,85,75,80,75,95,80,90,85,14,160213,205
Cici,P,Malang,13,3,85,95,80,85,95,95,80,85,90,80,80,95,90,80,85,100,90,85,16,160214,205
Cindy,P,Gresik,14,2,90,85,90,90,95,85,95,95,75,90,80,85,90,95,80,100,90,90,14,160215,205
Daffa,L,Malang,14,3,90,85,100,100,95,90,75,95,85,95,85,95,90,75,75,95,95,80,16,160216,205
Faisal,L,Surabaya,13,5,80,75,100,100,75,95,75,75,80,75,85,90,95,90,90,90,75,100,16,160217,205
Fira,P,Sidoarjo,14,2,90,90,80,85,100,100,85,95,85,95,85,85,80,95,100,85,85,80,16,160218,205
Fitria,P,Gresik,13,5,80,90,95,80,90,95,90,75,95,80,90,80,95,100,75,95,80,85,16,160219,205
Galih,L,Surabaya,15,4,95,85,90,90,85,95,95,80,90,100,100,80,75,75,85,80,80,90,16,160220,205
Genta,L,Surabaya,14,5,90,95,85,80,80,90,90,95,100,85,95,90,100,95,95,85,100,75,16,160221,205
Gisel,P,Surabaya,15,3,100,100,90,80,80,90,85,90,80,95,100,75,85,95,80,85,80,100,14,160222,205
Hani,P,Surabaya,14,4,85,100,90,100,95,85,90,95,100,85,95,95,90,90,90,80,90,85,16,160223,205
Indah,P,Sidoarjo,14,4,90,100,75,90,80,75,95,90,90,95,85,75,95,90,90,90,75,100,14,160224,205
Ines,P,Surabaya,14,4,90,85,80,85,85,95,95,95,75,85,85,90,75,90,90,100,100,95,16,160225,205
Juni,P,Jakarta,14,2,85,75,95,85,90,90,75,90,80,80,90,80,85,85,85,100,85,85,16,160226,205
Kamila,P,Surabaya,14,5,95,75,90,85,95,90,90,95,100,80,90,90,90,90,100,90,80,90,13,160227,205
Laila,P,Sidoarjo,14,5,80,85,100,95,85,80,90,75,95,85,95,80,80,75,90,100,90,90,13,160228,205
Lili,P,Surabaya,13,5,85,75,80,90,75,85,85,90,100,75,85,90,90,85,95,90,95,85,16,160229,205
Miko,L,Surabaya,15,3,90,75,85,85,85,100,90,90,100,75,85,95,90,90,90,85,80,100,16,160230,205
Nila,P,Surabaya,13,3,90,90,95,95,80,80,90,80,75,85,95,85,85,85,95,90,90,85,15,160231,205
Nina,P,Sidoarjo,13,2,95,90,80,75,85,90,95,80,90,80,90,75,85,85,90,90,100,90,16,160232,205
Riri,P,Surabaya,13,4,80,100,85,95,90,80,85,90,75,95,75,90,85,100,90,80,95,90,15,160233,205
Selvi,P,Surabaya,14,2,90,85,90,95,75,80,95,85,75,90,100,90,90,95,80,75,100,85,15,160234,205
Surya,L,Sidoarjo,14,4,95,80,80,95,95,95,100,75,85,75,90,100,100,95,90,100,80,90,16,160235,205
Syahrul,L,Gresik,14,5,95,90,85,75,95,80,95,85,75,80,100,75,95,80,85,75,75,80,15,160236,205
Titi,P,Surabaya,15,2,80,75,100,85,90,95,90,95,95,80,75,100,85,95,90,80,95,90,14,160237,205
Uli,P,Surabaya,13,4,95,85,80,90,85,90,85,75,90,85,90,75,75,95,85,95,95,90,16,160238,205
Wawan,L,Surabaya,14,4,75,85,90,80,95,90,90,75,95,80,80,75,100,80,95,85,80,90,14,160239,205
Wenny,P,Surabaya,15,5,90,85,95,75,95,85,85,80,100,90,80,90,80,90,90,95,75,95,16,160240,205
