Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Bima,L,Surabaya,14,4,75,90,75,90,95,90,100,100,85,85,95,80,80,85,80,85,90,90,16,160211,102
Candra,L,Sidoarjo,14,2,95,75,95,90,90,90,95,95,95,85,100,75,90,80,80,90,80,80,14,160212,102
Cempaka,P,Surabaya,14,4,85,85,80,100,90,80,90,90,100,95,90,75,95,95,80,90,85,95,16,160213,102
Cici,P,Malang,13,3,85,95,85,95,90,100,90,95,85,95,80,80,85,80,80,85,95,100,16,160214,102
Cindy,P,Gresik,14,2,80,80,85,90,95,85,75,90,100,75,90,80,100,85,90,95,90,90,13,160215,102
Daffa,L,Malang,14,3,75,75,90,85,100,85,80,85,90,100,85,85,95,100,90,75,75,95,14,160216,102
Faisal,L,Surabaya,13,5,85,90,90,75,90,85,85,85,80,95,95,80,95,95,90,95,85,95,13,160217,102
Fira,P,Sidoarjo,14,2,80,100,85,95,85,95,90,85,95,85,80,80,85,75,80,100,100,75,14,160218,102
Fitria,P,Gresik,13,5,75,95,85,75,85,85,95,95,90,75,95,90,80,85,80,100,95,85,16,160219,102
Galih,L,Surabaya,15,4,100,80,80,75,80,85,80,95,90,95,80,100,95,85,90,90,85,85,13,160220,102
Genta,L,Surabaya,14,5,90,85,85,95,100,95,80,85,80,100,95,80,95,95,80,85,95,100,16,160221,102
Gisel,P,Surabaya,15,3,75,95,95,85,85,80,85,95,75,100,90,75,80,100,100,80,90,85,15,160222,102
Hani,P,Surabaya,14,4,90,95,80,95,85,75,75,75,85,95,100,85,80,75,100,80,90,75,15,160223,102
Indah,P,Sidoarjo,14,4,90,90,100,85,75,90,85,85,85,90,95,95,80,95,100,85,95,95,16,160224,102
Ines,P,Surabaya,14,4,80,75,80,95,90,85,90,90,95,75,85,85,100,85,95,90,95,80,14,160225,102
Juni,P,Jakarta,14,2,90,80,100,85,85,85,85,95,75,85,100,80,75,90,100,85,85,85,16,160226,102
Kamila,P,Surabaya,14,5,100,80,95,80,95,90,85,90,90,90,80,75,75,85,100,80,95,90,13,160227,102
Laila,P,Sidoarjo,14,5,95,85,75,85,75,90,85,85,85,80,80,100,100,100,85,95,100,100,16,160228,102
Lili,P,Surabaya,13,5,90,95,100,100,80,80,100,95,100,80,95,90,85,90,100,100,100,85,16,160229,102
Miko,L,Surabaya,15,3,85,95,80,75,85,85,85,85,95,90,75,90,90,95,80,85,85,95,16,160230,102
Nila,P,Surabaya,13,3,95,90,95,80,90,90,80,95,80,90,85,85,85,85,85,95,90,95,15,160231,102
Nina,P,Sidoarjo,13,2,90,85,95,80,85,75,95,100,85,75,100,100,80,100,85,75,85,85,16,160232,102
Riri,P,Surabaya,13,4,90,75,100,75,100,95,80,90,85,90,95,90,75,95,75,95,80,75,14,160233,102
Selvi,P,Surabaya,14,2,100,95,90,100,85,100,85,95,85,95,90,100,80,95,80,100,75,100,16,160234,102
Surya,L,Sidoarjo,14,4,85,95,90,90,85,85,90,100,75,75,95,95,90,85,95,85,80,100,14,160235,102
Syahrul,L,Gresik,14,5,90,90,75,85,90,80,80,90,90,85,80,85,100,100,100,100,80,100,15,160236,102
Titi,P,Surabaya,15,2,95,85,95,75,95,85,90,80,90,100,90,90,85,85,80,80,80,85,14,160237,102
Uli,P,Surabaya,13,4,80,85,95,100,85,90,90,95,75,75,75,95,90,75,75,90,80,75,14,160238,102
Wawan,L,Surabaya,14,4,80,75,90,95,90,95,85,85,80,85,80,90,80,80,95,80,100,95,15,160239,102
Wenny,P,Surabaya,15,5,95,95,90,90,95,95,75,80,95,85,95,85,85,95,85,80,100,90,14,160240,102
