Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,14,4,90,85,80,75,95,75,85,100,90,95,85,90,100,85,80,80,80,90,13,160031,206
Bella,P,Surabaya,13,5,85,95,90,100,90,95,95,90,90,80,100,80,75,95,90,90,85,80,16,160032,206
Cakra,L,Surabaya,13,2,95,75,85,80,80,75,95,75,75,80,95,90,85,75,80,80,75,85,14,160033,206
Citra,P,Gresik,14,3,95,80,95,80,75,95,95,75,80,75,80,80,95,95,85,90,75,75,16,160034,206
Citra,P,Malang,13,2,100,85,80,85,75,100,95,80,100,80,85,85,100,75,85,80,100,95,13,160035,206
Desi,P,Jakarta,13,5,85,100,75,75,100,80,75,95,100,85,90,85,85,85,75,75,95,90,16,160036,206
Diah,P,Surabaya,14,4,95,90,80,75,75,90,85,85,85,90,100,80,95,85,80,95,100,90,16,160037,206
Fani,P,Surabaya,14,4,90,100,75,90,95,100,80,100,85,95,80,90,90,100,95,95,95,100,14,160038,206
Farhan,L,Gresik,14,2,100,80,90,95,90,90,90,95,100,100,90,80,95,80,90,95,95,90,13,160039,206
Fikri,L,Gresik,14,3,90,90,95,100,95,80,100,75,85,75,80,85,90,85,100,85,100,75,14,160040,206
Hanif,L,Malang,14,3,85,95,90,90,95,75,95,95,85,90,85,75,80,85,80,80,80,95,16,160041,206
Indra,L,Surabaya,14,2,85,80,80,90,90,80,75,100,95,80,85,100,95,100,75,80,85,90,15,160042,206
Intan,P,Malang,14,2,85,95,95,75,85,95,75,90,85,85,95,100,95,85,95,75,85,95,16,160043,206
Irfan,L,Gresik,14,4,95,95,90,80,85,80,100,95,80,90,95,100,85,85,100,85,85,100,13,160044,206
Kunto,L,Malang,14,5,95,100,85,80,85,85,80,75,90,80,85,85,90,90,85,100,95,90,16,160045,206
Laksamana,L,Gresik,13,3,95,95,95,90,95,85,80,95,80,100,75,80,95,75,95,85,85,95,13,160046,206
Mita,P,Surabaya,13,5,85,85,95,85,95,90,100,80,90,95,85,95,80,80,85,95,80,80,14,160047,206
Nia,P,Surabaya,15,4,100,90,80,80,80,95,85,85,75,80,95,95,95,95,85,100,85,90,14,160048,206
Opan,L,Surabaya,13,5,100,90,95,85,90,100,80,90,85,85,90,90,80,80,85,95,90,75,16,160049,206
Prasetyo,L,Surabaya,14,2,75,80,95,75,80,95,75,85,80,90,75,80,80,90,85,90,90,75,16,160050,206
Qori,L,Surabaya,13,3,80,90,85,95,100,90,90,100,85,95,85,90,75,100,95,90,80,80,16,160051,206
Satria,L,Surabaya,14,3,95,85,75,75,95,90,85,95,95,95,100,85,80,90,90,90,75,75,16,160052,206
Tama,L,Malang,14,5,95,100,90,85,90,95,95,90,100,80,90,90,90,85,100,90,100,80,15,160053,206
Tania,P,Malang,14,3,90,95,95,100,95,95,80,100,95,95,80,80,80,75,95,85,80,95,16,160054,206
Toni,L,Jakarta,13,3,85,90,80,100,100,90,80,85,100,90,95,95,75,90,80,90,80,75,15,160055,206
Usman,L,Gresik,13,5,90,85,75,80,90,100,90,75,85,85,80,75,90,80,80,80,85,80,13,160056,206
Utari,P,Surabaya,14,2,85,95,100,90,90,80,85,85,85,100,80,95,95,90,100,95,90,75,15,160057,206
Vira,P,Malang,14,3,95,95,95,100,90,90,80,75,75,85,85,80,95,85,100,95,80,95,16,160058,206
Wira,L,Malang,14,3,80,95,90,85,85,95,80,90,95,75,95,75,80,95,100,95,75,75,13,160059,206
Zaki,L,Surabaya,14,5,95,80,85,95,95,80,85,80,95,100,90,80,90,75,95,90,100,90,16,160060,206
