Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,14,4,90,98,93,90,95,96,92,94,96,95,91,91,95,92,96,98,99,100,16,160031,210
Bella,P,Surabaya,13,5,97,95,91,94,94,97,94,98,95,99,100,96,91,91,93,99,99,95,13,160032,210
Cakra,L,Surabaya,13,2,96,96,90,97,92,100,95,94,96,90,97,90,93,95,90,90,91,100,15,160033,210
Citra,P,Gresik,14,3,97,90,98,99,99,93,98,100,96,91,90,95,95,91,97,99,90,100,13,160034,210
Citra,P,Malang,13,2,96,99,93,98,96,98,99,93,93,95,95,94,95,96,90,95,99,91,13,160035,210
Desi,P,Jakarta,13,5,91,97,98,96,94,90,92,98,91,93,98,100,91,97,97,92,94,90,16,160036,210
Diah,P,Surabaya,14,4,100,90,92,93,92,90,97,94,90,91,97,94,91,94,100,95,94,91,15,160037,210
Fani,P,Surabaya,14,4,97,91,98,92,99,99,93,95,91,98,99,97,97,90,94,98,96,91,14,160038,210
Farhan,L,Gresik,14,2,92,93,94,92,92,100,97,91,95,98,92,99,92,98,95,97,94,90,15,160039,210
Fikri,L,Gresik,14,3,99,98,92,94,93,95,93,97,97,90,100,94,93,97,95,92,91,100,15,160040,210
Hanif,L,Malang,14,3,98,98,95,97,91,95,97,92,96,96,92,93,100,90,94,96,90,99,16,160041,210
Indra,L,Surabaya,14,2,97,96,90,92,90,92,93,90,98,96,91,90,90,95,99,98,100,96,13,160042,210
Intan,P,Malang,14,2,92,95,94,96,95,99,98,97,91,100,96,97,90,99,90,93,93,93,13,160043,210
Irfan,L,Gresik,14,4,97,98,96,91,100,94,92,97,97,93,92,93,95,90,97,94,94,92,16,160044,210
Kunto,L,Malang,14,5,100,92,91,94,98,98,100,96,96,94,92,94,97,96,92,96,91,92,16,160045,210
Laksamana,L,Gresik,13,3,99,95,99,98,95,96,94,98,100,94,92,100,94,100,100,95,99,91,16,160046,210
Mita,P,Surabaya,13,5,94,91,92,90,92,91,98,91,91,91,92,99,96,91,99,98,96,98,13,160047,210
Nia,P,Surabaya,15,4,96,96,93,90,95,95,95,96,94,93,95,95,90,99,91,91,96,90,16,160048,210
Opan,L,Surabaya,13,5,95,94,93,95,98,92,94,98,96,95,93,94,95,99,90,93,97,91,16,160049,210
Prasetyo,L,Surabaya,14,2,98,97,100,99,99,99,98,97,98,93,96,99,96,96,99,93,96,92,16,160050,210
Qori,L,Surabaya,13,3,91,98,90,91,95,90,92,98,99,100,98,91,99,95,93,94,98,99,14,160051,210
Satria,L,Surabaya,14,3,100,94,95,91,93,91,99,97,91,98,100,99,93,95,95,99,98,98,13,160052,210
Tama,L,Malang,14,5,90,100,92,99,90,97,92,100,97,92,96,94,91,91,95,96,98,98,16,160053,210
Tania,P,Malang,14,3,98,99,96,97,92,97,90,90,100,94,93,99,92,96,92,100,96,100,16,160054,210
Toni,L,Jakarta,13,3,99,94,95,92,98,100,93,99,98,93,90,96,90,99,90,95,91,94,14,160055,210
Usman,L,Gresik,13,5,95,99,100,96,96,91,97,98,97,90,91,96,97,98,90,91,96,96,16,160056,210
Utari,P,Surabaya,14,2,99,97,99,98,91,92,99,100,100,90,95,91,99,100,99,94,97,99,15,160057,210
Vira,P,Malang,14,3,98,96,90,91,91,99,96,100,98,97,91,95,94,94,91,90,98,96,16,160058,210
Wira,L,Malang,14,3,91,99,98,91,92,94,93,95,96,91,92,95,96,96,98,96,94,97,15,160059,210
Zaki,L,Surabaya,14,5,99,99,92,95,91,95,98,99,96,92,94,90,100,98,93,92,100,90,15,160060,210
