Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Anita,P,Sidoarjo,14,4,100,95,95,80,95,90,95,80,80,75,85,85,90,85,95,80,90,95,15,160031,101
Bella,P,Surabaya,13,5,100,90,85,75,95,95,80,95,75,85,90,75,85,90,80,100,95,95,16,160032,101
Cakra,L,Surabaya,13,2,100,85,90,85,80,80,80,90,100,100,90,100,85,80,75,95,90,75,16,160033,101
Citra,P,Gresik,14,3,90,100,80,90,75,85,100,80,95,100,90,90,80,90,95,90,95,80,14,160034,101
Citra,P,Malang,13,2,90,95,80,90,85,85,85,80,95,95,90,85,85,90,95,85,100,85,15,160035,101
Desi,P,Jakarta,13,5,90,85,80,85,95,95,85,100,90,80,80,85,80,100,95,80,90,85,14,160036,101
Diah,P,Surabaya,14,4,90,90,80,100,85,95,80,90,95,85,80,80,90,85,90,85,90,100,16,160037,101
Fani,P,Surabaya,14,4,85,90,95,75,75,95,75,90,100,95,95,90,85,95,95,80,75,100,16,160038,101
Farhan,L,Gresik,14,2,80,95,85,100,80,80,95,85,95,80,95,90,80,90,95,90,95,85,13,160039,101
Fikri,L,Gresik,14,3,80,80,75,95,95,85,75,95,95,95,90,75,80,85,80,85,80,80,14,160040,101
Hanif,L,Malang,14,3,90,90,85,85,75,85,100,90,95,90,80,90,95,75,95,100,100,95,16,160041,101
Indra,L,Surabaya,14,2,75,90,95,90,75,100,80,90,100,100,95,95,85,75,100,75,90,90,16,160042,101
Intan,P,Malang,14,2,75,85,90,85,90,90,90,100,90,75,95,90,90,80,95,85,75,95,14,160043,101
Irfan,L,Gresik,14,4,85,80,80,90,85,80,80,80,100,95,95,100,85,75,85,90,95,85,15,160044,101
Kunto,L,Malang,14,5,85,90,80,95,90,75,75,75,95,90,100,95,85,85,80,80,90,100,16,160045,101
Laksamana,L,Gresik,13,3,90,75,85,95,75,80,90,100,90,80,75,95,100,80,80,100,95,100,16,160046,101
Mita,P,Surabaya,13,5,100,85,80,75,100,75,80,90,85,100,90,85,80,95,80,95,90,90,16,160047,101
Nia,P,Surabaya,15,4,95,90,100,85,100,100,90,85,85,80,80,95,80,95,95,80,100,90,15,160048,101
Opan,L,Surabaya,13,5,95,85,80,95,100,100,90,90,90,90,85,80,90,100,100,95,80,90,15,160049,101
Prasetyo,L,Surabaya,14,2,80,85,85,95,95,90,90,85,80,95,85,80,95,80,95,80,85,100,16,160050,101
Qori,L,Surabaya,13,3,80,95,100,75,80,75,80,75,90,90,75,85,95,80,75,90,90,90,16,160051,101
Satria,L,Surabaya,14,3,85,85,95,75,90,100,75,100,90,90,90,75,95,80,85,85,85,85,14,160052,101
Tama,L,Malang,14,5,100,80,100,95,100,90,75,85,95,75,90,95,85,80,90,75,90,90,13,160053,101
Tania,P,Malang,14,3,85,90,95,85,75,95,100,100,95,90,80,80,95,100,95,80,85,85,16,160054,101
Toni,L,Jakarta,13,3,80,75,85,80,80,75,85,80,75,95,85,75,90,80,90,85,95,80,16,160055,101
Usman,L,Gresik,13,5,95,80,80,95,80,95,80,85,90,80,85,90,75,95,90,80,85,75,15,160056,101
Utari,P,Surabaya,14,2,95,95,95,90,80,85,80,90,80,90,95,100,75,85,80,80,95,75,16,160057,101
Vira,P,Malang,14,3,90,90,100,95,90,90,95,85,95,100,95,100,80,95,90,80,90,100,16,160058,101
Wira,L,Malang,14,3,85,80,80,100,85,95,90,80,85,90,95,100,75,80,95,75,95,95,13,160059,101
Zaki,L,Surabaya,14,5,95,85,80,95,95,100,75,95,95,85,80,80,80,90,90,85,100,80,14,160060,101
