Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,15,3,85,85,95,90,75,85,95,95,75,100,95,85,100,80,80,95,80,90,15,160001,210
Amira,P,Surabaya,14,2,80,80,85,75,75,90,100,80,85,80,85,90,100,85,100,95,95,85,16,160002,210
Angga,L,Surabaya,15,3,95,85,85,100,95,75,85,80,100,80,80,80,80,95,100,90,80,100,15,160003,210
Arif,L,Surabaya,14,2,75,90,85,90,95,75,80,95,100,95,95,90,90,95,100,95,85,90,14,160004,210
Bagus,L,Jakarta,14,2,95,80,95,80,90,95,80,95,80,95,100,95,80,85,75,80,95,90,16,160005,210
Bertha,P,Surabaya,14,4,100,75,80,90,80,95,90,80,85,75,90,100,90,85,80,95,90,85,16,160006,210
Chandra,L,Jakarta,15,3,95,100,100,95,95,80,75,90,95,75,85,95,80,85,90,80,90,90,16,160007,210
Dewi,P,Gresik,16,2,100,95,90,85,80,95,95,90,80,95,75,85,90,80,95,90,100,90,14,160008,210
Endah,P,Gresik,15,5,100,90,80,80,80,85,90,90,80,100,85,90,100,100,90,80,75,90,15,160009,210
Eva,P,Sidoarjo,15,2,85,95,100,80,100,100,95,90,90,95,90,95,80,90,80,90,85,80,13,160010,210
Farah,P,Surabaya,14,2,100,85,80,80,100,80,75,95,85,85,85,80,90,95,90,95,85,80,16,160011,210
Gita,P,Surabaya,16,2,85,90,80,95,85,80,100,95,75,95,90,90,80,85,80,90,75,95,16,160012,210
Ida,P,Gresik,15,2,85,90,95,95,85,90,85,95,80,80,90,75,85,75,95,75,95,85,13,160013,210
Ira,P,Malang,15,5,90,95,85,85,95,100,90,80,75,95,100,100,75,80,95,95,75,95,13,160014,210
Jeni,P,Surabaya,15,5,80,80,90,95,75,80,85,100,75,80,80,80,90,90,80,85,75,85,15,160015,210
Juwita,P,Surabaya,15,2,95,80,85,80,95,75,100,90,90,90,80,85,90,95,85,95,80,90,14,160016,210
Karina,P,Gresik,15,2,90,80,80,85,80,80,95,90,90,80,90,75,90,85,75,100,90,85,15,160017,210
Luthfi,L,Sidoarjo,14,2,80,80,80,90,80,90,85,95,100,75,80,95,95,95,80,95,80,90,16,160018,210
Mahendra,L,Surabaya,15,3,80,90,85,90,80,80,95,80,80,85,90,95,90,75,85,75,100,95,16,160019,210
Mega,P,Surabaya,15,3,75,95,80,80,90,90,95,80,90,75,90,75,95,90,100,85,75,85,13,160020,210
Pasha,L,Jakarta,15,2,75,75,80,90,80,85,85,95,100,80,90,80,75,95,85,80,75,95,14,160021,210
Pramana,L,Gresik,15,4,100,80,75,95,95,85,95,90,95,100,75,100,90,100,90,80,95,95,15,160022,210
Rahmat,L,Sidoarjo,15,3,95,95,80,90,90,95,100,80,95,95,75,95,90,80,85,90,95,85,14,160023,210
Rara,P,Sidoarjo,14,5,85,100,80,95,80,90,95,90,90,80,75,95,90,80,75,100,95,75,16,160024,210
Ratih,P,Malang,15,3,95,85,95,80,95,80,80,85,80,95,100,90,95,95,85,90,95,95,14,160025,210
Ratna,P,Surabaya,16,2,90,90,100,80,85,100,75,95,75,95,75,80,75,100,85,90,95,90,16,160026,210
Rina,P,Sidoarjo,15,2,80,80,95,75,90,100,100,90,100,95,80,85,85,80,100,85,80,80,14,160027,210
Sri,P,Jakarta,15,5,90,80,85,95,95,100,90,95,90,80,100,75,80,85,95,100,85,75,15,160028,210
Yoga,L,Gresik,15,4,95,95,100,80,85,90,80,95,75,90,80,90,80,100,85,75,75,85,16,160029,210
Yudha,L,Sidoarjo,14,2,85,75,90,85,75,90,75,100,80,90,80,95,80,75,100,80,85,90,16,160030,210
