Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ajeng,P,Surabaya,13,3,93,100,96,97,91,100,95,90,93,95,90,95,90,90,99,95,94,95,14,160001,110
Amira,P,Surabaya,12,2,100,91,95,100,94,94,98,90,90,100,93,91,95,90,93,97,90,92,14,160002,110
Angga,L,Surabaya,13,3,95,91,99,95,96,90,100,97,100,99,95,90,90,95,100,90,98,98,16,160003,110
Arif,L,Surabaya,12,2,95,95,95,91,90,90,97,95,92,94,91,97,95,90,95,92,90,100,15,160004,110
Bagus,L,Jakarta,12,2,93,100,100,90,95,95,99,95,90,94,100,100,92,90,96,90,92,90,15,160005,110
Bertha,P,Surabaya,12,4,99,90,90,95,100,98,97,95,97,90,92,92,90,96,95,90,90,90,15,160006,110
Chandra,L,Jakarta,13,3,90,95,99,98,90,97,100,90,97,95,90,90,95,97,100,94,99,94,16,160007,110
Dewi,P,Gresik,14,2,90,97,100,95,93,93,97,96,100,92,93,95,92,90,94,95,95,96,16,160008,110
Endah,P,Gresik,13,5,95,98,93,100,98,96,99,94,93,90,95,100,90,95,95,97,100,95,16,160009,110
Eva,P,Sidoarjo,13,2,90,98,95,100,100,95,90,90,90,90,96,95,90,99,90,90,94,90,16,160010,110
Farah,P,Surabaya,12,2,100,95,95,98,93,96,100,95,96,100,90,95,92,99,90,92,90,95,16,160011,110
Gita,P,Surabaya,14,2,92,90,100,93,97,100,99,95,90,99,90,90,100,100,94,95,95,92,16,160012,110
Ida,P,Gresik,13,2,90,94,95,95,97,91,100,90,92,92,92,93,97,90,90,95,100,98,14,160013,110
Ira,P,Malang,13,5,100,90,95,100,91,97,100,95,100,95,99,95,90,96,98,95,93,95,14,160014,110
Jeni,P,Surabaya,13,5,94,95,95,95,95,100,98,100,95,95,92,95,90,90,95,92,100,90,13,160015,110
Juwita,P,Surabaya,13,2,95,90,96,100,100,90,95,97,95,95,100,94,90,90,95,91,95,90,16,160016,110
Karina,P,Gresik,13,2,93,91,100,96,93,95,91,95,100,100,100,100,90,98,96,97,90,90,15,160017,110
Luthfi,L,Sidoarjo,12,2,95,91,90,95,90,98,92,95,95,100,95,94,100,95,94,95,91,90,16,160018,110
Mahendra,L,Surabaya,13,3,90,95,95,100,99,100,90,90,91,95,100,90,93,96,95,95,95,95,13,160019,110
Mega,P,Surabaya,13,3,100,95,95,93,93,99,90,94,96,90,90,95,90,95,100,93,92,90,13,160020,110
Pasha,L,Jakarta,13,2,100,98,98,96,91,95,95,97,99,93,91,95,95,100,92,95,97,90,15,160021,110
Pramana,L,Gresik,13,4,90,90,90,95,96,95,100,100,93,96,95,100,90,95,95,95,99,100,15,160022,110
Rahmat,L,Sidoarjo,13,3,90,95,90,95,98,90,91,93,92,96,95,90,100,90,95,99,92,90,15,160023,110
Rara,P,Sidoarjo,12,5,90,95,95,90,90,95,95,99,92,94,100,93,95,90,91,96,90,96,15,160024,110
Ratih,P,Malang,13,3,90,94,90,95,95,90,95,90,90,100,100,96,100,92,90,93,95,90,16,160025,110
Ratna,P,Surabaya,14,2,100,92,91,90,100,98,100,93,90,98,95,95,95,90,90,95,100,90,16,160026,110
Rina,P,Sidoarjo,13,2,98,98,97,95,90,95,100,98,99,93,99,95,95,96,90,100,100,95,15,160027,110
Sri,P,Jakarta,13,5,93,90,96,95,90,90,91,90,100,94,95,90,100,94,96,95,95,94,15,160028,110
Yoga,L,Gresik,13,4,100,94,100,99,98,99,100,95,100,90,99,94,90,90,94,95,94,95,15,160029,110
Yudha,L,Sidoarjo,12,2,90,92,93,90,90,90,95,98,99,100,96,100,92,92,98,100,95,95,16,160030,110
