Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,15,5,95,90,100,90,95,95,75,80,90,85,75,80,90,95,90,90,95,85,16,160151,202
Bayu,L,Gresik,16,4,85,95,90,80,80,95,75,80,80,100,85,90,90,95,100,75,80,85,15,160152,202
Bella,P,Sidoarjo,16,2,80,75,80,90,80,85,75,75,90,90,95,75,80,80,85,95,95,85,16,160153,202
Cahya,L,Malang,15,3,90,75,90,75,85,75,80,95,85,100,100,75,85,75,90,90,95,95,16,160154,202
Danang,L,Surabaya,14,4,80,75,95,85,100,80,90,75,95,85,100,100,90,85,85,80,85,100,14,160155,202
Dion,L,Malang,15,3,80,85,90,100,75,85,85,100,95,90,90,95,95,90,75,85,80,85,16,160156,202
Eka,P,Sidoarjo,14,5,95,95,100,95,90,85,90,80,95,90,85,95,80,100,100,90,85,85,14,160157,202
Elang,L,Surabaya,15,2,80,75,95,85,90,75,85,80,100,85,95,100,75,90,80,90,90,95,16,160158,202
Ghani,L,Surabaya,15,5,85,85,95,85,80,80,100,80,85,75,90,95,100,90,90,85,100,90,14,160159,202
Hendra,L,Surabaya,15,2,85,85,100,100,95,95,80,90,80,100,90,90,80,85,100,90,90,90,16,160160,202
Heru,L,Surabaya,16,2,90,85,95,90,95,90,90,85,80,95,100,90,95,85,100,85,85,85,16,160161,202
Jeni,P,Gresik,15,5,80,85,90,95,85,90,85,95,85,95,100,80,85,100,90,95,95,90,15,160162,202
Juna,L,Surabaya,14,3,85,85,75,80,80,85,80,90,75,95,85,80,100,100,95,95,80,90,15,160163,202
Kresna,L,Gresik,15,3,85,90,95,80,85,80,80,80,80,80,90,85,90,80,100,90,85,80,16,160164,202
Pandu,L,Sidoarjo,14,2,100,80,95,85,90,80,100,100,75,75,85,95,90,75,90,95,85,80,16,160165,202
Putri,P,Surabaya,15,3,90,80,95,95,75,75,80,90,90,95,95,80,75,80,85,95,85,90,16,160166,202
Sari,P,Surabaya,15,3,85,80,100,85,100,90,90,95,95,85,80,95,85,80,100,80,80,75,16,160167,202
Siska,P,Surabaya,15,4,95,95,75,80,90,85,90,90,80,80,100,85,75,85,80,90,75,75,16,160168,202
Tama,L,Surabaya,15,2,90,100,95,90,100,90,85,85,85,80,85,95,85,95,85,85,95,90,15,160169,202
Tika,P,Surabaya,15,2,85,90,90,80,95,95,90,100,100,95,80,85,95,85,85,90,80,75,14,160170,202
Ulfa,P,Gresik,16,5,90,85,100,100,95,90,90,75,95,95,90,90,80,80,85,90,90,80,16,160171,202
Utama,L,Surabaya,14,3,75,80,90,95,90,80,90,95,75,80,85,95,80,80,80,95,75,100,15,160172,202
Vina,P,Malang,15,5,85,95,95,75,85,90,80,80,90,85,100,100,80,80,85,80,85,80,16,160173,202
Widi,P,Surabaya,15,5,90,85,80,80,75,80,95,95,90,85,95,100,90,90,90,85,80,95,14,160174,202
Wisnu,L,Gresik,15,2,85,95,90,95,85,90,95,75,85,80,100,80,85,90,95,85,90,90,15,160175,202
Wulan,P,Gresik,15,2,100,85,100,90,95,80,85,90,95,95,90,100,85,80,95,80,85,90,16,160176,202
Yoga,L,Surabaya,15,5,90,90,85,85,95,100,90,75,95,90,80,90,90,100,95,85,80,95,15,160177,202
Yogi,L,Malang,14,3,95,90,80,95,95,100,95,95,90,85,80,95,80,75,85,75,90,95,16,160178,202
Zulfikar,L,Surabaya,15,5,90,85,90,95,85,80,90,90,95,85,75,80,100,80,90,85,85,75,14,160179,202
Zulfikar,L,Gresik,15,4,80,95,95,95,80,85,90,75,95,75,85,90,95,95,80,90,80,95,14,160180,202
