Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,15,5,54,47,46,43,59,49,42,56,49,43,53,47,60,52,40,48,42,42,16,160151,203
Bayu,L,Gresik,16,4,59,59,56,51,50,58,46,54,52,50,47,59,50,56,55,44,46,54,15,160152,203
Bella,P,Sidoarjo,16,2,47,51,41,60,55,49,50,47,45,43,42,55,57,44,51,43,55,41,16,160153,203
Cahya,L,Malang,15,3,50,41,40,40,42,58,49,51,43,46,47,57,47,59,41,52,46,48,14,160154,203
Danang,L,Surabaya,14,4,50,50,48,51,55,53,52,42,40,53,50,59,45,47,53,56,56,47,16,160155,203
Dion,L,Malang,15,3,40,43,47,42,51,47,49,55,47,45,43,55,53,59,43,52,44,55,15,160156,203
Eka,P,Sidoarjo,14,5,49,42,45,53,47,57,51,48,59,51,50,44,54,52,55,44,51,47,16,160157,203
Elang,L,Surabaya,15,2,44,56,57,48,57,43,56,51,58,42,54,50,48,53,51,58,60,53,14,160158,203
Ghani,L,Surabaya,15,5,52,41,46,47,51,44,48,53,55,52,53,57,59,48,53,46,54,47,15,160159,203
Hendra,L,Surabaya,15,2,56,46,47,47,52,42,44,43,50,56,52,41,45,60,59,50,47,58,14,160160,203
Heru,L,Surabaya,16,2,44,45,57,44,53,60,53,47,44,50,58,50,45,59,43,47,49,46,16,160161,203
Jeni,P,Gresik,15,5,42,58,53,40,51,56,55,51,47,43,40,48,50,44,45,54,59,43,16,160162,203
Juna,L,Surabaya,14,3,53,55,40,45,48,49,48,53,45,45,47,55,48,53,51,47,44,41,15,160163,203
Kresna,L,Gresik,15,3,55,46,44,53,56,42,48,58,59,60,53,59,49,51,53,44,59,48,16,160164,203
Pandu,L,Sidoarjo,14,2,43,58,43,43,53,55,41,44,40,60,49,59,45,50,57,59,50,57,16,160165,203
Putri,P,Surabaya,15,3,51,41,41,50,53,60,51,59,50,48,46,45,44,53,58,47,54,50,13,160166,203
Sari,P,Surabaya,15,3,58,41,40,42,53,44,51,60,54,46,57,56,42,47,41,49,50,53,16,160167,203
Siska,P,Surabaya,15,4,42,59,54,57,48,40,44,43,47,51,60,47,53,59,51,43,51,56,16,160168,203
Tama,L,Surabaya,15,2,55,46,51,45,45,40,44,55,47,47,41,54,45,52,40,50,57,57,16,160169,203
Tika,P,Surabaya,15,2,45,43,50,59,48,53,56,53,46,59,45,51,55,41,52,58,55,41,15,160170,203
Ulfa,P,Gresik,16,5,59,57,54,55,53,41,40,44,49,57,40,57,60,57,52,58,55,50,15,160171,203
Utama,L,Surabaya,14,3,54,51,55,44,52,40,59,48,54,43,53,55,57,55,40,52,45,54,15,160172,203
Vina,P,Malang,15,5,41,44,48,53,45,52,51,45,59,60,49,46,49,54,45,58,56,57,16,160173,203
Widi,P,Surabaya,15,5,59,40,48,52,48,51,43,46,49,59,41,52,51,56,55,59,41,40,16,160174,203
Wisnu,L,Gresik,15,2,60,46,58,45,57,44,58,55,49,52,44,41,47,49,56,40,46,45,13,160175,203
Wulan,P,Gresik,15,2,47,48,42,41,42,59,50,41,48,46,58,50,40,49,55,55,45,59,13,160176,203
Yoga,L,Surabaya,15,5,59,43,53,44,56,59,51,53,46,45,56,53,57,53,42,42,55,52,16,160177,203
Yogi,L,Malang,14,3,41,53,44,46,52,40,57,43,56,40,50,43,46,45,56,54,55,60,16,160178,203
Zulfikar,L,Surabaya,15,5,47,53,41,51,45,47,56,45,53,55,48,54,51,58,52,52,41,44,15,160179,203
Zulfikar,L,Gresik,15,4,43,52,41,59,59,58,54,41,41,57,58,58,54,51,43,40,43,50,16,160180,203
