Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,13,5,80,95,95,95,80,100,75,95,90,85,85,90,85,95,80,85,90,90,16,160181,201
Bintang,L,Surabaya,12,2,100,80,90,90,95,95,95,85,85,85,95,100,100,100,85,100,100,85,16,160182,201
Bulan,P,Sidoarjo,13,4,75,95,85,90,95,80,80,75,85,95,100,80,95,75,85,85,95,85,16,160183,201
Bunga,P,Surabaya,13,3,75,100,95,80,95,95,75,75,85,85,95,75,100,80,80,75,80,90,15,160184,201
Edi,L,Surabaya,12,3,75,90,75,80,90,90,90,80,90,90,75,95,100,75,90,80,95,85,15,160185,201
Elok,P,Malang,13,2,75,85,100,95,90,85,100,85,80,90,100,80,85,95,85,100,95,100,15,160186,201
Erni,P,Gresik,12,4,85,80,75,85,80,90,85,85,90,80,75,95,100,85,90,95,90,90,16,160187,201
Fadhil,L,Surabaya,12,5,90,80,80,80,95,90,80,85,95,85,85,85,85,80,90,85,85,95,15,160188,201
Fitri,P,Gresik,13,3,100,85,95,95,90,75,85,80,100,85,75,95,85,90,100,90,95,95,14,160189,201
Gilang,L,Surabaya,13,3,85,90,80,95,100,80,100,85,90,100,85,90,100,85,85,75,90,90,16,160190,201
Gisel,P,Surabaya,12,3,95,80,75,80,80,80,75,90,95,95,90,75,85,100,100,95,80,75,16,160191,201
Hadi,L,Surabaya,12,2,90,95,85,75,90,95,80,90,80,80,95,100,100,95,80,95,95,90,14,160192,201
Hani,P,Malang,13,3,95,85,95,90,80,85,85,75,95,95,75,100,80,95,95,75,100,95,15,160193,201
Joni,L,Jakarta,13,5,80,85,75,75,75,95,95,90,85,85,85,95,80,75,80,75,80,100,16,160194,201
Maya,P,Surabaya,13,4,95,90,100,80,75,90,100,95,95,85,95,85,95,85,90,100,100,85,14,160195,201
Nando,L,Gresik,13,3,80,95,100,95,90,75,80,95,95,100,90,100,100,75,90,85,90,80,15,160196,201
Oktarina,P,Gresik,12,3,95,100,90,90,90,80,100,75,85,80,90,85,80,85,80,75,100,90,16,160197,201
Oktavian,L,Surabaya,12,5,80,90,80,85,90,75,80,90,80,95,90,85,100,85,75,95,95,95,16,160198,201
Olla,P,Surabaya,12,5,90,80,95,80,75,95,100,85,80,95,85,95,75,75,90,80,95,95,16,160199,201
Prita,P,Gresik,13,2,90,95,95,90,80,85,90,75,100,90,100,95,80,90,85,100,75,85,16,160200,201
Puspa,P,Surabaya,14,3,90,85,95,75,80,95,90,80,80,80,75,100,85,85,90,95,95,90,16,160201,201
Rizwan,L,Surabaya,13,3,90,90,85,80,95,100,85,95,95,95,80,85,80,95,85,75,80,95,14,160202,201
Taufik,L,Surabaya,13,3,85,100,85,80,95,80,90,85,80,85,90,90,95,80,80,90,90,80,15,160203,201
Tuti,P,Surabaya,13,5,95,90,80,80,85,90,80,75,90,75,95,80,75,85,85,95,75,90,13,160204,201
Umar,L,Malang,13,3,80,80,85,75,100,80,80,85,80,90,80,80,85,80,90,75,90,100,16,160205,201
Vini,P,Sidoarjo,13,2,100,80,80,100,80,100,100,80,95,75,90,95,90,95,95,90,90,85,16,160206,201
Vino,L,Surabaya,13,5,90,100,80,90,85,100,85,85,75,90,85,85,85,75,90,100,85,75,16,160207,201
Widya,P,Surabaya,12,4,95,85,100,85,95,90,85,80,85,75,75,85,100,80,80,100,75,85,15,160208,201
Yasmin,P,Sidoarjo,13,2,85,80,90,95,85,95,90,90,90,85,85,90,85,100,90,80,85,75,13,160209,201
Yola,P,Malang,13,4,95,95,90,85,85,100,85,75,80,80,90,80,90,85,90,95,85,100,16,160210,201
