Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Ayu,P,Malang,13,5,94,94,91,96,93,93,96,91,92,92,93,97,98,92,99,95,99,91,14,160181,109
Bintang,L,Surabaya,12,2,91,90,94,94,91,90,90,97,92,100,92,91,95,100,91,94,92,94,14,160182,109
Bulan,P,Sidoarjo,13,4,95,98,92,91,100,90,100,99,100,99,98,93,98,97,90,90,92,94,14,160183,109
Bunga,P,Surabaya,13,3,90,96,92,100,91,100,96,99,92,92,99,90,96,91,99,100,97,90,16,160184,109
Edi,L,Surabaya,12,3,97,99,98,90,96,90,91,91,95,98,97,96,95,100,100,93,96,94,16,160185,109
Elok,P,Malang,13,2,99,96,96,96,99,97,94,94,96,99,95,96,93,91,97,93,91,95,16,160186,109
Erni,P,Gresik,12,4,97,93,99,93,97,96,100,90,97,93,93,99,97,96,98,94,99,91,15,160187,109
Fadhil,L,Surabaya,12,5,95,90,95,95,95,90,91,92,94,98,98,100,100,97,97,93,98,99,14,160188,109
Fitri,P,Gresik,13,3,95,98,90,95,100,94,90,93,98,97,90,94,91,95,93,90,99,92,14,160189,109
Gilang,L,Surabaya,13,3,97,97,96,98,91,95,100,98,90,97,94,94,95,96,97,96,100,94,16,160190,109
Gisel,P,Surabaya,12,3,95,94,97,95,94,95,99,93,97,97,93,95,99,99,91,100,94,100,16,160191,109
Hadi,L,Surabaya,12,2,97,97,96,100,99,91,93,100,97,93,93,92,94,91,97,95,94,90,16,160192,109
Hani,P,Malang,13,3,91,100,90,91,93,92,97,97,98,91,90,95,93,98,96,92,95,91,16,160193,109
Joni,L,Jakarta,13,5,94,93,97,96,93,94,90,94,95,97,97,94,91,99,96,92,91,94,16,160194,109
Maya,P,Surabaya,13,4,95,94,93,100,90,95,92,94,94,97,97,98,94,97,94,98,99,99,16,160195,109
Nando,L,Gresik,13,3,92,91,90,96,97,99,91,95,97,90,95,99,94,93,91,96,97,98,13,160196,109
Oktarina,P,Gresik,12,3,98,96,95,95,98,100,92,95,90,92,93,92,97,97,91,96,99,91,16,160197,109
Oktavian,L,Surabaya,12,5,98,94,100,95,90,95,99,99,93,95,96,94,91,97,100,95,91,100,15,160198,109
Olla,P,Surabaya,12,5,96,92,95,90,97,91,91,91,98,90,93,100,96,95,94,98,93,92,14,160199,109
Prita,P,Gresik,13,2,90,92,94,97,99,96,91,95,93,100,97,90,96,100,96,95,91,97,16,160200,109
Puspa,P,Surabaya,14,3,96,94,90,100,96,100,95,96,91,90,98,96,100,91,99,92,97,97,16,160201,109
Rizwan,L,Surabaya,13,3,93,97,95,94,96,90,99,95,97,97,91,97,97,91,90,92,91,90,16,160202,109
Taufik,L,Surabaya,13,3,93,97,97,94,92,91,98,90,95,100,92,97,92,90,90,91,99,100,16,160203,109
Tuti,P,Surabaya,13,5,91,96,91,91,90,99,90,94,90,97,95,96,94,95,93,93,100,92,14,160204,109
Umar,L,Malang,13,3,99,95,100,98,93,97,98,91,95,90,92,97,95,91,96,96,90,91,15,160205,109
Vini,P,Sidoarjo,13,2,92,96,98,91,97,98,98,90,97,98,92,98,93,92,93,99,98,100,13,160206,109
Vino,L,Surabaya,13,5,94,100,92,100,100,90,96,91,100,91,97,95,90,93,98,97,96,100,13,160207,109
Widya,P,Surabaya,12,4,91,100,90,94,90,99,99,93,92,99,93,93,96,90,100,100,94,96,16,160208,109
Yasmin,P,Sidoarjo,13,2,92,96,92,97,91,98,99,91,90,93,91,96,92,96,100,94,90,98,16,160209,109
Yola,P,Malang,13,4,97,93,95,95,99,92,97,98,90,92,92,95,94,91,91,93,99,96,16,160210,109
