Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,13,5,85,95,95,85,90,80,100,85,75,95,85,95,90,90,90,90,75,80,13,160151,202
Bayu,L,Gresik,14,4,80,95,100,85,85,100,95,85,95,75,95,95,95,95,100,95,100,85,15,160152,202
Bella,P,Sidoarjo,14,2,100,90,100,90,85,75,80,90,90,75,90,85,80,80,100,80,85,90,15,160153,202
Cahya,L,Malang,13,3,85,75,95,90,75,100,95,80,75,95,75,80,90,90,95,80,75,75,15,160154,202
Danang,L,Surabaya,12,4,95,90,80,100,80,90,85,85,90,95,85,85,85,100,80,100,80,80,16,160155,202
Dion,L,Malang,13,3,95,95,90,100,95,90,85,90,90,80,90,85,90,75,90,90,95,100,15,160156,202
Eka,P,Sidoarjo,12,5,100,80,75,85,80,75,80,75,100,85,95,90,95,100,90,90,80,90,15,160157,202
Elang,L,Surabaya,13,2,95,80,100,95,85,90,75,75,80,85,80,95,95,80,85,85,80,80,16,160158,202
Ghani,L,Surabaya,13,5,100,80,90,100,95,100,90,85,90,85,100,85,90,75,90,95,90,90,16,160159,202
Hendra,L,Surabaya,13,2,90,75,80,95,85,85,100,80,80,85,90,75,100,85,90,95,95,95,16,160160,202
Heru,L,Surabaya,14,2,90,90,90,80,95,90,85,80,95,80,80,85,95,80,75,95,80,80,15,160161,202
Jeni,P,Gresik,13,5,85,100,80,75,75,75,75,75,85,80,85,80,100,95,80,90,80,75,14,160162,202
Juna,L,Surabaya,12,3,90,90,85,85,80,90,95,95,100,95,80,95,85,100,85,100,80,95,15,160163,202
Kresna,L,Gresik,13,3,80,95,85,75,80,85,85,95,100,85,80,90,90,80,75,85,75,95,14,160164,202
Pandu,L,Sidoarjo,12,2,80,90,95,85,95,95,85,85,90,95,90,80,90,95,95,100,95,75,14,160165,202
Putri,P,Surabaya,13,3,95,85,95,85,85,80,80,85,90,100,100,80,95,90,75,95,85,95,16,160166,202
Sari,P,Surabaya,13,3,80,90,95,90,75,75,90,75,80,75,95,75,90,85,80,95,90,80,15,160167,202
Siska,P,Surabaya,13,4,100,95,75,95,90,85,85,90,85,85,100,80,75,85,90,80,100,95,15,160168,202
Tama,L,Surabaya,13,2,80,80,80,80,90,95,80,75,85,90,95,75,95,80,95,95,80,80,13,160169,202
Tika,P,Surabaya,13,2,80,95,75,75,95,90,90,85,95,90,75,85,85,85,100,95,80,95,16,160170,202
Ulfa,P,Gresik,14,5,90,80,95,100,85,95,90,85,75,80,80,80,75,90,75,100,100,80,16,160171,202
Utama,L,Surabaya,12,3,80,95,90,80,85,95,75,80,100,100,90,85,90,90,80,100,80,85,13,160172,202
Vina,P,Malang,13,5,80,90,85,80,85,85,85,95,95,95,95,95,90,100,100,100,95,90,16,160173,202
Widi,P,Surabaya,13,5,75,80,85,80,95,85,90,90,85,95,100,100,85,75,95,85,75,85,13,160174,202
Wisnu,L,Gresik,13,2,85,80,95,95,80,100,100,95,80,100,80,80,85,95,85,80,85,95,16,160175,202
Wulan,P,Gresik,13,2,95,90,95,80,100,85,85,100,85,90,80,85,75,100,80,85,95,85,13,160176,202
Yoga,L,Surabaya,13,5,90,90,80,75,80,80,90,85,90,95,90,95,85,100,75,90,75,80,16,160177,202
Yogi,L,Malang,12,3,80,100,90,75,85,95,90,85,80,90,100,80,90,75,95,85,90,80,16,160178,202
Zulfikar,L,Surabaya,13,5,95,80,80,85,90,90,85,85,85,75,95,80,90,95,95,80,90,80,14,160179,202
Zulfikar,L,Gresik,13,4,80,85,90,90,95,85,100,90,100,95,80,90,80,80,95,75,100,85,16,160180,202
