Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aditya,L,Gresik,13,5,80,90,75,85,75,90,75,95,75,95,95,75,100,85,75,100,90,75,15,160151,201
Bayu,L,Gresik,14,4,100,100,80,95,80,100,100,75,95,95,90,85,95,95,85,80,95,85,16,160152,201
Bella,P,Sidoarjo,14,2,95,90,80,95,90,85,100,95,90,80,95,80,80,100,80,85,90,95,13,160153,201
Cahya,L,Malang,13,3,90,95,80,95,95,90,80,85,90,90,100,75,85,90,90,90,80,85,15,160154,201
Danang,L,Surabaya,12,4,95,90,95,100,95,95,75,95,80,100,80,85,95,85,85,90,95,90,16,160155,201
Dion,L,Malang,13,3,90,80,100,95,75,80,80,90,85,95,90,85,95,90,85,85,90,85,15,160156,201
Eka,P,Sidoarjo,12,5,95,95,90,95,80,85,85,90,75,80,80,80,90,100,90,90,95,80,16,160157,201
Elang,L,Surabaya,13,2,80,85,90,80,80,80,95,95,95,85,95,90,90,85,90,95,80,80,14,160158,201
Ghani,L,Surabaya,13,5,80,90,80,85,90,85,95,85,95,85,85,90,90,95,85,100,90,100,16,160159,201
Hendra,L,Surabaya,13,2,100,100,95,85,80,95,80,85,100,95,90,85,100,90,95,75,100,100,16,160160,201
Heru,L,Surabaya,14,2,80,85,95,75,80,100,95,85,90,90,90,85,90,90,80,85,75,85,15,160161,201
Jeni,P,Gresik,13,5,80,90,75,80,90,80,90,90,100,75,90,80,75,80,100,75,80,90,16,160162,201
Juna,L,Surabaya,12,3,75,80,95,90,80,95,85,100,80,80,100,90,90,80,85,90,95,80,15,160163,201
Kresna,L,Gresik,13,3,100,80,85,100,75,80,90,95,75,90,80,85,75,95,95,90,75,75,14,160164,201
Pandu,L,Sidoarjo,12,2,80,80,95,100,80,95,85,95,85,85,90,80,100,80,95,80,85,75,14,160165,201
Putri,P,Surabaya,13,3,85,90,90,95,95,85,95,100,85,95,85,95,95,100,100,100,85,80,16,160166,201
Sari,P,Surabaya,13,3,85,80,100,85,100,85,100,85,95,80,90,80,90,95,75,85,80,95,16,160167,201
Siska,P,Surabaya,13,4,90,95,95,100,95,95,100,75,100,95,95,85,90,85,90,80,90,85,13,160168,201
Tama,L,Surabaya,13,2,95,100,85,95,95,95,75,80,95,90,90,80,100,75,80,95,85,95,15,160169,201
Tika,P,Surabaya,13,2,75,100,100,75,95,80,95,85,75,75,75,90,90,85,85,85,85,90,16,160170,201
Ulfa,P,Gresik,14,5,90,75,90,95,80,85,80,80,90,85,80,100,95,80,85,85,80,90,16,160171,201
Utama,L,Surabaya,12,3,100,80,95,85,85,85,75,95,80,75,90,90,75,80,90,75,85,75,14,160172,201
Vina,P,Malang,13,5,85,80,80,90,95,100,90,100,85,80,80,75,95,100,95,80,80,85,14,160173,201
Widi,P,Surabaya,13,5,85,90,85,95,90,90,100,80,80,85,95,100,90,100,90,95,90,90,16,160174,201
Wisnu,L,Gresik,13,2,85,80,90,85,90,80,80,80,75,90,95,80,80,95,85,85,95,75,16,160175,201
Wulan,P,Gresik,13,2,85,85,85,90,100,85,90,95,80,80,100,90,95,95,80,95,80,85,14,160176,201
Yoga,L,Surabaya,13,5,95,80,85,100,100,100,90,85,90,75,95,80,75,85,100,100,75,85,16,160177,201
Yogi,L,Malang,12,3,95,85,80,85,95,75,85,90,90,80,80,100,85,90,80,75,95,90,14,160178,201
Zulfikar,L,Surabaya,13,5,95,75,75,85,80,75,90,95,80,85,80,75,95,100,75,75,100,80,14,160179,201
Zulfikar,L,Gresik,13,4,85,80,90,90,85,100,100,90,95,100,85,75,95,90,100,95,90,90,14,160180,201
