Nama,Gender,Kota,Usia,Jarak,PM1,PM2,PM3,PM4,PM5,PM6,PM7,PM8,PM9,PM10,PM11,PM12,PM13,PM14,PM15,PM16,UTS,UAS,TotalHadir,Id,Kodemapel
Aldi,L,Surabaya,13,3,45,43,42,48,40,49,60,51,49,41,48,40,47,53,42,52,58,47,16,160121,201
Alvin,L,Surabaya,14,2,52,56,58,60,42,49,41,40,47,53,45,47,45,43,44,54,52,48,15,160122,201
Arini,P,Surabaya,12,5,50,59,52,56,42,45,49,59,41,55,57,59,48,49,54,42,50,50,15,160123,201
Desy,P,Surabaya,13,4,46,58,59,57,46,55,43,46,60,56,59,41,42,42,47,43,54,44,14,160124,201
Dewi,P,Sidoarjo,14,4,55,47,55,45,49,48,51,55,40,58,48,51,45,59,48,53,51,54,14,160125,201
Erlangga,L,Surabaya,13,5,47,53,40,57,43,45,57,40,42,44,48,50,41,54,51,44,59,43,16,160126,201
Erwin,L,Malang,13,5,59,57,55,55,43,52,56,58,42,54,58,55,58,45,56,40,47,40,16,160127,201
Hadi,L,Surabaya,13,4,50,50,54,44,41,55,51,53,57,54,44,60,44,50,49,49,53,45,14,160128,201
Hana,P,Jakarta,13,3,42,56,60,47,42,51,43,42,60,54,59,40,46,42,48,48,41,50,16,160129,201
Julia,P,Jakarta,13,3,40,60,46,56,60,51,54,45,40,47,54,59,45,40,58,51,50,56,14,160130,201
Karin,P,Surabaya,13,3,53,57,42,60,54,44,54,58,47,40,52,41,54,54,55,42,48,43,15,160131,201
Kartika,P,Sidoarjo,12,4,59,59,49,45,59,52,53,40,54,45,53,59,40,57,46,42,48,56,14,160132,201
Kusuma,L,Sidoarjo,13,4,40,44,47,46,42,48,40,41,56,47,45,56,53,53,53,42,47,49,13,160133,201
Lestari,P,Jakarta,12,5,52,59,42,44,47,43,59,49,48,47,44,53,45,51,52,55,49,45,14,160134,201
Mahesa,L,Surabaya,12,2,60,53,42,58,56,50,42,42,56,41,43,43,41,53,42,45,57,42,16,160135,201
Nanda,L,Surabaya,12,2,43,44,53,42,55,41,40,43,56,53,59,55,59,48,58,40,42,60,16,160136,201
Nuri,P,Surabaya,13,4,57,49,52,52,50,45,45,55,54,56,44,58,51,53,41,52,50,43,14,160137,201
Qila,P,Jakarta,14,2,54,44,58,42,50,40,45,40,56,40,52,47,50,43,43,42,53,46,15,160138,201
Shinta,P,Surabaya,12,4,55,51,55,54,51,45,60,51,59,40,56,45,57,46,49,47,48,41,14,160139,201
Tari,P,Surabaya,12,2,55,55,53,45,46,60,55,50,52,57,56,50,43,54,49,56,47,45,16,160140,201
Tegar,L,Malang,13,4,47,50,44,50,48,60,48,42,43,59,56,43,42,43,55,48,46,42,16,160141,201
Umar,L,Surabaya,12,4,48,41,58,53,51,41,52,54,43,44,43,40,50,49,47,55,46,59,14,160142,201
Vani,P,Sidoarjo,14,3,42,41,40,59,48,40,53,52,46,60,58,50,59,57,56,53,41,46,14,160143,201
Vian,L,Surabaya,12,3,60,48,47,48,40,47,50,47,60,53,50,45,43,58,59,51,47,40,16,160144,201
Vito,L,Surabaya,13,2,54,43,50,59,53,59,53,45,54,45,47,46,49,45,58,54,40,49,14,160145,201
Wahyu,L,Surabaya,13,5,42,55,41,60,53,44,59,45,46,57,46,40,46,40,50,52,53,48,16,160146,201
Yuni,P,Surabaya,13,2,58,47,60,44,43,53,44,56,59,56,50,43,54,60,56,44,51,47,13,160147,201
Zahra,P,Surabaya,12,4,49,46,55,43,56,60,51,53,45,44,54,48,42,49,60,51,48,48,14,160148,201
Zeni,P,Surabaya,13,3,60,60,54,57,42,59,51,55,55,57,55,56,44,55,48,46,49,41,16,160149,201
Zita,P,Surabaya,13,3,55,55,54,52,51,58,42,55,42,57,59,45,57,57,51,49,40,52,15,160150,201
